osm_id,osm_type,name,voltage_kv,operator,substation_type,lat,lon
1173846216,way,,34.5,,minor_distribution,40.711421,-74.353103
1173846217,way,,34.5,Jersey Central Power & Light,industrial,40.708577,-74.342122
1173846218,way,,34.5,Jersey Central Power and Light,minor_distribution,40.716256,-74.381637
1173846219,way,,34.5,Jersey Central Power and Light,,40.707735,-74.387309
1174610866,way,Kiamesha,34.5,NYSEG,,41.670854,-74.673858
1175805047,way,Chambersbrook Substation,34.5,Jersey Central Power and Light,minor_distribution,40.632695,-74.633418
1175805066,way,Chapin Road Substation,34.5,Jersey Central Power and Light,minor_distribution,40.858119,-74.338947
1175805067,way,Chamor Substation,34.5,,industrial,40.856639,-74.332903
1175805068,way,Edwards Road Substation,34.5,Jersey Central Power and Light,minor_distribution,40.846274,-74.346815
1176090289,way,,13.8,,yes,40.745263,-74.100769
1176090290,way,,230.0,,traction,40.745419,-74.101536
1176300636,way,,34.5,Jersey Central Power and Light,minor_distribution,40.792676,-74.397679
1176300637,way,,34.5,,industrial,40.797802,-74.400475
1176300638,way,,34.5,,industrial,40.781637,-74.427762
1176300639,way,,34.5,,industrial,40.777675,-74.437277
1176300640,way,Convent Substation,34.5,Jersey Central Power and Light,minor_distribution,40.786003,-74.450594
1176300641,way,Collinsville Substation,34.5,Jersey Central Power and Light,minor_distribution,40.808727,-74.473971
1176300642,way,Morris Plains Substation,34.5,Jersey Central Power and Light,minor_distribution,40.827814,-74.477713
1176300643,way,Fox Hill Substation,34.5,Jersey Central Power and Light,minor_distribution,40.879432,-74.448121
1176300644,way,,34.5,,industrial,40.877739,-74.453051
1176300645,way,West Denville Substation,34.5,Jersey Central Power and Light,minor_distribution,40.882895,-74.51643
1176300646,way,Rockaway Substation,34.5,Jersey Central Power and Light,minor_distribution,40.907492,-74.503074
1176300647,way,,34.5,Jersey Central Power and Light,minor_distribution,40.911491,-74.498949
1176300648,way,Picatinny Arsenal SREC,34.5,Sussex Rural Electric Cooperative,minor_distribution,40.946822,-74.554212
1176743244,way,,34.5,Jersey Central Power and Light,,40.682056,-74.424948
1176743245,way,,,New Jersey Transit,traction,40.673821,-74.497574
1176743250,way,Canoe Brook Substation,34.5,Jersey Central Power and Light,minor_distribution,40.744088,-74.362361
1181024916,way,VFT Station Substation,230.0,Public Service Enterprise Group,,40.634192,-74.212137
1181024917,way,Sewaren 7,230.0,Public Service Enterprise Group,generation,40.55648,-74.248969
1181024989,way,First Street Substation,26.0,PSE&G,minor_distribution,40.646381,-74.191584
1181226173,way,,26.0,,,40.609178,-74.240644
1181226174,way,,26.0,,,40.607914,-74.24125
1181226175,way,Rahway Substation,26.0,Public Service Enterprise Group,minor_distribution,40.608696,-74.272348
1181226176,way,,26.0,,,40.601,-74.26715
1181226206,way,,26.0,,,40.561337,-74.252757
1181226210,way,,26.0,,,40.565924,-74.24893
1181226211,way,,26.0,,,40.563091,-74.25089
1181226214,way,Port Murray Substation,34.5,Jersey Central Power and Light,minor_distribution,40.783892,-74.916656
1181226215,way,Broadway Substation,34.5,Jersey Central Power and Light,minor_distribution,40.724305,-75.045193
1181226216,way,,34.5,Jersey Central Power and Light,industrial,40.841584,-75.069581
1181226217,way,,34.5,,industrial,40.817326,-75.015821
1181226218,way,Pequest Road Substation,34.5,Jersey Central Power and Light,minor_distribution,40.825609,-74.980292
1181226220,way,,34.5,Jersey Central Power and Light,industrial,40.844218,-75.068354
1181226221,way,,34.5,Jersey Central Power and Light,industrial,40.841554,-75.068617
1181451347,way,Elizabeth Substation,26.0,Public Service Enterprise Group,minor_distribution,40.664394,-74.218435
1181451348,way,Roselle Substation,26.0,Public Service Enterprise Group,,40.648224,-74.259567
1181930670,way,Cozy Lake Substation,34.5,Jersey Central Power and Light,minor_distribution,41.028456,-74.492892
1182563188,way,Lincoln Park Substation,34.5,Jersey Central Power and Light,minor_distribution,40.925317,-74.303078
1182563192,way,Drew Substation,34.5,Jersey Central Power and Light,minor_distribution,40.910376,-74.397002
1182563205,way,Denville Substation,34.5,Jersey Central Power and Light,minor_distribution,40.892577,-74.483294
1182563222,way,Jacksonville Substation,34.5,Jersey Central Power and Light,minor_distribution,40.934089,-74.341815
1182563223,way,Taylortown Substation,34.5,Jersey Central Power and Light,minor_distribution,40.932822,-74.399489
1182563224,way,Davis Switch Point,34.5,Jersey Central Power and Light,minor_distribution,40.843829,-74.469399
1182563225,way,Alderney Substation,34.5,Jersey Central Power and Light,minor_distribution,40.84669,-74.466501
1182780026,way,South Amboy Sub,138.0,New Jersey Transit,traction,40.49043,-74.288201
1182780035,way,Drakestown Substation,115.0,Jersey Central Power and Light,minor_distribution,40.850114,-74.784704
1184846697,way,Warren Glen Stor. Switching Station,34.5,"Jersey Central Power and Light, PJM",,40.632665,-75.130429
1184901905,way,,34.5,Jersey Central Power and Light,minor_distribution,40.515111,-74.989369
1188012127,way,Peapack Substation,34.5,Jersey Central Power and Light,minor_distribution,40.704766,-74.6616
1189083122,way,,26.0,,industrial,40.583963,-74.561009
1190104704,way,,34.5,,industrial,41.040035,-74.29824
1196600612,way,Millstone Sub,,,,40.479285,-74.465763
1197253836,way,,26.0,,industrial,40.543008,-74.478592
1197253837,way,Short Hills Substation,34.5,Jersey Central Power and Light,minor_distribution,40.748141,-74.335702
1197253838,way,Mountain View Substation,26.0,Public Service Enterprise Group,minor_distribution,40.907513,-74.260886
1197553178,way,,69.0,,generation,41.484369,-75.540433
1197553183,way,,,PPL,minor_distribution,41.471789,-75.540863
1199968881,way,Juniper Station 500,,National Grid,minor_distribution,42.605416,-73.849101
1200717605,way,,,,,41.731539,-73.151861
1200899123,way,,,,,41.649461,-74.122099
1200899139,way,,115.0,,,41.538128,-74.026306
1200967789,way,,230.0,,transition,40.492236,-74.334571
1200996714,way,,26.0,Public Service Enterprise Group,minor_distribution,40.780758,-74.190743
1200996731,way,Branch Brook Substation,69.0,PSE&G,minor_distribution,40.779534,-74.185615
1202225551,way,,,,,40.907014,-73.789944
1202585918,way,Toney's Brook Substation,69.0,PSE&G,minor_distribution,40.793793,-74.20122
1204052497,way,,12.47,Jersey Central Power and Light,,40.845988,-74.473827
1204542556,way,,26.0,PSE&G,minor_distribution,40.527192,-74.40311
1204542557,way,,26.0,,industrial,40.510348,-74.429775
1204542580,way,DRT Substation,69.0,,industrial,40.552533,-74.457847
1204542581,way,Barclays Substation,69.0,,industrial,40.546675,-74.458268
1205652055,way,,,,,41.773682,-75.036252
1205915401,way,Freehold Substation,69.0,Central Hudson,,42.369227,-74.038058
1205940009,way,Plainfield Substation,69.0,PSE&G,minor_distribution,40.616812,-74.423743
1205940010,way,South Second Street Substation,69.0,PSE&G,minor_distribution,40.602264,-74.444519
1205940011,way,Keasbey Substation,26.0,Public Service Enterprise Group,minor_distribution,40.521135,-74.290662
1205940012,way,South 5th Street Substation,69.0,PSE&G,minor_distribution,40.743092,-74.153442
1206260252,way,,,,,40.562245,-74.51489
1206673186,way,,69.0,PPL,minor_distribution,41.726217,-75.545191
1207232105,way,William Substation,230.0,Public Service Enterprise Group,,40.82243,-74.328706
1207232111,way,Constable Hook Substation,26.0,PSE&G,minor_distribution,40.659011,-74.100681
1207232112,way,Bayonne Energy Center,345.0,,generation,40.65264,-74.09069
1207919163,way,Nye Avenue Substation,69.0,Public Service Enterprise Group,minor_distribution,40.722271,-74.221753
1207919164,way,Vauxhall Substation,69.0,Public Service Enterprise Group,minor_distribution,40.696744,-74.250811
1207919165,way,Albany Street Substation,26.0,Public Service Enterprise Group,minor_distribution,40.492426,-74.438365
1207919166,way,Oak Street Substation,26.0,PSE&G,minor_distribution,40.858115,-74.140207
1207919167,way,Van Houten Substation,26.0,PSE&G,minor_distribution,40.857391,-74.146309
1207919171,way,Pleasant Street Substation,26.0,Public Service Enterprise Group,minor_distribution,40.620283,-74.26019
1207919172,way,Orange Valley Substation,26.0,PSE&G,minor_distribution,40.764391,-74.24628
1207919173,way,,26.0,PSE&G,minor_distribution,40.74229,-74.263074
1207919174,way,Lakeside Substation,26.0,PSE&G,minor_distribution,40.780241,-74.226865
1207919175,way,Plauderville Substation,69.0,Public Service Enterprise Group,minor_distribution,40.895445,-74.103364
1207919176,way,19th Ave Substation,26.0,PSE&G,minor_distribution,40.731057,-74.209553
1209769157,way,,,,,41.761422,-74.67749
1211286890,way,,69.0,,,41.911205,-74.021341
1212148780,way,,34.5,,generation,41.153792,-74.636202
1213387899,way,Lakeville Substation,69.0,PPL,minor_distribution,41.439019,-75.271242
1215132429,way,,,,,40.646569,-74.365251
1215592978,way,,,,,40.947544,-72.864255
1217593894,way,,34.5,,industrial,40.491476,-74.312398
1217593896,way,,34.5,Jersey Central Power and Light,minor_distribution,40.471172,-74.281701
1217767252,way,,,,,41.669629,-74.718405
1217767258,way,,115.0,,,42.087073,-75.407202
1217767259,way,,115.0,,,42.207249,-75.521738
1217769020,way,,345.0,,compensation,42.254439,-74.995199
1217769021,way,,345.0,,compensation,42.259312,-75.001351
1218144200,way,Weisenburg Substation,69.0,Met-Ed,minor_distribution,40.592342,-75.715349
1218144201,way,Lynnville Substation,69.0,Met-Ed,,40.647784,-75.754056
1218144202,way,,69.0,,industrial,40.522975,-75.779004
1219386560,way,,34.5,Jersey Central Power and Light,minor_distribution,40.867112,-74.627502
1219828967,way,Hawks Substation,34.5,Jersey Central Power and Light,minor_distribution,40.627417,-75.112071
1220075259,way,Newfoundland Substation,69.0,PPL,minor_distribution,41.319759,-75.320936
1220158404,way,Thatcher Substation,34.5,Jersey Central Power and Light,minor_distribution,40.901171,-74.579252
1220414556,way,,230.0,,distribution,40.736274,-74.097907
1220642780,way,230 kV Switchgear,230.0,,,40.833267,-74.016027
1220647299,way,345 kV Switchgear,345.0,,,40.833096,-74.014358
1221198865,way,Newark Airport Substation,345.0,,distribution,40.681724,-74.19154
1221659222,way,,345.0,,compensation,41.74552,-73.847965
1221667976,way,Knickerbocker Substation,345.0,,transmission,42.494353,-73.737689
1223650688,way,Summit Substation,230.0,PPL,distribution,41.437113,-75.691791
1225755509,way,Buckeye Partners Substation,34.5,Jersey Central Power and Light,industrial,40.484967,-74.864571
1225994668,way,Neshanic Substation,34.5,Jersey Central Power and Light,minor_distribution,40.506569,-74.740607
1226002356,way,Lipton Substation,34.5,Jersey Central Power and Light,minor_distribution,40.53582,-74.842173
1226602360,way,Fadem Road Substation,34.5,Jersey Central Power & Light,minor_distribution,40.682513,-74.314308
1226613903,way,,,,,40.93636,-72.373404
1226657619,way,Deposit Substation,,NYSEG,,42.067045,-75.418809
1227052077,way,Bridgeton Substation,34.5,Metropolitan Edison,minor_distribution,40.544195,-75.096107
1227061616,way,Raubsville Substation,34.5,Met Ed,minor_distribution,40.626197,-75.195265
1227066202,way,West Portal Substation,34.5,Jersey Central Power and Light,minor_distribution,40.663315,-75.044273
1227067413,way,,34.5,Jersey Central Power and Light,industrial,40.68577,-75.185425
1227274789,way,,34.5,Jersey Central Power and Light,minor_distribution,40.635854,-74.99306
1227348997,way,,34.5,Jersey Central Power and Light,minor_distribution,40.651519,-74.831443
1227456656,way,,34.5,Jersey Central Power and Light,industrial,40.756715,-74.969942
1227512951,way,,34.5,,industrial,40.891776,-74.787795
1227665138,way,,230.0,,distribution,40.799689,-75.110526
1228017668,way,,34.5,,industrial,40.726404,-74.53943
1228249434,way,,34.5,,industrial,40.796892,-74.404211
1228249444,way,Bayer Substation,34.5,,industrial,40.817983,-74.407669
1228291728,way,Star Ledger Substation,34.5,,industrial,40.854443,-74.338977
1228302616,way,Troy Hills Substation,34.5,Jersey Central Power and Light,minor_distribution,40.864376,-74.397251
1228302617,way,Parsippany Substation,34.5,Jersey Central Power and Light,minor_distribution,40.875567,-74.422217
1228308068,way,Boonton Substation,34.5,Jersey Central Power and Light,minor_distribution,40.902075,-74.411093
1228322480,way,Two Bridges Sewar Substation,34.5,,industrial,40.906537,-74.274526
1228340643,way,Riverdale Quarry,34.5,,industrial,40.994825,-74.309704
1228344724,way,Ramapo Water Substation,34.5,,industrial,40.99257,-74.279669
1228344730,way,,34.5,,industrial,41.008123,-74.287493
1228347801,way,Passaic Stone Substation,34.5,,industrial,41.006731,-74.30364
1228347807,way,,34.5,,industrial,41.044752,-74.293447
1228462718,way,Siegfried Substation,230.0,PPL,distribution,40.712479,-75.514296
1228497429,way,,34.5,,industrial,40.830003,-75.017474
1228540824,way,,34.5,,,41.034659,-75.071002
1228758983,way,Whitlock Substation,34.5,,industrial,40.898601,-74.573315
1228758987,way,Dover Substation,34.5,Jersey Central Power and Light,minor_distribution,40.888676,-74.564522
1228763785,way,Morris Substation,34.5,Jersey Central Power and Light,minor_distribution,40.874162,-74.549097
1228769431,way,,34.5,,industrial,40.915546,-74.495975
1228769432,way,,34.5,,industrial,40.925907,-74.494643
1228769444,way,,34.5,,industrial,40.935614,-74.536827
1228769451,way,Map/SLI=Substation Abandoned? Rockaway Townsquare Substation,34.5,,,40.903587,-74.554377
1228769457,way,East Dover Substation,34.5,Jersey Central Power and Light,minor_distribution,40.895301,-74.543868
1228769458,way,Fleetwood Substation,34.5,Jersey Central Power and Light,minor_distribution,40.91051,-74.525067
1229113093,way,Blue Mountain Substation,138.0,PPL,,40.794206,-75.476852
1229214544,way,8th Street Substation,138.0,PPL,minor_distribution,40.599586,-75.472991
1229732163,way,,69.0,,industrial,40.520127,-75.535083
1230151663,way,Pyah Substation,34.5,,industrial,40.917129,-74.356358
1230151664,way,,34.5,Jersey Central Power and Light,minor_distribution,41.002241,-74.336946
1230151665,way,,34.5,Jersey Central Power and Light,minor_distribution,41.002052,-74.337492
1230151666,way,,34.5,Jersey Central Power and Light,minor_distribution,41.001907,-74.338304
1230151667,way,Changebridge Substation,34.5,Jersey Central Power and Light,minor_distribution,40.891503,-74.367288
1230151668,way,Jersey City Water Substation,34.5,,industrial,40.892542,-74.392693
1230151669,way,Green Bank Substation,34.5,,industrial,40.895093,-74.391572
1230151670,way,NJT Dover Substation,34.5,NJ Transit,traction,40.883185,-74.549956
1230151671,way,,34.5,New Jersey Transit,traction,40.884029,-74.48417
1230151672,way,Dickerson Substation,34.5,Jersey Central Power and Light,minor_distribution,40.883487,-74.548954
1230151673,way,,34.5,Jersey Central Power and Light,industrial,40.772523,-74.504021
1230151674,way,,34.5,,industrial,40.840644,-74.472937
1230151675,way,Sandoz Substation,34.5,,industrial,40.808248,-74.387873
1230151676,way,PIne Brook Substation non operational abandoned,,Jersey Central Power and Light,minor_distribution,40.861532,-74.371739
1230154203,way,Whitney Substation,34.5,Jersey Central Power and Light,minor_distribution,40.779424,-74.469112
1231165434,way,,115.0,,,41.479329,-73.971826
1232309379,way,,69.0,,industrial,40.569607,-75.603036
1233659692,way,,,Eversource,minor_distribution,41.321006,-72.007073
1233935492,way,Christmans Substation,69.0,PPL,minor_distribution,40.940787,-75.634247
1234352188,way,,69.0,,,42.635238,-74.553061
1234661892,way,Gouldsboro Substation,69.0,PPL,minor_distribution,41.25167,-75.435241
1234700025,way,,69.0,PPL,minor_distribution,41.273547,-75.378761
1234732568,way,,69.0,,minor_distribution,41.36176,-75.218533
1234739430,way,Madisonville Substation,69.0,PPL,minor_distribution,41.354953,-75.479368
1234739431,way,Moscow Substation,69.0,PPL,minor_distribution,41.348203,-75.523482
1234773319,way,Varden Substation,69.0,PPL,minor_distribution,41.488444,-75.396893
1234773323,way,Hamlin Substation,69.0,PPL,minor_distribution,41.402634,-75.382089
1234773325,way,,69.0,PPL,minor_distribution,41.512911,-75.255925
1234784937,way,,34.5,,generation,41.189149,-74.592291
1234784938,way,,34.5,,industrial,41.192782,-74.579982
1234785826,way,Wallenpaupack Substation,69.0,PPL,generation,41.46785,-75.131427
1234785830,way,Kimbles Substation,69.0,PPL,minor_distribution,41.490976,-75.145717
1234785833,way,,69.0,,industrial,41.501872,-75.063954
1234785834,way,,69.0,,industrial,41.501593,-75.064248
1234785835,way,Indian Orchard Substation,69.0,PPL,minor_distribution,41.558868,-75.208411
1234785844,way,West Damascus Substation,69.0,PPL,minor_distribution,41.700878,-75.179894
1234910658,way,Jermyn Substation,69.0,PPL,minor_distribution,41.514405,-75.546833
1234944847,way,Edela Substation,69.0,PPL,minor_distribution,41.521366,-75.652702
1234944862,way,,69.0,,industrial,41.577254,-75.797628
1234970760,way,,69.0,PPL,minor_distribution,41.464964,-75.655714
1234970788,way,Suburban Substation,69.0,PPL,minor_distribution,41.41728,-75.648851
1234992863,way,,69.0,,industrial,41.404452,-75.665513
1235026779,way,,69.0,,industrial,41.480462,-75.711483
1235026800,way,,69.0,,industrial,41.347733,-75.74717
1235076871,way,Avoca Substation,69.0,PPL,minor_distribution,41.342822,-75.733686
1235083537,way,,69.0,,industrial,41.285845,-75.77616
1235083538,way,,69.0,,industrial,41.285811,-75.775513
1237673961,way,,,,,40.738293,-73.817221
1237820084,way,White Haven Substation,69.0,PPL,minor_distribution,41.044674,-75.778992
1239440409,way,,,,,41.545472,-74.451185
1240481948,way,,69.0,,minor_distribution,41.764557,-74.298759
1240481955,way,,69.0,,,41.784537,-74.228901
1240499803,way,,69.0,,,41.725815,-74.410824
1240499806,way,,69.0,,,41.739989,-74.496018
1240499809,way,,,,,41.807865,-74.637153
1245663691,way,,115.0,,minor_distribution,42.331857,-73.715736
1245673761,way,,115.0,,industrial,42.240313,-73.760689
1248936409,way,Montgomery Substation,69.0,Central Hudson Gas & Electric,minor_distribution,41.52546,-74.225675
1249587508,way,,69.0,,industrial,40.474803,-75.764913
1250502623,way,,,,,42.720208,-73.837376
1252517793,way,,34.5,Met-Ed,minor_distribution,40.851952,-75.13119
1252523432,way,,34.5,Met-Ed,minor_distribution,40.8624,-75.20668
1259494341,way,,69.0,Orange & Rockland,minor_distribution,41.388381,-74.665479
1259494348,way,,,,,41.378011,-74.695452
1259494349,way,Port Jervis Substation,69.0,Orange & Rockland,minor_distribution,41.378528,-74.695416
1259738498,way,,,,,41.938277,-75.594063
1263567453,way,DOT West Wharton Substation,230.0,Jersey Central Power and Light,traction,40.906239,-74.598327
1263567457,way,,69.0,Public Service Enterprise Group,industrial,40.906037,-74.227899
1263945436,way,New Washington Substation,230.0,Public Service Enterprise Group,,40.805175,-74.148194
1264094599,way,,46.0,,,41.739249,-73.56139
1264694006,way,,69.0,,industrial,40.891851,-74.228598
1265014853,way,,,,,41.981061,-75.711732
1265020939,way,Fortieth Street Substation,69.0,Public Service Enterprise Group,minor_distribution,40.904765,-74.137606
1265561963,way,69 kV switchgear,69.0,,,40.834582,-74.016112
1265944696,way,69 kV Switchgear,69.0,,,40.898826,-74.069551
1266332240,way,,115.0,,industrial,41.735616,-75.770291
1267594864,way,,,PSE&G,minor_distribution,40.873001,-73.952686
1275039845,way,,,Long Island Rail Road,,40.73525,-73.663389
1279560942,way,,34.5,Jersey Central Power and Light,industrial,40.766286,-74.982446
1279560943,way,,34.5,Jersey Central Power and Light,generation,40.760686,-74.957719
1279560944,way,,34.5,Jersey Central Power and Light,generation,40.760773,-74.93502
1279560945,way,,34.5,Jersey Central Power and Light,industrial,40.813809,-74.887048
1279560946,way,,34.5,Jersey Central Power and Light,generation,40.616974,-75.152951
1279560947,way,,34.5,Jersey Central Power and Light,generation,40.838323,-75.065589
1279560948,way,,34.5,Jersey Central Power and Light,generation,40.726341,-75.060444
1279560949,way,,34.5,Jersey Central Power and Light,generation,40.704282,-75.103727
1279560950,way,,34.5,Jersey Central Power and Light,industrial,40.564985,-74.701571
1279560951,way,Frenchtown Solar Substation,34.5,Jersey Central Power and Light,minor_distribution,40.484295,-75.019283
1279560952,way,,34.5,Jersey Central Power and Light,generation,40.521406,-74.946472
1279560953,way,,34.5,Jersey Central Power and Light,generation,40.487176,-74.856946
1279560955,way,,34.5,Jersey Central Power and Light,industrial,40.490576,-74.870853
1279560956,way,,,Jersey Central Power and Light,industrial,40.506664,-74.841283
1279560958,way,,34.5,Jersey Central Power and Light,generation,40.525396,-74.8439
1279560959,way,,34.5,Jersey Central Power and Light,generation,40.553375,-74.856973
1279560960,way,,34.5,Jersey Central Power and Light,generation,40.522491,-75.012483
1279560961,way,,34.5,Jersey Central Power and Light,generation,40.51421,-74.976757
1302386226,way,,,,,40.645965,-75.366383
1304303555,way,,138.0,,,41.204476,-73.979033
1304303561,way,,138.0,,,41.256805,-73.980531
1304303565,way,,138.0,Orange & Rockland,transition,41.248575,-73.991898
1304317096,way,,69.0,,,41.397832,-74.192811
1304351608,way,,69.0,,,41.678987,-74.192605
1304760518,way,Woodbury Transition Yard,34.5,Orange & Rockland,transition,41.317636,-74.121651
1305101834,way,,115.0,,transition,41.566693,-73.953505
1305101836,way,,115.0,,,41.56344,-73.957348
1305101837,way,,115.0,,transition,41.566522,-73.953561
1305255871,way,,69.0,,,41.071005,-74.02489
1305327132,way,,138.0,,,41.184803,-74.006334
1305335115,way,,69.0,,,41.130811,-74.32551
1305581006,way,,69.0,,generation,41.571052,-74.782821
1305601814,way,,69.0,NYSEG,minor_distribution,41.707548,-74.39032
1306272628,way,,115.0,,,41.528946,-73.916458
1306272652,way,,69.0,,,41.628118,-73.912819
1306272653,way,,115.0,,,41.629142,-73.912477
1306272654,way,,69.0,,industrial,41.618739,-73.941981
1306274513,way,,115.0,,,41.664537,-73.814201
1309170881,way,,,,,40.503072,-74.446994
1315431456,way,,69.0,,,41.860003,-73.714609
1315431459,way,,69.0,,,41.813672,-73.763871
1315431463,way,,69.0,,,41.754738,-73.792925
1315585656,way,,69.0,,industrial,42.140006,-73.913782
1322825071,way,,,,,40.78318,-73.904432
1332748362,way,,69.0,Public Service Enterprise Group,yes,40.472044,-74.471457
1333222844,way,,34.5,,industrial,40.555538,-74.712055
1338654396,way,11th Street Conduit,,Consolidated Edison,,40.738326,-73.952497
1338654415,way,11th Street Conduit,,Consolidated Edison,yes,40.744094,-73.950774
1343021846,way,,,,,42.352725,-73.734298
1349341289,way,,,,,42.51515,-73.61185
1351094007,way,,26.0,,industrial,40.515388,-74.553355
1360809027,way,,69.0,,industrial,40.67387,-75.364343
1364089631,way,Whitney Substation,115.0,United Illuminating,distribution,41.335537,-72.911102
1367242659,way,,,,,42.44518,-75.067363
1367873054,way,,,,,40.904009,-74.143523
1368211672,way,Abandoned substation,,Orange and Rockland Utilities,minor_distribution,41.352051,-74.272039
1368789240,way,,,,,42.441953,-73.557672
1371948878,way,,115.0,,industrial,42.582695,-73.873055
1371948879,way,,115.0,,industrial,42.583144,-73.874347
1371948889,way,,115.0,,industrial,42.575511,-73.870251
1372212556,way,Blue Store Station,115.0,National Grid,minor_distribution,42.107869,-73.818031
1372459590,way,,,,,42.630535,-73.744798
1375891262,way,,34.5,Met-Ed,minor_distribution,40.90979,-75.114015
1375891267,way,Columbia Substation,34.5,Jersey Central Power and Light,minor_distribution,40.924213,-75.087811
1375905902,way,,34.5,Met-Ed,minor_distribution,40.885386,-75.223006
1377930868,way,Union Valley Substation,115.0,NYSEG,yes,41.352066,-73.746577
1377930880,way,Teakettle Spout Substation,46.0,NYSEG,minor_distribution,41.350968,-73.719138
1377938090,way,Kent Cliffs Substation,46.0,NYSEG,minor_distribution,41.452187,-73.754046
1377938230,way,,46.0,,,41.348265,-73.566968
1378028224,way,Adams Corner Substation,46.0,NYSEG,minor_distribution,41.355787,-73.834986
1378112032,way,Kent Substation,46.0,NYSEG,minor_distribution,41.458366,-73.651578
1378156461,way,,46.0,,minor_distribution,41.27288,-73.59776
1378156469,way,,46.0,,minor_distribution,41.210933,-73.646054
1378156470,way,,46.0,,minor_distribution,41.266384,-73.669466
1378187572,way,Bedford Hill Substation,46.0,NYSEG,minor_distribution,41.240421,-73.691707
1378356097,way,,46.0,,,41.485597,-73.577231
1378356103,way,West Patterson Substation,46.0,NYSEG,minor_distribution,41.509977,-73.631668
1378370328,way,,46.0,,minor_distribution,41.636776,-73.572652
1378370329,way,,46.0,,minor_distribution,41.66574,-73.552288
1378370334,way,,46.0,,,41.77345,-73.564433
1378418828,way,Amenia Substation,69.0,NYSEG,minor_distribution,41.840152,-73.564752
1381678757,way,,,,,41.725361,-72.666779
1384019589,way,,26.0,Public Service Enterprise Group,minor_distribution,40.676824,-74.282512
1386301664,way,,,Met-Ed,minor_distribution,40.535144,-75.179269
1390230082,way,,,Eversource,,41.547392,-72.792993
1390547816,way,Warren Glen Battery Station,34.5,CEP Renewables,distribution,40.632233,-75.134607
1392239094,way,New Rochelle Substation,,Amtrak,traction,40.902838,-73.792995
1396129258,way,LIRR Great Neck Substation,,LIRR,,40.788799,-73.721491
1411363880,way,,,,,42.382976,-75.199751
1412353865,way,,,Public Service Enterprise Group,,40.550836,-74.335765
1413824877,way,,,,,41.931814,-72.593688
1414152287,way,,,Public Service Enterprise Group,yes,40.783788,-73.447156
1414162880,way,,,,,40.814706,-73.122966
1415880721,way,,,,,40.861098,-73.919621
1416095243,way,,,Public Service Enterprise Group,yes,40.980354,-72.131809
1420014192,way,,,,,40.512355,-74.410564
1421186613,way,,,,,40.747934,-74.174759
1423045721,way,,,,,40.909486,-72.746536
1424685836,way,,34.5,,generation,41.061297,-75.058507
1424883899,way,South Fork Wind onshore substation,,,,40.961462,-72.211307
1427149024,way,,115.0,,,42.403006,-74.628474
1427170348,way,,115.0,,,42.231901,-74.392962
1427231250,way,,69.0,Central Hudson Gas & Electric,,42.446236,-73.813501
1427231253,way,,69.0,,,42.350503,-73.815628
1427302778,way,,69.0,,industrial,42.144207,-73.928563
1427302783,way,,69.0,,industrial,42.140495,-73.912142
1427311322,way,Woodstock Substation,69.0,Central Hudson,minor_distribution,42.031058,-74.106765
1427525478,way,,,,,42.413585,-75.453305
1427586837,way,,69.0,,,42.67344,-74.493675
1429558302,way,,,,,40.751159,-73.846734
1434668163,way,Woodrow Substation,138.0,Consolidated Edison,distribution,40.554814,-74.215326
1435303100,way,,,NYSEG,yes,42.636121,-73.608205
1435746123,way,Chatham Substation,,NYSEG,yes,42.365122,-73.595842
1441655979,way,,,,,41.589154,-73.090627
1442020986,way,Noank Paralleling station,25.0,Amtrak,traction,41.323405,-71.998481
1442256274,way,,,,,40.91658,-72.687952
1442912040,way,,,,,40.752937,-74.237202
1442912041,way,,,,,40.738165,-74.267234
1448479734,way,,,,,40.712481,-75.085383
1452524744,way,Livingston Avenue Substation,230.0,Public Service Enterprise Group,yes,40.813062,-74.313671
1457344262,way,,115.0,,industrial,40.72942,-75.263109
1460186448,way,,,Eversource,,41.719223,-72.733418
1460820495,way,Stonington Paralleling station,25.0,Amtrak,traction,41.340338,-71.925489
1461463115,way,,,,yes,41.352581,-72.033187
1461960037,way,,,Groton Public Utilities,yes,41.347124,-72.039483
1462058168,way,,,,,40.820988,-74.134774
1462667808,way,,,,minor_distribution,41.360549,-72.071731
1462872695,way,,,,,41.612222,-71.970345
1464219201,way,,,,,41.852351,-75.337683
1467110383,way,Snake Hill Substation,115.0,National Grid,generation,42.125545,-72.001671
1467118070,way,Stafford St Transmission Substation,115.0,National Grid,transmission,42.227986,-71.868679
1467736914,way,Praxair Substation,,,minor_distribution,41.948211,-72.626869
1467913327,way,,,Public Service Enterprise Group,,41.042257,-71.958062
1467913328,way,,,Public Service Enterprise Group,,41.041216,-71.9626
1467913330,way,,,,,41.011945,-72.005997
1467913338,way,,,,,40.964022,-72.196305
1469005929,way,Shearers Corner Substation,13.2,National Grid,minor_distribution,42.160476,-72.350019
1469005930,way,Industrial Park Palmer Substation,,,industrial,42.166763,-72.348623
1469010663,way,Quabbin Switching Substation,,,distribution,42.280924,-72.356991
1469018180,way,Stearns Street Substation,13.8,National Grid,minor_distribution,42.239094,-71.851414
1469019710,way,Tatnuck Substation,13.8,National Grid,minor_distribution,42.276525,-71.853684
1469624611,way,Thorndike Cascade Substation,13.2,,generation,42.186829,-72.327065
