osm_id,power_type,voltage_kv,voltage_tier,cables,operator,num_nodes,length_km
452115675,line,69.0,69-114 kV,3,,3,0.03
452115676,line,69.0,69-114 kV,3,,4,0.03
452115677,line,69.0,69-114 kV,3,,4,0.03
452115678,line,69.0,69-114 kV,3,,3,0.03
452115679,line,69.0,69-114 kV,3,,3,0.09
452115680,line,69.0,69-114 kV,3,,7,0.07
452115681,line,69.0,69-114 kV,3,,38,4.5
452115682,line,138.0,115-229 kV,3,,19,3.91
452115683,line,138.0,115-229 kV,3,,2,0.01
452115684,line,138.0,115-229 kV,3,,2,0.01
452115685,line,138.0,115-229 kV,3,,2,0.02
452115686,line,138.0,115-229 kV,3,,11,0.15
452115701,line,69.0,69-114 kV,3,,3,0.01
452115702,line,69.0,69-114 kV,3,,3,0.02
452115706,line,138.0,115-229 kV,3,,55,12.87
452115708,line,69.0,69-114 kV,3,,162,21.96
452115710,line,69.0,69-114 kV,3,,89,11.77
452115713,line,69.0,69-114 kV,3,,2,0.02
452115714,line,69.0,69-114 kV,3,,5,0.02
452115715,line,69.0,69-114 kV,3,,252,35.62
452115726,line,69.0,69-114 kV,3,,2,0.0
452115727,line,69.0,69-114 kV,3,,5,0.04
452115729,line,69.0,69-114 kV,3,,88,13.44
452293710,line,69.0,69-114 kV,3,,2,0.0
452293711,line,69.0,69-114 kV,3,,3,0.02
452293713,line,69.0,69-114 kV,3,,3,0.03
452293714,line,69.0,69-114 kV,3,,2,0.01
452293715,line,69.0,69-114 kV,3,,368,56.39
452293716,line,69.0,69-114 kV,3,,310,47.1
452293717,line,69.0,69-114 kV,3,,3,0.05
452293720,line,69.0,69-114 kV,3,,2,0.0
452293721,line,69.0,69-114 kV,3,,174,26.21
453015238,line,345.0,345-499 kV,3,,2,0.09
453015239,line,345.0,345-499 kV,3,,2,0.09
453015240,line,345.0,345-499 kV,3,,4,0.06
453015241,line,345.0,345-499 kV,3,,5,0.08
453015242,line,345.0,345-499 kV,3,,3,0.04
453015243,line,345.0,345-499 kV,3,,4,0.06
453015244,line,345.0,345-499 kV,3,,4,0.07
453015245,line,345.0,345-499 kV,3,,4,0.07
453015246,line,345.0,345-499 kV,3,,3,0.04
453015247,line,345.0,345-499 kV,3,,6,0.2
453015248,line,345.0,345-499 kV,3,,5,0.19
453015249,line,345.0,345-499 kV,1,,5,0.11
453015250,line,345.0,345-499 kV,1,,5,0.11
453015251,line,345.0,345-499 kV,1,,5,0.11
453015252,line,345.0,345-499 kV,3,,10,0.2
453015253,line,345.0,345-499 kV,3,,467,104.25
453015260,line,345.0,345-499 kV,6,,157,41.23
453015261,line,345.0,345-499 kV,3,,3,0.11
453015262,line,345.0,345-499 kV,3,,5,0.13
453015263,line,345.0,345-499 kV,3,,9,0.15
453015264,line,345.0,345-499 kV,3,,3,0.13
453015265,line,345.0,345-499 kV,3,,5,0.11
453015266,line,345.0,345-499 kV,1,,5,0.1
453015267,line,345.0,345-499 kV,1,,5,0.1
453015268,line,345.0,345-499 kV,1,,5,0.1
453015269,line,345.0,345-499 kV,3,,9,0.12
453015270,line,345.0,345-499 kV,3,,2,0.03
453015271,line,345.0,345-499 kV,3,,67,17.43
453015273,line,345.0,345-499 kV,3,,2,0.03
453015275,line,345.0,345-499 kV,3,,54,7.76
453015277,line,345.0,345-499 kV,6,,44,11.17
453015278,line,345.0,345-499 kV,3,,6,0.74
453015279,line,345.0,345-499 kV,3,,6,0.82
453123205,line,138.0,115-229 kV,3,,5,0.01
453123206,line,138.0,115-229 kV,3,,3,0.01
453123210,line,138.0,115-229 kV,3,,4,0.04
453123211,line,138.0,115-229 kV,3,,48,7.96
453123212,line,138.0,115-229 kV,3,,4,0.02
453123213,line,138.0,115-229 kV,3,,3,0.02
453123214,line,138.0,115-229 kV,3,,3,0.02
453123219,line,138.0,115-229 kV,3,,4,0.06
453123220,line,138.0,115-229 kV,3,,4,0.09
453123221,line,138.0,115-229 kV,3,,2,0.01
453123222,line,138.0,115-229 kV,3,,2,0.01
453123223,line,138.0,115-229 kV,3,,2,0.02
453123225,line,138.0,115-229 kV,3,,2,0.01
453123226,line,2.2,<69 kV,3,,2,0.01
453123227,line,138.0,115-229 kV,3,,3,0.03
453123231,line,138.0,115-229 kV,3,,2,0.0
453123232,line,138.0,115-229 kV,3,,2,0.08
453123233,line,138.0,115-229 kV,3,,2,0.07
453123235,line,138.0,115-229 kV,3,,2,0.01
453123236,line,138.0,115-229 kV,3,,2,0.01
453123237,line,138.0,115-229 kV,3,,2,0.01
453123238,line,138.0,115-229 kV,3,,2,0.0
453123239,line,138.0,115-229 kV,3,,2,0.0
453123240,line,138.0,115-229 kV,3,,9,0.07
453123241,line,138.0,115-229 kV,3,,3,0.57
453123242,line,138.0,115-229 kV,3,,2,0.01
453123243,line,138.0,115-229 kV,3,,2,0.01
453123244,line,138.0,115-229 kV,3,,2,0.01
453123245,line,138.0,115-229 kV,3,,2,0.01
453123246,line,138.0,115-229 kV,3,,2,0.01
453123247,line,138.0,115-229 kV,3,,2,0.01
453123248,line,138.0,115-229 kV,3,,8,0.05
453123249,line,138.0,115-229 kV,3,,91,15.93
453123254,line,138.0,115-229 kV,3,,175,31.16
487061713,line,345.0,345-499 kV,3,,3,0.04
487061714,line,345.0,345-499 kV,1,,5,0.1
487061715,line,345.0,345-499 kV,1,,5,0.1
487061716,line,345.0,345-499 kV,1,,5,0.1
487061717,line,345.0,345-499 kV,3,,9,0.12
487061718,line,345.0,345-499 kV,3,,3,0.11
487061719,line,345.0,345-499 kV,3,,3,0.11
487061720,line,345.0,345-499 kV,3,,3,0.06
487061721,line,345.0,345-499 kV,3,,3,0.11
487061722,line,345.0,345-499 kV,3,,7,0.11
489376555,line,69.0,69-114 kV,3,,2,0.01
489376557,line,69.0,69-114 kV,3,,3,0.05
489376561,line,69.0,69-114 kV,3,,52,5.68
489376576,line,69.0,69-114 kV,3,,227,29.66
489376581,line,69.0,69-114 kV,3,,2,0.01
489376582,line,69.0,69-114 kV,3,,2,0.01
489376583,line,69.0,69-114 kV,3,,4,0.02
489376585,line,138.0,115-229 kV,3,,171,36.25
489376592,line,138.0,115-229 kV,3,,128,26.45
489376593,line,138.0,115-229 kV,3,,10,0.21
489376595,line,138.0,115-229 kV,3,,2,0.02
489376596,line,138.0,115-229 kV,3,,171,33.92
489376619,line,69.0,69-114 kV,3,,86,10.71
489376620,line,69.0,69-114 kV,3,,109,13.09
489376621,line,69.0,69-114 kV,3,,33,4.46
489376622,line,138.0,115-229 kV,3,,58,13.47
489376623,line,138.0,115-229 kV,3,,37,8.14
489376624,line,69.0,69-114 kV,3,,5,0.46
489376626,line,138.0,115-229 kV,3,,7,0.5
489376628,line,69.0,69-114 kV,3,,2,0.03
489376631,line,69.0,69-114 kV,3,,4,0.02
489376632,line,69.0,69-114 kV,3,,4,0.03
489376633,line,69.0,69-114 kV,3,,3,0.02
489376634,line,69.0,69-114 kV,3,,4,0.02
489376635,line,69.0,69-114 kV,3,,3,0.02
489376636,line,69.0,69-114 kV,3,,4,0.03
489376637,line,138.0,115-229 kV,3,,2,0.04
489376641,line,138.0,115-229 kV,3,,5,0.06
489376642,line,138.0,115-229 kV,3,,3,0.04
489376643,line,138.0,115-229 kV,3,,4,0.04
489376644,line,138.0,115-229 kV,3,,4,0.04
489376645,line,138.0,115-229 kV,3,,3,0.04
489376647,line,138.0,115-229 kV,3,,4,0.04
489376648,line,138.0,115-229 kV,3,,5,0.06
489376649,line,69.0,69-114 kV,3,,2,0.01
489376650,line,69.0,69-114 kV,3,,3,0.08
489376651,line,69.0,69-114 kV,3,,3,0.06
489376652,line,138.0,115-229 kV,6,,9,1.2
489376653,line,138.0,115-229 kV,3,,3,0.14
489376655,line,138.0,115-229 kV,3,,5,0.09
489376656,line,138.0,115-229 kV,3,,2,0.03
489376657,line,138.0,115-229 kV,3,,11,0.13
489376660,line,69.0,69-114 kV,3,,6,0.37
489376661,line,138.0,115-229 kV,3,,165,20.01
489376662,line,138.0,115-229 kV,6,,34,4.2
489376663,line,138.0,115-229 kV,3,,3,0.19
489376664,line,69.0,69-114 kV,3,,3,0.19
489376665,line,69.0,69-114 kV,3,,3,0.21
489376666,line,69.0,69-114 kV,6,,3,0.19
489376667,line,69.0,69-114 kV,3,,2,0.0
489376668,line,69.0,69-114 kV,3,,3,0.02
489376669,line,69.0,69-114 kV,3,,3,0.07
489376670,line,69.0,69-114 kV,3,,3,0.12
489376672,line,69.0,69-114 kV,3,,2,0.06
489376673,line,69.0,69-114 kV,3,,2,0.07
489376674,line,138.0,115-229 kV,6,,3,0.24
489376675,line,138.0,115-229 kV,3,,4,0.35
489376676,line,69.0,69-114 kV,3,,4,0.35
489376677,line,138.0,115-229 kV,6,,43,5.51
489376678,line,138.0,115-229 kV,3,,3,0.14
489376679,line,138.0,115-229 kV,6,,16,2.08
489376680,line,69.0,69-114 kV,3,,156,19.02
489376697,line,138.0,115-229 kV,3,,30,5.76
489376699,cable,138.0,115-229 kV,3,,2,0.09
489376700,line,138.0,115-229 kV,3,,2,0.01
489376701,line,138.0,115-229 kV,3,,5,0.04
489376702,line,138.0,115-229 kV,3,,4,0.03
489376704,line,138.0,115-229 kV,3,,10,0.68
489376705,line,138.0,115-229 kV,3,,9,0.76
489376706,line,138.0,115-229 kV,3,,2,0.02
489376707,line,138.0,115-229 kV,3,,2,0.02
489376708,line,138.0,115-229 kV,3,,2,0.01
489376709,line,138.0,115-229 kV,3,,2,0.01
489376710,line,138.0,115-229 kV,3,,2,0.02
489376711,line,138.0,115-229 kV,3,,11,0.13
489376712,line,138.0,115-229 kV,3,,11,0.1
489376713,line,138.0,115-229 kV,3,,6,0.07
489376715,line,138.0,115-229 kV,3,,20,3.81
489376716,line,138.0,115-229 kV,3,,4,0.04
489376717,line,138.0,115-229 kV,3,,4,0.04
489376767,line,69.0,69-114 kV,3,,145,24.87
489453625,line,69.0,69-114 kV,3,,5,0.06
489453626,line,69.0,69-114 kV,3,,4,0.02
489453627,line,69.0,69-114 kV,3,,2,0.01
489453628,line,69.0,69-114 kV,3,,2,0.01
489453629,line,138.0,115-229 kV,3,,3,0.02
489453631,line,69.0,69-114 kV,3,,50,5.82
489453636,line,69.0,69-114 kV,3,,88,10.8
489453637,line,69.0,69-114 kV,3,,6,0.34
489453638,line,69.0,69-114 kV,3,,263,34.68
489453639,line,69.0,69-114 kV,3,,2,0.03
489453640,line,69.0,69-114 kV,3,,4,0.02
489453641,line,69.0,69-114 kV,3,,3,0.02
489453642,line,69.0,69-114 kV,3,,12,0.1
489453643,line,138.0,115-229 kV,3,,3,0.05
489453645,line,138.0,115-229 kV,3,,192,46.34
489453646,line,138.0,115-229 kV,3,,3,0.02
490190238,line,69.0,69-114 kV,3,,136,17.43
490190266,line,69.0,69-114 kV,3,,4,0.03
490190267,line,69.0,69-114 kV,3,,3,0.02
490190278,line,138.0,115-229 kV,3,,3,0.02
490190279,line,138.0,115-229 kV,3,,3,0.02
490190280,line,138.0,115-229 kV,3,,5,0.04
490190281,line,138.0,115-229 kV,3,,5,0.04
490190286,line,69.0,69-114 kV,3,,4,0.05
490190287,line,69.0,69-114 kV,3,,126,16.34
490190289,line,69.0,69-114 kV,3,,2,0.01
490190290,line,69.0,69-114 kV,3,,5,0.05
490190291,line,69.0,69-114 kV,3,,3,0.01
490190292,line,69.0,69-114 kV,3,,3,0.02
490190293,line,69.0,69-114 kV,3,,4,0.03
490190294,line,69.0,69-114 kV,3,,256,23.14
490190296,line,69.0,69-114 kV,3,,3,0.01
490190297,line,69.0,69-114 kV,3,,2,0.01
490190298,line,69.0,69-114 kV,3,,3,0.01
490190300,line,69.0,69-114 kV,3,,36,5.56
490190301,line,69.0,69-114 kV,3,,2,0.01
490190302,line,69.0,69-114 kV,3,,4,0.03
490190304,line,69.0,69-114 kV,3,,2,0.01
490190306,line,69.0,69-114 kV,3,,5,0.46
490190307,line,69.0,69-114 kV,3,,149,19.83
492193638,minor_line,0,<69 kV,,,48,2.62
492193639,minor_line,0,<69 kV,,,3,0.05
492193640,minor_line,0,<69 kV,,,202,13.9
492193641,minor_line,0,<69 kV,,,15,0.66
492193642,minor_line,0,<69 kV,,,37,2.52
492193643,minor_line,0,<69 kV,,,3,0.11
492207453,minor_line,0,<69 kV,,,26,2.29
498461353,line,138.0,115-229 kV,3,,237,22.47
511539434,line,69.0,69-114 kV,3,,2,0.01
511539437,line,69.0,69-114 kV,3,,3,0.01
511539444,line,69.0,69-114 kV,3,,185,16.87
511539453,line,69.0,69-114 kV,3,,2,0.02
511539454,line,69.0,69-114 kV,3,,2,0.02
511539456,line,69.0,69-114 kV,3,,2,0.0
511539461,line,69.0,69-114 kV,3,,2,0.02
511539462,line,69.0,69-114 kV,3,,4,0.02
511539463,line,138.0,115-229 kV,3,,2,0.03
511539465,line,138.0,115-229 kV,3,,5,0.04
511539466,line,138.0,115-229 kV,3,,5,0.04
511539467,line,138.0,115-229 kV,3,,4,0.05
511539468,line,138.0,115-229 kV,3,,3,0.02
511539469,line,138.0,115-229 kV,3,,2,0.01
512042587,line,138.0,115-229 kV,3,,2,0.01
512042588,line,138.0,115-229 kV,3,,3,0.03
512042589,line,138.0,115-229 kV,3,,3,0.03
512042590,line,138.0,115-229 kV,3,,2,0.04
512042591,line,138.0,115-229 kV,3,,4,0.05
512042592,line,138.0,115-229 kV,3,,3,0.06
512042593,line,138.0,115-229 kV,3,,17,2.88
512042594,line,138.0,115-229 kV,3,,44,8.2
512042598,line,69.0,69-114 kV,3,,3,0.03
512042599,line,69.0,69-114 kV,3,,5,0.03
512042600,line,69.0,69-114 kV,3,,3,0.03
512042601,line,69.0,69-114 kV,3,,2,0.01
512042603,line,69.0,69-114 kV,3,,3,0.02
512042604,line,138.0,115-229 kV,3,,3,0.02
512042605,line,138.0,115-229 kV,3,,3,0.13
512042606,line,138.0,115-229 kV,3,,4,0.06
512042607,line,69.0,69-114 kV,3,,3,0.07
512042608,line,69.0,69-114 kV,3,,78,8.3
512042609,line,138.0,115-229 kV,9,,6,0.44
512042610,line,138.0,115-229 kV,3,,2,0.03
512042612,line,138.0,115-229 kV,3,,2,0.03
512042613,line,69.0,69-114 kV,3,,3,0.06
512042614,line,69.0,69-114 kV,3,,3,0.06
512042615,line,138.0,115-229 kV,3,,7,0.07
512042616,line,138.0,115-229 kV,3,,5,0.37
512042617,line,138.0,115-229 kV,3,,5,0.41
512042618,line,138.0,115-229 kV,6,,38,3.5
512042619,line,138.0,115-229 kV,3,,23,2.01
512042620,line,138.0,115-229 kV,3,,34,3.24
512042621,line,138.0,115-229 kV,3,,12,1.7
512042622,line,138.0,115-229 kV,3,,62,9.76
512042623,line,138.0,115-229 kV,3,,2,0.14
512042624,line,138.0,115-229 kV,3,,2,0.14
512042625,line,138.0,115-229 kV,6,,7,1.13
512042626,line,138.0,115-229 kV,3,,3,0.09
512042627,line,138.0,115-229 kV,3,,3,0.04
512042628,line,138.0,115-229 kV,3,,4,0.05
512042629,line,138.0,115-229 kV,3,,3,0.03
512042630,cable,0,<69 kV,3,,3,0.03
512042631,cable,0,<69 kV,3,,2,0.01
512042632,cable,0,<69 kV,3,,3,0.03
512042643,line,138.0,115-229 kV,3,,7,0.06
512042644,line,138.0,115-229 kV,3,,2,0.02
512042645,line,138.0,115-229 kV,3,,13,0.16
512042646,line,138.0,115-229 kV,3,,2,0.05
512042647,line,138.0,115-229 kV,3,,4,0.29
512042648,line,138.0,115-229 kV,3,,4,0.29
512042649,cable,0,<69 kV,3,,2,0.02
512042650,cable,0,<69 kV,3,,4,0.04
512042651,cable,0,<69 kV,3,,2,0.02
512042652,line,138.0,115-229 kV,3,,4,0.29
512042654,line,138.0,115-229 kV,3,,6,0.05
512042655,line,138.0,115-229 kV,3,,5,0.04
512042658,line,138.0,115-229 kV,3,,5,0.04
512042660,line,138.0,115-229 kV,3,,5,0.04
512042663,line,138.0,115-229 kV,3,,5,0.04
512042666,line,138.0,115-229 kV,3,,5,0.04
512042668,line,138.0,115-229 kV,3,,5,0.04
512042670,line,138.0,115-229 kV,3,,7,0.08
512042671,line,138.0,115-229 kV,3,,3,0.02
512042672,line,138.0,115-229 kV,3,,5,0.04
512042673,line,138.0,115-229 kV,3,,4,0.04
512042674,line,138.0,115-229 kV,3,,4,0.04
512042675,line,138.0,115-229 kV,3,,6,0.05
512042676,line,138.0,115-229 kV,3,,13,0.18
512042677,line,138.0,115-229 kV,3,,10,0.12
512042678,line,138.0,115-229 kV,3,,9,0.59
512042679,line,138.0,115-229 kV,3,,3,0.07
512042680,line,138.0,115-229 kV,3,,3,0.03
512054194,line,345.0,345-499 kV,6,,69,17.87
512054195,line,345.0,345-499 kV,3,,3,0.06
512054196,line,345.0,345-499 kV,3,,3,0.06
512054198,line,345.0,345-499 kV,3,,37,8.06
512075229,line,138.0,115-229 kV,3,,4,0.22
512075231,cable,138.0,115-229 kV,3,,3,0.12
512075233,line,138.0,115-229 kV,3,,2,0.07
512117424,line,69.0,69-114 kV,3,,2,0.01
512117425,line,69.0,69-114 kV,3,,2,0.0
512117426,line,69.0,69-114 kV,3,,148,15.69
512117427,line,69.0,69-114 kV,3,,3,0.02
512117430,line,69.0,69-114 kV,3,,2,0.0
512117431,line,69.0,69-114 kV,3,,177,18.75
512117432,line,69.0,69-114 kV,3,,56,4.89
512117436,line,138.0,115-229 kV,3,,3,0.01
512117438,line,138.0,115-229 kV,3,,2,0.02
512360943,line,138.0,115-229 kV,3,,48,7.06
512360944,line,138.0,115-229 kV,3,,2,0.01
512360945,line,138.0,115-229 kV,3,,2,0.01
512360948,line,138.0,115-229 kV,3,,4,0.04
512360950,line,138.0,115-229 kV,3,,2,0.01
512360952,line,138.0,115-229 kV,3,,2,0.01
512360953,line,138.0,115-229 kV,3,,5,0.04
512360958,line,138.0,115-229 kV,3,,10,0.1
512360959,line,138.0,115-229 kV,3,,4,0.04
512360960,line,138.0,115-229 kV,3,,48,8.58
512360962,line,138.0,115-229 kV,3,,2,0.02
512360965,line,138.0,115-229 kV,3,,3,0.03
512360968,line,138.0,115-229 kV,3,,2,0.02
512360971,line,138.0,115-229 kV,3,,2,0.02
512360972,line,69.0,69-114 kV,3,,2,0.01
512360973,line,69.0,69-114 kV,3,,3,0.01
512360974,line,69.0,69-114 kV,3,,4,0.05
512360975,line,69.0,69-114 kV,3,,2,0.02
512360976,line,69.0,69-114 kV,3,,3,0.02
512360978,line,138.0,115-229 kV,3,,3,0.02
512360979,line,138.0,115-229 kV,3,,5,0.05
512360981,line,138.0,115-229 kV,3,,4,0.03
512360984,line,69.0,69-114 kV,3,,2,0.02
512360985,line,69.0,69-114 kV,3,,2,0.01
512360986,line,69.0,69-114 kV,3,,2,0.0
512360988,line,69.0,69-114 kV,3,,4,0.02
512360990,line,69.0,69-114 kV,3,,5,0.11
512644911,line,138.0,115-229 kV,3,,100,7.55
512644912,line,138.0,115-229 kV,3,,4,0.18
512644913,line,138.0,115-229 kV,3,,4,0.19
512644914,line,138.0,115-229 kV,3,,4,0.05
512644915,line,138.0,115-229 kV,3,,5,0.03
512644916,line,138.0,115-229 kV,3,,4,0.03
512644917,line,138.0,115-229 kV,3,,13,0.15
512644919,line,138.0,115-229 kV,3,,2,0.01
512644920,line,138.0,115-229 kV,3,,3,0.02
512644921,line,138.0,115-229 kV,3,,3,0.02
512644923,line,138.0,115-229 kV,3,,6,0.36
512644924,line,138.0,115-229 kV,3,,4,0.18
512644925,line,138.0,115-229 kV,3,,6,0.3
512644926,line,138.0,115-229 kV,6,,118,10.66
512644927,line,138.0,115-229 kV,3,,51,6.84
512644928,line,138.0,115-229 kV,3,,2,0.02
512644929,line,138.0,115-229 kV,3,,4,0.03
512644930,line,138.0,115-229 kV,3,,4,0.04
512644932,line,138.0,115-229 kV,3,,4,0.14
512644933,line,138.0,115-229 kV,3,,3,0.1
512644935,line,138.0,115-229 kV,3,,2,0.06
512644936,line,138.0,115-229 kV,3,,3,0.03
512644937,line,138.0,115-229 kV,3,,2,0.02
512644938,line,138.0,115-229 kV,3,,3,0.03
512644939,line,138.0,115-229 kV,3,,4,0.05
512644941,line,138.0,115-229 kV,3,,113,11.05
512644943,line,138.0,115-229 kV,3,,2,0.03
512644944,line,138.0,115-229 kV,3,,2,0.03
512644945,line,138.0,115-229 kV,3,,6,0.05
512644946,line,138.0,115-229 kV,3,,18,1.43
512644947,line,138.0,115-229 kV,3,,3,0.03
512644948,line,138.0,115-229 kV,3,,2,0.02
512644949,line,138.0,115-229 kV,3,,5,0.05
512644950,line,138.0,115-229 kV,3,,42,6.18
512644951,line,138.0,115-229 kV,6,,2,0.17
512644953,line,138.0,115-229 kV,3,,3,0.18
512644954,line,138.0,115-229 kV,3,,4,0.2
512644956,line,138.0,115-229 kV,3,,25,3.7
512644957,line,138.0,115-229 kV,3,,2,0.02
512644958,line,138.0,115-229 kV,3,,4,0.05
512644959,line,138.0,115-229 kV,3,,2,0.02
512644960,line,138.0,115-229 kV,3,,2,0.02
512644963,line,138.0,115-229 kV,3,,2,0.04
512644964,line,69.0,69-114 kV,3,,2,0.03
512644965,line,138.0,115-229 kV,3,,44,9.14
512644966,line,138.0,115-229 kV,3,,50,6.95
512644967,line,138.0,115-229 kV,3,,79,10.95
512644968,line,138.0,115-229 kV,3,,33,2.71
512644969,line,138.0,115-229 kV,3,,16,3.46
512644970,line,138.0,115-229 kV,3,,17,3.47
512644971,line,138.0,115-229 kV,3,,2,0.02
512644972,line,138.0,115-229 kV,3,,3,0.04
512644973,line,138.0,115-229 kV,3,,3,0.04
512644975,line,138.0,115-229 kV,3,,29,4.6
512644977,line,69.0,69-114 kV,3,,3,0.02
512644978,line,69.0,69-114 kV,3,,3,0.02
512644979,line,69.0,69-114 kV,3,,2,0.02
512644980,line,69.0,69-114 kV,3,,3,0.02
512644981,line,138.0,115-229 kV,3,,3,0.02
512644982,line,138.0,115-229 kV,3,,3,0.02
512644983,line,138.0,115-229 kV,3,,3,0.02
512644984,line,138.0,115-229 kV,3,,3,0.02
512644985,line,69.0,69-114 kV,3,,8,0.09
512644986,line,138.0,115-229 kV,3,,8,0.1
512644987,line,138.0,115-229 kV,3,,3,0.02
512644988,line,138.0,115-229 kV,3,,4,0.31
512644990,line,138.0,115-229 kV,3,,10,0.14
512644991,line,138.0,115-229 kV,3,,5,0.06
512644992,line,138.0,115-229 kV,3,,7,0.06
512644993,line,138.0,115-229 kV,3,,7,0.06
512644994,line,138.0,115-229 kV,3,,13,0.14
512936427,line,138.0,115-229 kV,3,,5,0.08
512936428,line,138.0,115-229 kV,3,,2,0.03
512936436,line,138.0,115-229 kV,3,,5,0.06
512936442,line,138.0,115-229 kV,3,,2,0.03
512936443,line,138.0,115-229 kV,3,,4,0.07
512936444,line,138.0,115-229 kV,3,,4,0.05
512936445,line,138.0,115-229 kV,3,,7,0.06
512936446,line,138.0,115-229 kV,3,,102,20.71
512936447,line,138.0,115-229 kV,3,,25,4.54
512936448,line,69.0,69-114 kV,3,,3,0.03
512936449,line,69.0,69-114 kV,3,,3,0.21
512936450,line,138.0,115-229 kV,3,,3,0.14
512936451,line,138.0,115-229 kV,3,,2,0.01
512936452,line,138.0,115-229 kV,3,,8,0.07
512936453,line,138.0,115-229 kV,3,,6,0.1
512936454,line,138.0,115-229 kV,3,,7,0.09
512936457,line,69.0,69-114 kV,3,,191,32.42
512936458,line,138.0,115-229 kV,3,,19,3.18
512936459,line,138.0,115-229 kV,3,,32,5.44
512936461,line,138.0,115-229 kV,3,,2,0.02
512936462,line,138.0,115-229 kV,3,,5,0.06
512936463,line,138.0,115-229 kV,3,,30,4.55
512936464,line,138.0,115-229 kV,3,,2,0.02
512936465,line,138.0,115-229 kV,3,,2,0.02
512936466,line,138.0,115-229 kV,3,,5,0.04
512936468,line,138.0,115-229 kV,3,,5,0.04
512936470,line,138.0,115-229 kV,3,,2,0.01
512936471,line,138.0,115-229 kV,3,,2,0.01
512936472,line,138.0,115-229 kV,3,,4,0.06
512936473,line,138.0,115-229 kV,3,,61,5.29
512936474,line,138.0,115-229 kV,3,,38,5.93
512936475,line,138.0,115-229 kV,3,,26,4.16
512936476,line,138.0,115-229 kV,3,,56,9.0
512936477,line,138.0,115-229 kV,3,,41,6.03
512936478,line,138.0,115-229 kV,3,,2,0.03
512936479,line,138.0,115-229 kV,3,,3,0.03
512936480,line,138.0,115-229 kV,3,,2,0.03
512936482,line,138.0,115-229 kV,3,,3,0.02
512936484,line,138.0,115-229 kV,3,,3,0.02
512936486,line,138.0,115-229 kV,3,,5,0.04
512936487,line,138.0,115-229 kV,3,,5,0.04
512936488,line,138.0,115-229 kV,3,,5,0.04
512936489,line,138.0,115-229 kV,3,,3,0.02
512936490,line,138.0,115-229 kV,3,,5,0.04
512936491,line,138.0,115-229 kV,3,,4,0.04
512936492,line,138.0,115-229 kV,3,,7,0.1
512936493,line,138.0,115-229 kV,3,,8,0.07
512936495,line,138.0,115-229 kV,3,,33,5.3
512936496,line,138.0,115-229 kV,3,,2,0.04
512936497,line,138.0,115-229 kV,3,,5,0.05
512936498,line,138.0,115-229 kV,3,,5,0.08
512936499,line,138.0,115-229 kV,3,,5,0.06
512936501,line,138.0,115-229 kV,3,,2,0.01
512936504,line,138.0,115-229 kV,3,,2,0.01
512936505,line,138.0,115-229 kV,3,,4,0.03
512936507,line,138.0,115-229 kV,6,,96,13.97
512936509,line,138.0,115-229 kV,3,,2,0.03
512936510,line,138.0,115-229 kV,3,,2,0.01
512936511,cable,138.0,115-229 kV,3,,2,0.06
512936512,line,138.0,115-229 kV,3,,2,0.02
512936513,line,138.0,115-229 kV,3,,2,0.02
512936514,line,138.0,115-229 kV,3,,2,0.02
512936515,line,138.0,115-229 kV,3,,2,0.02
512936516,line,138.0,115-229 kV,3,,2,0.02
512936517,line,138.0,115-229 kV,3,,2,0.02
512936518,line,0,<69 kV,,,2,0.02
512936519,line,138.0,115-229 kV,3,,8,0.12
512936520,line,138.0,115-229 kV,3,,7,0.1
512936523,line,0,<69 kV,,,2,0.02
512936525,line,138.0,115-229 kV,3,,3,0.21
512936527,line,138.0,115-229 kV,3,,2,0.02
512936530,line,138.0,115-229 kV,3,,2,0.02
512936533,line,138.0,115-229 kV,3,,2,0.02
512936535,line,138.0,115-229 kV,3,,7,0.1
