osm_id,osm_type,name,fuel,mw,operator,lat,lon
15737960,relation,IP Radian Solar Project,solar,320.0,,31.567918,-99.190895
15823022,relation,Grizzly Ridge Solar,solar,100.0,Grizzly Ridge Solar LLC,31.73288,-98.214398
15875125,relation,BPL Sol Solar LLC,solar,,BPL Sol Solar LLC,31.342992,-97.064046
15877131,relation,Samson Solar Energy III,solar,250.0,Invenergy Services LLC,33.468407,-95.340468
16075042,relation,Azure Sky Wind Project,wind,350.0,"Azure Sky Wind Project, LLC",33.15868,-99.271779
16075128,relation,Western Trail Wind Farm,wind,366.6,Orsted Onshore North America,33.84327,-99.057489
17319264,relation,Whitewright Solar,solar,10.0,Cypress Creek Renewables,33.501463,-96.377286
17393662,relation,Sterling Solar (TX),solar,10.0,Cypress Creek Renewables,33.165691,-96.172975
19819707,relation,Eiffel Solar Project,solar,240.0,"Paris Solar Farm, LLC",33.609608,-95.514473
19823828,relation,Olney,battery,9.9,"HEN Infrastructure, L.L.C.",33.371145,-98.720405
19823852,relation,"Estonian Solar Project, LLC",battery,100.0,"Enel Green Power Estonian Solar Project, LLC",33.451838,-95.674435
19823955,relation,Farmersville (TX),battery,9.9,"HEN Infrastructure, L.L.C.",33.161171,-96.408294
19823959,relation,Farmersville West,battery,9.9,SBESS TX7 LLC,33.15702,-96.402559
20028132,relation,BPL Files Solar,solar,157.5,BPL Files Solar LLC,32.196243,-97.060473
20053497,relation,Copperhead Solar,solar;battery,250.0,National Grid Renewables,31.453018,-96.857513
20053498,relation,True North Solar,solar,238.8,Avangrid Power LLC,31.469662,-96.798311
20053556,relation,Waco Solar,solar,400.0,"Waco Solar, LLC",31.708411,-96.818418
20053557,relation,Stampede Solar Hybrid,solar;battery,72.2,Stampede Solar Project LLC,33.223049,-95.315081
20053559,relation,Pitts Dudik Solar,solar,49.6,"Elawan Pitts Dudik Solar, LLC",31.893583,-96.872199
20056420,relation,Mockingbird Solar Center,solar,471.0,"Mockingbird Solar Center, LLC",33.651167,-95.715404
20057185,relation,Delilah Solar Energy II,solar,310.0,Invenergy Services LLC,33.484253,-95.267101
20057186,relation,Samson Solar Energy II,solar,200.0,Invenergy Services LLC,33.407442,-95.336763
20057187,relation,Delilah Solar Energy,solar,300.0,Invenergy Services LLC,33.462988,-95.299112
20080203,relation,Hopkins Energy,solar,250.0,Hopkins Energy LLC,33.216368,-95.458219
20080207,relation,Markum Solar Farm,solar,161.0,"Markum Solar Farm, LLC",31.69813,-97.376631
20083346,relation,North Fork Solar Project,solar,120.0,"North Fork Solar Project, LLC",34.622362,-98.980792
20083395,relation,Galloway 2 Solar Farm,solar,110.0,224WB 8me LLC,31.46569,-99.882933
20113329,relation,Ellis Solar,solar,80.0,174 Power Global Corp.,32.468608,-97.043452
20188454,relation,Blevins Solar & Storage,solar,270.0,Geronimo Power,31.209946,-97.18379
