GEOID,population,lat,lng
48439100900,1854,32.7801213,-97.3473996
48439101201,2021,32.7794896,-97.2457631
48439101202,4975,32.7677796,-97.2931153
48439101301,5498,32.7415251,-97.2160427
48439101302,3074,32.726968,-97.2170457
48439101401,5307,32.7554223,-97.2482006
48439101402,3874,32.7389672,-97.2615276
48439101403,5146,32.7385747,-97.2443886
48439101500,4549,32.7461281,-97.2764165
48439101700,2347,32.7547953,-97.3132291
48439102000,4824,32.749691,-97.3574318
48439102101,2328,32.7543295,-97.3706915
48439102102,2931,32.7647651,-97.3708453
48439102201,3487,32.753407,-97.3856595
48439102202,2812,32.7394464,-97.3951748
48439102301,3388,32.7278784,-97.4407985
48439102302,5741,32.7051171,-97.4465599
48439102401,4409,32.7226005,-97.4182836
48439102402,4668,32.7113931,-97.4308231
48439102500,4287,32.7216788,-97.4044193
48439102601,3886,32.7277533,-97.3963778
48439102602,3508,32.7304474,-97.3813856
48439102700,3279,32.7408091,-97.376175
48439103500,5838,32.733049,-97.2817878
48439103601,2536,32.7261058,-97.2474764
48439103602,2373,32.7262157,-97.2311902
48439103701,4308,32.7228854,-97.2801287
48439103702,2911,32.7233734,-97.2634647
48439103800,4101,32.721307,-97.3023796
48439104100,3326,32.7232203,-97.3376555
48439104202,3231,32.6947187,-97.3691055
48439104203,4129,32.7065158,-97.3663666
48439104204,2388,32.7170159,-97.3612344
48439104301,3148,32.7053485,-97.356422
48439104302,3024,32.7159835,-97.3481702
48439104400,5241,32.7083682,-97.3378157
48439104502,2873,32.7067531,-97.3257756
48439104503,2667,32.6914408,-97.3261499
48439104504,3159,32.6915446,-97.3108519
48439104505,4868,32.7082367,-97.3121071
48439104601,3814,32.7115226,-97.2700833
48439104602,5043,32.6991526,-97.2726468
48439104603,3980,32.6854512,-97.2702155
48439104604,3468,32.7118108,-97.2886112
48439104605,4887,32.6956316,-97.2933408
48439104701,4544,32.6917208,-97.3360335
48439104702,3281,32.674054,-97.3329797
48439104802,5262,32.6782741,-97.3515442
48439104803,6112,32.6957223,-97.3460228
48439104804,2776,32.6901965,-97.3562081
48439104900,3252,32.8023517,-97.2978904
48439105007,6209,32.8511135,-97.3060309
48439105008,8379,32.850019,-97.3249829
48439105009,7205,32.8178655,-97.319
48439105201,6753,32.7309752,-97.4585258
48439105203,2410,32.7207216,-97.4680894
48439105204,3430,32.7313787,-97.4775924
48439105206,2288,32.7278943,-97.4706544
48439105207,3199,32.7349714,-97.4702914
48439105403,6281,32.7177183,-97.3726604
48439105404,4257,32.6852165,-97.3838627
48439105405,5964,32.7005598,-97.4015581
48439105407,2552,32.7017178,-97.4182203
48439105408,2659,32.6961091,-97.4279781
48439105502,5849,32.6628176,-97.3792964
48439105503,6249,32.6533881,-97.3970221
48439105505,4911,32.6710609,-97.3934377
48439105511,5976,32.6376772,-97.3726359
48439105512,4547,32.6452495,-97.3836428
48439105513,3008,32.6687083,-97.4148467
48439105514,2734,32.6751811,-97.4050535
48439105515,5981,32.6380399,-97.4041123
48439105516,2486,32.6303064,-97.398332
48439105517,3470,32.6552565,-97.4088525
48439105518,3379,32.654578,-97.4202004
48439105519,4440,32.6738144,-97.42455
48439105520,2514,32.6616019,-97.4402332
48439105600,5344,32.6767091,-97.3670721
48439105701,4026,32.663473,-97.3611513
48439105703,3814,32.654737,-97.3639703
48439105705,5295,32.6421357,-97.3644503
48439105706,3799,32.6416157,-97.353888
48439105800,4538,32.6653847,-97.3427828
48439105901,4087,32.6770287,-97.3196131
48439105902,7360,32.6752024,-97.2954118
48439106002,3949,32.6480468,-97.2978643
48439106004,8354,32.6199352,-97.2780611
48439106005,3854,32.6484257,-97.3262118
48439106006,4815,32.6419273,-97.3407406
48439106101,1946,32.6910774,-97.2507585
48439106102,5415,32.6766218,-97.2510082
48439106201,3894,32.7080075,-97.2586626
48439106202,4869,32.7070413,-97.246389
48439106300,3448,32.7154666,-97.2384623
48439106400,3913,32.6936841,-97.2342791
48439106502,3140,32.7530613,-97.2269515
48439106503,5483,32.7524651,-97.2083283
48439106507,1943,32.7641886,-97.2492064
48439106509,5704,32.7844649,-97.1588166
48439106512,4759,32.7525223,-97.1905321
48439106513,2994,32.7370133,-97.1904767
48439106514,6076,32.7509863,-97.174681
48439106515,4370,32.7720501,-97.2279428
48439106518,5524,32.8230674,-97.0463133
48439106519,2046,32.7659736,-97.2200941
48439106520,3717,32.7623732,-97.231799
48439106521,4853,32.7695062,-97.1836908
48439106522,4195,32.7696771,-97.2043698
48439106523,4691,32.824747,-97.0672633
48439106524,4584,32.8131927,-97.1074785
48439106525,2077,32.8043792,-97.1995224
48439106526,7121,32.793694,-97.1940342
48439106600,3291,32.8024271,-97.4276932
48439106700,2166,32.8457875,-97.4549573
48439110102,4659,32.8079033,-97.2652236
48439110103,4269,32.8287531,-97.2664984
48439110104,3859,32.829802,-97.2594524
48439110202,4108,32.802352,-97.2818401
48439110204,7560,32.824787,-97.2816937
48439110205,5490,32.8460027,-97.2813254
48439110206,3513,32.8517256,-97.2718125
48439110301,3828,32.7927016,-97.2574151
48439110302,5308,32.7877651,-97.2825015
48439110401,4711,32.8129722,-97.4305479
48439110402,5454,32.802738,-97.4020642
48439110500,7646,32.7766734,-97.3984257
48439110600,2585,32.761945,-97.4232569
48439110703,5894,32.7480838,-97.470314
48439110704,4653,32.7476706,-97.450381
48439110705,3966,32.7723205,-97.4659425
48439110706,3761,32.7620721,-97.4662743
48439110805,6959,32.7497279,-97.4924649
48439110806,5684,32.7544552,-97.5215105
48439110807,7063,32.7266265,-97.5145975
48439110808,4752,32.6703841,-97.5202537
48439110809,2521,32.6625323,-97.4975023
48439110901,5326,32.7069275,-97.46284
48439110903,1793,32.6882591,-97.4181191
48439110905,4380,32.6759835,-97.4356744
48439110906,4429,32.652673,-97.4772941
48439110907,3687,32.6730307,-97.4788542
48439111003,3788,32.6555296,-97.3406242
48439111010,4246,32.5964734,-97.4910722
48439111015,3047,32.5698856,-97.3515109
48439111018,2245,32.5738427,-97.4261948
48439111019,5466,32.6228838,-97.3360696
48439111020,4764,32.6284822,-97.3483764
48439111021,4174,32.5949029,-97.3643826
48439111022,6628,32.5651736,-97.373433
48439111023,7168,32.6104147,-97.3728611
48439111024,4265,32.621803,-97.3775778
48439111025,3571,32.6310074,-97.3627966
48439111026,5680,32.6221858,-97.362072
48439111027,4482,32.6040395,-97.3384214
48439111028,7923,32.5858536,-97.3436147
48439111029,7673,32.5650253,-97.3398024
48439111030,4313,32.5600424,-97.3267069
48439111031,2906,32.6140113,-97.4179157
48439111032,7330,32.6217783,-97.401453
48439111033,5135,32.5955904,-97.4083176
48439111102,6799,32.6546299,-97.2633002
48439111103,4238,32.6685022,-97.2586315
48439111104,3011,32.6709407,-97.2750243
48439111202,6154,32.6288274,-97.2842465
48439111203,7033,32.5890599,-97.2878433
48439111204,5727,32.5648514,-97.2773026
48439111304,7225,32.5931368,-97.1252901
48439111306,6298,32.567788,-97.1603839
48439111307,3540,32.584734,-97.145848
48439111308,1717,32.5747441,-97.1302705
48439111309,4360,32.5576637,-97.1254867
48439111311,7553,32.5953816,-97.101299
48439111312,3452,32.5645889,-97.1035198
48439111314,7064,32.5568609,-97.0687251
48439111315,4575,32.5992301,-97.085978
48439111316,7163,32.6149452,-97.0901845
48439111317,5000,32.5713963,-97.2219513
48439111318,5282,32.5992757,-97.2041757
48439111319,8585,32.5743059,-97.078861
48439111320,6068,32.5807093,-97.0418878
48439111402,6045,32.6424571,-97.169682
48439111405,2725,32.6336509,-97.2305145
48439111406,4466,32.6041516,-97.1598935
48439111407,3894,32.6236546,-97.1396182
48439111408,4936,32.6220588,-97.1923175
48439111409,5573,32.6356606,-97.1547822
48439111410,3957,32.6652225,-97.2133136
48439111411,5789,32.64269,-97.2007467
48439111505,4226,32.7316361,-97.1574881
48439111506,6500,32.7157439,-97.1615686
48439111513,4157,32.6669835,-97.0749765
48439111514,6890,32.6632227,-97.0841956
48439111516,6595,32.666147,-97.1245117
48439111522,7933,32.6989216,-97.0891636
48439111525,6425,32.6833909,-97.1086153
48439111526,4454,32.7031354,-97.1346428
48439111529,4000,32.6975651,-97.1752687
48439111530,6188,32.6687072,-97.1518437
48439111531,4585,32.6686991,-97.1774686
48439111532,7258,32.6588933,-97.197589
48439111533,5066,32.6543964,-97.1488962
48439111534,6441,32.6548139,-97.1781915
48439111536,3392,32.698761,-97.0490466
48439111538,6329,32.6712687,-97.0482776
48439111540,6403,32.6709083,-97.1010146
48439111541,4153,32.6517824,-97.1085625
48439111542,6330,32.6356509,-97.1087964
48439111543,7433,32.6502099,-97.1249644
48439111544,7438,32.6356053,-97.1252523
48439111545,2528,32.6941657,-97.1591249
48439111546,6375,32.6812144,-97.1761377
48439111551,7440,32.604005,-97.1341105
48439111552,3614,32.6936865,-97.1393806
48439111553,4280,32.682416,-97.1398974
48439111554,4971,32.6615804,-97.0488758
48439111555,4960,32.6530308,-97.0514355
48439111556,5797,32.698754,-97.067015
48439111557,3054,32.698763,-97.076319
48439111558,5889,32.6995863,-97.1057765
48439111559,2616,32.6962827,-97.1180593
48439111560,5694,32.6394111,-97.0969898
48439111561,4909,32.639467,-97.0824684
48439111562,5194,32.6318246,-97.074062
48439111563,5127,32.6411905,-97.0512258
48439111564,5533,32.6173407,-97.0614841
48439111565,6070,32.590541,-97.0637598
48439111566,6264,32.6064614,-97.045693
48439111567,5831,32.6189959,-97.1275586
48439111568,7295,32.6186425,-97.106468
48439111569,4327,32.6849814,-97.0880263
48439111570,4720,32.6850984,-97.0703655
48439111571,4736,32.6844147,-97.0526757
48439111572,3478,32.6836677,-97.0403813
48439113003,2204,32.7890866,-97.0497424
48439113004,2385,32.7693105,-97.0425708
48439113005,2387,32.7503778,-97.0498852
48439113006,1818,32.7314657,-97.0511729
48439113007,3243,32.7217949,-97.0412166
48439113102,4787,32.7916818,-97.1185548
48439113104,3993,32.7778326,-97.0884396
48439113107,2356,32.7697507,-97.1190296
48439113108,4582,32.7684903,-97.1330818
48439113109,4193,32.7658676,-97.0758012
48439113110,5153,32.7673933,-97.091339
48439113112,2127,32.7679133,-97.1092221
48439113115,3948,32.7723668,-97.0686974
48439113116,4400,32.779914,-97.0650028
48439113117,2441,32.7727654,-97.1014318
48439113118,3006,32.7655917,-97.1004265
48439113119,4348,32.7811901,-97.0719576
48439113120,4423,32.8011136,-97.075615
48439113121,1774,32.8011221,-97.0563544
48439113122,3144,32.7972264,-97.0604559
48439113206,5609,32.817983,-97.249069
48439113207,4194,32.8872188,-97.2249417
48439113210,7622,32.8828803,-97.2022891
48439113212,4343,32.8313853,-97.2437923
48439113213,3786,32.8312238,-97.2223375
48439113214,5756,32.8712539,-97.2340564
48439113215,4742,32.8707912,-97.2191852
48439113216,6000,32.8537712,-97.2277
48439113217,4516,32.8433768,-97.2224047
48439113218,3327,32.8658989,-97.19518
48439113221,6021,32.8538404,-97.2026649
48439113222,3098,32.8407748,-97.1978841
48439113223,3413,32.8405689,-97.2085396
48439113301,4317,32.8144518,-97.2264805
48439113302,4297,32.8037628,-97.231148
48439113403,2676,32.8301159,-97.1944966
48439113404,6182,32.8313559,-97.1760082
48439113407,5684,32.8149825,-97.1586011
48439113408,5862,32.8153261,-97.1761869
48439113409,2519,32.8119206,-97.1980313
48439113410,4515,32.8188076,-97.2013893
48439113509,4784,32.844812,-97.0913342
48439113510,6617,32.8444125,-97.0722556
48439113511,4091,32.8237169,-97.1149563
48439113512,6249,32.8310791,-97.121847
48439113513,6508,32.8292288,-97.0787219
48439113514,5183,32.831336,-97.0919384
48439113516,4280,32.861759,-97.0885567
48439113517,4264,32.8586661,-97.0781339
48439113519,6824,32.8736739,-97.0893155
48439113520,5339,32.8719987,-97.0745216
48439113521,3981,32.8587002,-97.0713173
48439113522,2073,32.856233,-97.067231
48439113607,4688,32.8323968,-97.1598768
48439113611,4600,32.8709492,-97.1785732
48439113612,4520,32.8576495,-97.1708481
48439113613,4246,32.8457217,-97.1769318
48439113618,6244,32.8297724,-97.1441061
48439113619,5939,32.8176098,-97.1456652
48439113622,8244,32.8773417,-97.1339715
48439113623,3520,32.8625515,-97.1148839
48439113624,4211,32.85558,-97.1158269
48439113625,3461,32.8637967,-97.1454787
48439113626,3823,32.8564977,-97.1460524
48439113628,4994,32.8411413,-97.1168504
48439113629,4284,32.8411125,-97.1400463
48439113630,3769,32.8468209,-97.1401966
48439113632,5037,32.9027512,-97.114646
48439113633,4291,32.8872224,-97.1138694
48439113634,5084,32.9023825,-97.132213
48439113635,3976,32.9151481,-97.1109661
48439113636,2505,32.9147767,-97.101776
48439113637,4355,32.8484358,-97.1234489
48439113638,1823,32.8481186,-97.1069544
48439113639,7247,32.8904978,-97.1676003
48439113640,6108,32.9048669,-97.1621509
48439113707,4811,32.966982,-97.1084129
48439113709,5527,32.8954283,-97.0910019
48439113710,3688,32.9620341,-97.0957597
48439113711,4228,32.9470792,-97.0985456
48439113712,5003,32.9320127,-97.076299
48439113713,1877,32.9315566,-97.1016749
48439113714,3651,32.959304,-97.0862597
48439113715,4967,32.9755696,-97.0566
48439113716,3334,32.9530698,-97.0670913
48439113803,5489,32.8873367,-97.2493826
48439113808,6404,32.8747112,-97.2484092
48439113809,4731,32.8654907,-97.2526443
48439113810,4808,32.855041,-97.2494982
48439113811,3871,32.8440494,-97.2546859
48439113812,5517,32.9033963,-97.2469653
48439113813,5111,32.9047499,-97.2242258
48439113814,4509,32.899233,-97.1982234
48439113815,6181,32.9140738,-97.2041758
48439113816,5515,32.9170449,-97.2360745
48439113906,7587,32.958999,-97.1707789
48439113908,5930,32.9342278,-97.1717269
48439113912,6662,32.9366187,-97.201632
48439113916,4617,32.8668314,-97.2983663
48439113917,7570,32.8666723,-97.2727985
48439113918,5115,32.8705118,-97.2854661
48439113919,7407,32.8836463,-97.2799695
48439113920,5474,32.8855916,-97.2663118
48439113923,4254,32.8828229,-97.3100397
48439113924,5527,32.8877165,-97.2995634
48439113925,3987,32.8783467,-97.2959784
48439113930,11980,32.8810212,-97.3370747
48439113931,12771,32.9057569,-97.3237154
48439113932,8209,32.9522923,-97.3339419
48439113933,2722,32.9243615,-97.3122707
48439113934,7215,32.9281678,-97.2977698
48439113935,3920,32.9256282,-97.2874605
48439113936,6682,32.9066845,-97.2972495
48439113937,8,32.9062812,-97.3110866
48439113938,2280,32.8980665,-97.3009642
48439113939,4202,32.9472745,-97.289602
48439113940,7765,32.9616965,-97.2945983
48439113941,6046,32.9795855,-97.2818692
48439113942,6038,32.9665238,-97.2740271
48439113943,5611,32.9692956,-97.2568342
48439113944,5191,32.9476662,-97.2748174
48439113945,3743,32.9432951,-97.260059
48439113946,5565,32.8967277,-97.280865
48439113947,3963,32.9080674,-97.2819539
48439113948,5402,32.9073168,-97.2598828
48439113949,3121,32.9175584,-97.2794333
48439113950,7052,32.923616,-97.2667705
48439113951,3291,32.9315429,-97.237874
48439113952,5462,32.9407172,-97.2341099
48439113953,7238,32.9685473,-97.2310989
48439113954,3963,32.9703136,-97.1949751
48439113955,3512,32.9774782,-97.1401988
48439113956,5121,32.954734,-97.1356824
48439113957,4853,32.9339613,-97.1349162
48439113958,2479,32.9229634,-97.1456311
48439114003,9398,32.8809519,-97.3575268
48439114006,6775,32.853442,-97.3747383
48439114009,7464,32.8600218,-97.4135678
48439114010,6860,32.838887,-97.4069595
48439114011,7156,32.834695,-97.4176229
48439114012,9715,32.8747731,-97.4116683
48439114013,7178,32.8397321,-97.3784253
48439114014,6576,32.8691491,-97.3838096
48439114015,2521,32.8645668,-97.3723195
48439114105,4099,32.9623168,-97.4624913
48439114106,6768,32.9005861,-97.4165212
48439114107,4428,32.869339,-97.4588737
48439114108,5028,32.8934697,-97.4873341
48439114109,13840,32.8988439,-97.3575441
48439114110,8809,32.927868,-97.3970644
48439114111,2680,32.9533717,-97.3786364
48439114112,5902,32.9810639,-97.4032379
48439114113,4878,32.9790537,-97.3713083
48439114203,6674,32.9469118,-97.5237423
48439114204,7228,32.8951068,-97.5246229
48439114205,3634,32.870948,-97.5322649
48439114206,4362,32.8419898,-97.5114725
48439114207,7302,32.7880743,-97.5232469
48439121605,2958,32.747388,-97.1259385
48439121606,3381,32.7211139,-97.1925304
48439121608,5120,32.7004469,-97.1898786
48439121609,6092,32.6924601,-97.206534
48439121610,2533,32.6877204,-97.1942982
48439121611,4589,32.6758812,-97.2110189
48439121612,3514,32.7413938,-97.1642224
48439121613,4332,32.7429065,-97.1472331
48439121614,2863,32.7383327,-97.1377388
48439121615,3859,32.7531625,-97.1378827
48439121702,2221,32.7479556,-97.0829986
48439121703,5150,32.7513919,-97.1152663
48439121704,3165,32.7528767,-97.1041219
48439121904,4724,32.7212538,-97.0584885
48439121905,5403,32.7096146,-97.0720764
48439121906,4283,32.7169546,-97.071259
48439121907,4071,32.7243254,-97.0515427
48439121908,1321,32.7142136,-97.0517774
48439122001,4132,32.7244033,-97.0713099
48439122002,4479,32.7316148,-97.0714551
48439122100,7072,32.7323231,-97.0832312
48439122200,2095,32.7403546,-97.108194
48439122300,5642,32.7329728,-97.1098417
48439122401,2387,32.7244398,-97.1057581
48439122402,5731,32.7274559,-97.1241516
48439122500,4176,32.7280501,-97.1402932
48439122600,4071,32.7143635,-97.1401308
48439122701,2558,32.7149362,-97.1189936
48439122702,2772,32.7132339,-97.1268497
48439122801,3404,32.7140749,-97.1118771
48439122802,4585,32.7132903,-97.1035332
48439122901,3979,32.7173392,-97.0889131
48439122902,3583,32.7099588,-97.0890394
48439123001,3415,32.7442444,-97.4302418
48439123002,3109,32.7426971,-97.4155422
48439123100,3886,32.7385694,-97.308725
48439123200,3121,32.77076,-97.3285656
48439123301,2511,32.7444653,-97.344909
48439123302,6345,32.7526109,-97.3283874
48439123500,3598,32.7252867,-97.3172521
48439123600,3558,32.7301844,-97.3283076
48439123700,3623,32.7327574,-97.3447552
48439980000,14,32.9031945,-97.0531253
48441010100,6461,32.4703598,-99.7043053
48441010200,2755,32.4810093,-99.7294294
48441010300,2097,32.4835952,-99.7525543
48441010400,2002,32.4743688,-99.7486056
48441010500,3335,32.4744604,-99.7668545
48441010600,3990,32.4658221,-99.7696788
48441010700,3564,32.4655403,-99.7489471
48441010800,1581,32.4657304,-99.7285941
48441010900,6057,32.4480211,-99.7032382
48441011000,1116,32.454661,-99.7319459
48441011200,2645,32.4556264,-99.7493851
48441011300,4093,32.4565659,-99.7715276
48441011400,4665,32.4420784,-99.7789804
48441011500,2884,32.4411687,-99.7648247
48441011600,2563,32.4377393,-99.7511767
48441011700,2193,32.446236,-99.7415868
48441011900,2060,32.4371201,-99.7347534
48441012000,2069,32.4148055,-99.7052415
48441012100,341,32.4202211,-99.7182655
48441012200,2783,32.4098158,-99.7340673
48441012300,4416,32.4241912,-99.7508217
48441012400,2610,32.40584,-99.7514832
48441012500,3401,32.4198279,-99.764738
48441012600,3281,32.4238105,-99.7751878
48441012701,4696,32.3811608,-99.7625157
48441012702,3759,32.3897076,-99.755236
48441012801,3435,32.4009827,-99.7689618
48441012802,4026,32.4080682,-99.7876489
48441012900,2380,32.4197423,-99.8205423
48441013000,603,32.4238762,-99.8424753
48441013100,6031,32.456686,-99.8140366
48441013200,1962,32.4874986,-99.8325354
48441013300,3430,32.4922967,-99.681792
48441013401,3851,32.4237273,-99.7997936
48441013402,9849,32.3627667,-99.8173342
48441013404,11223,32.3579439,-99.6864126
48441013501,2389,32.1806265,-99.9286588
48441013502,7032,32.2656084,-99.7400202
48441013601,2999,32.4639334,-100.0041804
48441013602,2581,32.3991003,-100.0146292
48441980000,0,32.4111731,-99.6841108
48443950100,760,30.2323427,-102.0725126
48445950100,2404,33.171229,-102.339284
48445950300,2076,33.1772301,-102.2901075
48445950400,7351,33.1697045,-102.2447331
48447950300,1440,33.1706954,-99.205796
48449950100,2106,33.3348305,-94.9909174
48449950200,2507,33.1493193,-95.0799913
48449950301,3938,33.2618557,-94.917928
48449950302,4066,33.1598092,-94.9992
48449950400,5463,33.1358408,-94.8713158
48449950500,2779,33.1659604,-94.9494686
48449950600,4070,33.1661945,-94.9827862
48449950700,1429,33.1467674,-94.9746712
48449950800,4889,33.1414061,-94.954469
48451000100,2508,31.5030754,-100.4717793
48451000200,4506,31.510504,-100.4501786
48451000300,6514,31.501108,-100.4052452
48451000400,5738,31.4816945,-100.4430922
48451000700,4213,31.4626286,-100.4048888
48451000801,4703,31.4111735,-100.4087596
48451000802,4742,31.446691,-100.3980063
48451000900,2498,31.4524778,-100.4312816
48451001000,5160,31.44894,-100.4563053
48451001101,5978,31.4439701,-100.4992772
48451001102,4735,31.4592066,-100.4623907
48451001200,7557,31.4688962,-100.4763175
48451001301,6451,31.4363921,-100.4664015
48451001303,4475,31.4299678,-100.4908441
48451001304,3222,31.424505,-100.4734661
48451001401,3832,31.422691,-100.4511923
48451001402,1781,31.4365154,-100.4380765
48451001500,1776,31.4321773,-100.4044197
48451001600,5653,31.386848,-100.2761085
48451001702,3594,31.5782494,-100.5485094
48451001706,3776,31.415364,-100.4866568
48451001707,7210,31.4157017,-100.5044158
48451001708,7023,31.3271757,-100.4761609
48451001709,5224,31.5842432,-100.6979066
48451001710,4561,31.2317624,-100.549403
48451001800,2564,31.4699717,-100.4501766
48451980000,9,31.355234,-100.4985537
48453000101,4469,30.3233362,-97.753187
48453000102,2597,30.3262719,-97.7668011
48453000203,2537,30.3126203,-97.7366662
48453000204,3167,30.3071636,-97.7444646
48453000205,4186,30.3261646,-97.7343267
48453000206,3201,30.3261412,-97.7435231
48453000302,5245,30.3025591,-97.7265034
48453000304,3068,30.3093739,-97.7169143
48453000305,3773,30.3148733,-97.726308
48453000307,1841,30.2970325,-97.7125652
48453000308,2698,30.2961202,-97.6944443
48453000309,5602,30.2979394,-97.7047752
48453000401,4477,30.2882481,-97.7250558
48453000402,3625,30.284139,-97.7155242
48453000500,4490,30.2960656,-97.7341753
48453000601,8580,30.2874117,-97.7380441
48453000605,4645,30.2961873,-97.7462668
48453000606,5012,30.2907019,-97.7438667
48453000607,4268,30.2857467,-97.74946
48453000608,5286,30.2849961,-97.7433474
48453000700,1411,30.2777004,-97.7411232
48453000801,1730,30.2669322,-97.7014639
48453000802,3330,30.2735527,-97.707989
48453000803,3158,30.2768115,-97.7204722
48453000804,2419,30.2700914,-97.7219451
48453000901,2719,30.265568,-97.7237399
48453000902,7803,30.2591922,-97.7159697
48453001000,3445,30.2528309,-97.7258285
48453001101,2258,30.2711103,-97.7424793
48453001102,4013,30.2659142,-97.7480328
48453001103,3339,30.2590809,-97.73992
48453001200,6173,30.2727828,-97.7591845
48453001304,4087,30.2484063,-97.7734338
48453001307,3743,30.2363486,-97.7685996
48453001308,2927,30.2327365,-97.7617625
48453001309,2707,30.2613185,-97.7639365
48453001310,3489,30.2562162,-97.7625865
48453001311,1656,30.2582419,-97.7524205
48453001312,4575,30.248423,-97.7579482
48453001401,2876,30.2502458,-97.7449822
48453001402,2552,30.243658,-97.7411635
48453001403,1391,30.2399115,-97.7350702
48453001501,5457,30.3465781,-97.7433051
48453001503,4802,30.3272564,-97.7157687
48453001504,6374,30.346544,-97.725086
48453001505,4843,30.3363861,-97.7304291
48453001602,3084,30.2900812,-97.7782019
48453001603,4789,30.2984281,-97.7564434
48453001604,4147,30.3028407,-97.7724028
48453001605,3889,30.286771,-97.7605726
48453001606,228,30.3056732,-97.7608291
48453001910,4914,30.2700666,-97.798031
48453001911,2948,30.2592651,-97.7857165
48453001912,4385,30.3257598,-97.820508
48453001913,5009,30.31811,-97.7979896
48453001914,6805,30.2571286,-97.8391292
48453001915,3404,30.2405635,-97.8366971
48453001916,3366,30.3031057,-97.8749346
48453001917,5005,30.2743991,-97.8287014
48453001918,2609,30.2936831,-97.8125401
48453001919,3767,30.2771728,-97.7951277
48453001920,6872,30.2558164,-97.8874984
48453001921,3696,30.2832128,-97.8826267
48453001922,2324,30.2397433,-97.7974555
48453001923,3274,30.2562909,-97.7792174
48453002002,2975,30.2230946,-97.7848189
48453002003,4005,30.2191919,-97.7745888
48453002004,3041,30.2360684,-97.7882269
48453002006,2890,30.2325148,-97.778141
48453002007,2271,30.237183,-97.7816995
48453002104,2707,30.3147336,-97.6965729
48453002105,4614,30.3149131,-97.7055982
48453002106,2952,30.3067196,-97.6903234
48453002107,3681,30.2956666,-97.6828609
48453002108,3836,30.2974252,-97.6689472
48453002109,3834,30.2815089,-97.690577
48453002110,4278,30.2740922,-97.6772217
48453002111,4987,30.2571318,-97.68541
48453002112,5236,30.3139236,-97.6825978
48453002113,3484,30.3171304,-97.6724281
48453002201,2114,30.3181765,-97.6557255
48453002211,3592,30.2742994,-97.6192562
48453002213,5253,30.2881558,-97.6404916
48453002214,3624,30.2763965,-97.6536056
48453002215,4182,30.2573223,-97.5864772
48453002216,10133,30.2337824,-97.5816618
48453002217,5967,30.3384654,-97.4744125
48453002218,5160,30.3136501,-97.4986714
48453002219,6614,30.2804825,-97.5377149
48453002220,3795,30.3169719,-97.6396062
48453002221,2709,30.3203582,-97.6171415
48453002222,4214,30.3004932,-97.6332638
48453002304,4166,30.2434629,-97.7233037
48453002307,5325,30.2231055,-97.7409663
48453002310,3090,30.2423539,-97.6592003
48453002313,4192,30.2201799,-97.7260196
48453002314,5999,30.2246951,-97.7155158
48453002315,3027,30.2339235,-97.7321352
48453002316,4737,30.2392703,-97.7304228
48453002319,2330,30.1998047,-97.6449201
48453002320,3940,30.221926,-97.6951754
48453002321,4725,30.2318927,-97.6939756
48453002322,2011,30.2230128,-97.7556663
48453002323,4470,30.2324995,-97.75025
48453002324,1671,30.2351289,-97.7188726
48453002325,4352,30.2314763,-97.7064954
48453002326,1307,30.244493,-97.7125417
48453002327,4321,30.2405801,-97.7026847
48453002403,2706,30.2120632,-97.762234
48453002407,9856,30.1290208,-97.8155525
48453002409,3327,30.207529,-97.7935778
48453002410,3542,30.2057699,-97.7866639
48453002411,5730,30.2052804,-97.7489175
48453002412,5109,30.1893961,-97.7514851
48453002413,4193,30.197092,-97.7402707
48453002419,4839,30.1912772,-97.7608947
48453002422,6118,30.1834393,-97.784813
48453002423,6457,30.1797327,-97.8062117
48453002424,3500,30.1921887,-97.7992486
48453002430,2267,30.1717783,-97.7547761
48453002432,4097,30.1302451,-97.7195595
48453002434,2110,30.0728551,-97.743328
48453002436,3054,30.1065025,-97.6591614
48453002437,4432,30.1644875,-97.7943669
48453002438,7319,30.1620667,-97.8126155
48453002439,3265,30.1629166,-97.7511064
48453002440,6905,30.1448973,-97.748099
48453002441,5407,30.1820044,-97.7680215
48453002442,3426,30.1783061,-97.7552612
48453002443,4088,30.1993289,-97.7710939
48453002444,4226,30.2039871,-97.7790923
48453002445,8161,30.1198599,-97.7721386
48453002446,1453,30.1274335,-97.7891871
48453002447,3393,30.2048955,-97.7279383
48453002448,7222,30.1919584,-97.7152738
48453002449,6501,30.1596781,-97.6563207
48453002450,3538,30.1373273,-97.6130311
48453002451,7587,30.1630404,-97.7804155
48453002452,2180,30.1899566,-97.6294321
48453002453,6085,30.1805496,-97.5664907
48453002500,5540,30.4166759,-97.7551447
48453030000,4933,30.3698666,-97.7739646
48453030100,3607,30.3825183,-97.7552019
48453030200,4754,30.3727852,-97.7463444
48453030300,4238,30.2238532,-97.7971955
48453030400,4560,30.2107923,-97.8052987
48453030500,6521,30.3934971,-97.8025854
48453030600,5879,30.3483141,-97.761023
48453030700,3979,30.3494775,-97.7806389
48453030800,3893,30.3988616,-97.7530227
48453030900,7195,30.1957423,-97.8165609
48453031000,4981,30.2027508,-97.8293774
48453031100,4241,30.2148778,-97.9171838
48453031200,6661,30.2186217,-97.8606963
48453031300,4527,30.1900428,-97.8571114
48453031400,4783,30.4131519,-97.9303376
48453031500,7498,30.3628168,-97.9310395
