Bus ID,Zone,lat,lng,is_split,MW_Load_pop
2505,WEST,31.80859,-103.98292,False,0.01627876513212053
2506,WEST,31.88484,-104.34411,False,0.550171390324636
2507,WEST,31.93171,-104.32366,False,0.550171390324636
2508,WEST,31.85195,-103.87268,False,0.01627876513212053
2509,WEST,31.86259,-103.86322,False,0.01627876513212053
2510,WEST,31.86318,-103.85898,False,0.01627876513212053
2511,WEST,31.79338,-103.86142,False,0.01627876513212053
2512,WEST,31.01366,-102.30982,False,0.0
2513,WEST,31.03363,-102.47166,False,0.0
2514,NORTH,32.50316,-97.79761,False,2.0298320770813243
2515,NORTH,33.07776,-96.09942,False,3.1549972673460167
2516,NORTH,32.78726,-97.65607,False,4.693766987459211
2517,NORTH,33.22741,-97.16176,False,28.703793366077598
2518,NORTH,33.19961,-97.10123,False,28.703793366077598
2519,NORTH,32.57258,-96.94434,False,82.76330827162744
2522,NORTH,32.86173,-97.01603,False,82.76330827162744
2523,NORTH,32.81936,-96.83366,False,82.76330827162744
2524,NORTH,32.53775,-95.86194,False,1.7920435145951128
2525,NORTH,33.35263,-96.45679,False,33.70856334623585
2526,NORTH,32.27466,-95.09811,False,7.370558757121878
2527,NORTH,32.27866,-95.977,False,2.620044252819506
2529,NORTH,32.39797,-97.91856,False,2.0298320770813243
2530,NORTH,32.37424,-98.35463,False,1.379547334684953
2531,NORTH,33.24998,-97.15881,False,28.703793366077598
