plant_code,lat,lon,state,grid_voltage_kv,grid_voltage_2_kv,grid_voltage_3_kv,nerc_region,balancing_authority
723,34.7388,-83.3956,GA,110.0,,,SERC,SOCO
724,34.7653,-83.4162,GA,115.0,,,SERC,SOCO
725,34.714,-83.3522,GA,115.0,,,SERC,SOCO
727,31.444728,-84.134696,GA,115.0,,,SERC,SOCO
728,33.4622,-84.8986,GA,230.0,,,SERC,SOCO
729,34.6821,-83.3418,GA,115.0,,,SERC,SOCO
732,32.0411,-81.145,GA,115.0,,,SERC,SOCO
733,32.1486,-81.1458,GA,115.0,,,SERC,SOCO
734,32.083611,-81.095555,GA,115.0,,,SERC,
736,33.562644,-82.051242,GA,115.0,,,SERC,SCEG
745,34.10345,-117.5257,CA,66.0,,,WECC,CISO
747,27.4925,-81.435833,FL,115.0,,,SERC,
748,27.4439,-81.3633,FL,69.0,,,SERC,TEC
751,37.816447,-120.312033,CA,115.0,,,WECC,CISO
752,31.847697,-83.941996,GA,46.0,,,SERC,SOCO
753,31.844708,-83.940734,GA,46.0,,,SERC,SOCO
754,34.3564,-82.8219,GA,230.0,,,SERC,SEPA
757,34.883889,-84.282222,GA,69.0,,,SERC,TVA
758,34.959153,-84.08765,GA,69.0,,,SERC,TVA
759,34.162279,-84.077367,GA,115.0,,,SERC,SOCO
760,34.1637,-84.7282,GA,115.0,,,SERC,SOCO
761,31.624501,-85.065237,GA,115.0,,,SERC,SOCO
762,36.71979,-97.085758,OK,69.0,,,MRO,SWPP
764,21.3068,-157.8819,HI,46.0,,,,
765,21.356395,-158.128853,HI,138.0,,,,
766,21.388997,-157.961518,HI,138.0,,,,
768,20.0252,-155.6955,HI,69.0,,,,
769,19.7052,-155.0625,HI,69.0,,,,
771,19.7264,-155.0908,HI,13.8,,,,
772,19.7041,-155.0607,HI,69.0,,,,
773,48.863333,-117.345277,WA,115.0,,,WECC,
774,19.7203,-155.1189,HI,13.8,,,,
776,39.580413,-121.119479,CA,115.0,,,WECC,CISO
785,41.2114,-101.6681,NE,115.0,,,MRO,SWPP
788,44.326335,-72.035894,VT,46.0,,,NPCC,ISNE
789,60.555889,-145.752983,AK,13.0,,,,
790,43.420221,-112.101852,ID,161.0,,,WECC,PACE
791,29.87056,-98.194733,TX,138.0,,,TRE,ERCO
792,21.106,-157.0647,HI,34.0,12.47,,,
794,33.068473,-96.963806,TX,69.0,,,TRE,ERCO
805,44.099461,-70.220851,ME,34.0,,,NPCC,ISNE
808,43.3121,-75.109,NY,34.5,,,NPCC,NYIS
809,42.7778,-112.8764,ID,138.0,,,WECC,IPCO
810,42.913786,-115.070986,ID,138.0,,,WECC,IPCO
811,44.8367,-116.8975,ID,230.0,,,WECC,IPCO
812,42.944869,-115.977858,ID,138.0,,,WECC,IPCO
813,44.5256,-116.0483,ID,69.0,,,WECC,IPCO
814,42.66701,-114.78012,ID,46.0,,,WECC,IPCO
815,42.865783,-114.906172,ID,138.0,,,WECC,IPCO
816,42.841608,-114.903611,ID,138.0,,,WECC,IPCO
817,45.183368,-113.885307,ID,69.0,,,WECC,IPCO
818,42.5975,-114.4033,ID,46.0,,,WECC,IPCO
819,43.2435,-116.3791,ID,138.0,,,WECC,IPCO
820,42.740542,-114.836722,ID,46.0,,,WECC,IPCO
821,42.5892,-114.3553,ID,138.0,,,WECC,IPCO
822,42.767422,-114.924692,ID,138.0,,,WECC,IPCO
823,42.864267,-114.885542,ID,46.0,,,WECC,IPCO
825,44.07863,-111.497326,ID,46.0,,,WECC,PACE
826,42.514444,-111.793055,ID,115.0,,,WECC,PACE
827,42.53675,-111.793967,ID,138.0,,,WECC,PACE
829,42.267774,-111.748531,ID,138.0,,,WECC,PACE
831,42.64455,-111.696689,ID,138.0,,,WECC,PACE
833,48.084444,-116.053056,ID,230.0,,,WECC,AVA
835,47.703333,-116.953889,ID,115.0,,,WECC,AVA
839,39.272108,-120.932508,CA,12.0,,,WECC,CISO
840,46.5143,-116.2977,ID,500.0,,,WECC,BPAT
841,43.491398,-112.04541,ID,46.0,,,WECC,PACE
843,43.468398,-112.062602,ID,46.0,,,WECC,PACE
844,43.552695,-112.050953,ID,46.0,,,WECC,PACE
846,39.0096,-121.0591,CA,12.0,,,WECC,CISO
850,43.334849,-111.205752,ID,115.0,,,WECC,BPAT
851,48.180245,-116.99859,ID,115.0,,,WECC,BPAT
861,39.0586,-89.4031,IL,345.0,,,SERC,MISO
862,37.6577,-89.511161,IL,138.0,69.0,,SERC,MISO
865,42.057222,-87.869444,IL,115.0,,,RFC,
866,41.713611,-87.542778,IL,115.0,,,RFC,
867,41.82848,-87.72291,IL,138.0,,,RFC,PJM
869,41.39,-88.27,IL,345.0,,,RFC,PJM
870,41.8333,-88.0833,IL,115.0,,,RFC,
874,41.4931,-88.1153,IL,138.0,,,RFC,PJM
876,39.590556,-89.496389,IL,345.0,,,RFC,PJM
877,41.89,-88.061667,IL,115.0,,,RFC,
879,40.5408,-89.6786,IL,345.0,,,RFC,PJM
880,41.726111,-90.310278,IL,345.0,,,RFC,PJM
882,42.216944,-89.052222,IL,115.0,,,RFC,
883,42.3833,-87.8133,IL,138.0,,,RFC,PJM
884,41.6334,-88.0629,IL,138.0,,,RFC,PJM
886,41.8508,-87.6533,IL,138.0,,,RFC,PJM
889,38.205,-89.8544,IL,345.0,,,SERC,MISO
891,40.2797,-90.08,IL,138.0,,,SERC,MISO
892,41.3028,-89.315,IL,138.0,,,SERC,MISO
894,41.2897,-89.0725,IL,138.0,,,SERC,MISO
895,38.7314,-90.0461,IL,138.0,,,SERC,MISO
897,40.1781,-87.7481,IL,138.0,,,SERC,MISO
898,38.8639,-90.1347,IL,138.0,,,SERC,MISO
899,41.509959,-90.534021,IL,69.0,,,MRO,MISO
902,38.8348,-122.7677,CA,230.0,,,WECC,CISO
903,42.4511,-89.0756,IL,12.4,,,RFC,MISO
905,34.8158,-118.6867,CA,66.0,,,WECC,CISO
913,38.6642,-90.1764,IL,138.0,,,SERC,MISO
917,46.982514,-119.257764,WA,115.0,,,WECC,GCPD
925,39.205623,-111.334381,UT,2.4,,,WECC,PACE
934,38.607456,-89.524514,IL,69.0,,,SERC,MISO
935,40.548586,-90.513814,IL,69.0,,,SERC,MISO
936,38.6106,-89.3583,IL,69.0,,,SERC,MISO
937,38.0967,-88.1631,IL,69.0,,,SERC,MISO
941,40.24611,-88.638761,IL,12.47,,,SERC,MISO
943,38.425556,-89.914444,IL,34.5,,,SERC,MISO
944,41.451494,-90.148547,IL,69.0,,,MRO,MISO
946,38.7412,-89.6849,IL,13.2,,,SERC,MISO
948,38.094683,-88.541331,IL,69.0,,,SERC,MISO
949,39.392138,-87.68513,IL,13.8,,,SERC,MISO
955,41.3237,-89.1123,IL,138.0,,,RFC,MISO
956,30.388517,-84.646624,FL,69.0,,,SERC,FPC
957,41.375528,-89.464872,IL,138.0,,,SERC,MISO
958,40.312222,-88.159444,IL,4.0,,,SERC,MISO
959,38.2165,-89.9992,IL,69.0,,,SERC,MISO
960,41.9093,-89.0498,IL,138.0,,,RFC,PJM
961,41.9092,-89.0504,IL,138.0,,,RFC,PJM
963,39.754803,-89.602389,IL,138.0,69.0,,SERC,MISO
964,39.757327,-89.600512,IL,69.0,,,SERC,MISO
965,39.806868,-89.641653,IL,69.0,,,SERC,MISO
969,39.596667,-88.611944,IL,69.0,,,SERC,MISO
971,38.334786,-90.158939,IL,34.5,,,SERC,MISO
972,42.115589,-87.731025,IL,12.5,,,RFC,PJM
976,37.619747,-88.953114,IL,161.0,67.0,,SERC,MISO
983,38.7378,-85.4206,IN,345.0,138.0,,RFC,PJM
986,41.6928,-85.965,IN,34.5,,,RFC,PJM
987,42.603349,-111.705304,ID,12.47,,,WECC,PACE
988,39.0814,-84.8594,IN,138.0,,,RFC,PJM
989,41.665,-86.1322,IN,34.5,,,RFC,PJM
990,39.711319,-86.196867,IN,138.0,,,RFC,MISO
991,39.48517,-86.4183,IN,138.0,,,RFC,MISO
992,39.7631,-86.1667,IN,4.1,,,RFC,MISO
994,38.5281,-87.2525,IN,345.0,,,RFC,MISO
995,41.645,-87.1225,IN,138.0,,,RFC,MISO
996,41.6392,-87.4069,IN,138.0,,,RFC,MISO
997,41.7208,-86.9086,IN,345.0,,,RFC,MISO
998,40.7803,-86.76,IN,69.0,,,RFC,MISO
999,40.6564,-86.7528,IN,69.0,,,RFC,MISO
1001,39.9242,-87.4244,IN,345.0,,,RFC,MISO
1002,39.6561,-85.1758,IN,138.0,,,RFC,MISO
1004,38.8067,-87.2472,IN,138.0,,,RFC,MISO
1005,38.7795,-84.964,IN,138.0,,,RFC,MISO
1006,40.7884,-85.8178,IN,138.0,,,RFC,MISO
1007,40.0969,-85.9714,IN,138.0,,,RFC,MISO
1008,38.2636,-85.8381,IN,230.0,,,RFC,MISO
1010,39.53,-87.4247,IN,230.0,,,RFC,MISO
1011,37.969116,-87.604879,IN,69.0,,,RFC,MISO
1012,37.9111,-87.3275,IN,138.0,,,RFC,MISO
1013,38.0211,-87.5172,IN,69.0,,,RFC,MISO
1016,35.0986,-78.8294,NC,66.0,,,SERC,CPLE
1020,39.255911,-111.621491,UT,4.0,,,WECC,PACE
1024,40.048889,-86.8992,IN,13.8,,,RFC,MISO
1037,40.7551,-86.0575,IN,34.5,,,RFC,MISO
1038,40.939528,-87.154472,IN,69.0,,,RFC,MISO
1040,39.8028,-84.8953,IN,13.8,,,RFC,PJM
1043,38.5201,-87.2662,IN,161.0,,,RFC,MISO
1046,42.5031,-90.658611,IA,69.0,,,MRO,MISO
1047,43.3359,-91.1675,IA,161.0,,,MRO,MISO
1048,41.8081,-90.233611,IA,161.0,,,MRO,MISO
1052,42.013319,-93.575416,IA,12.4,,,MRO,MISO
1058,41.984768,-91.668611,IA,34.5,,,MRO,MISO
1067,42.069987,-90.697657,IA,34.6,,,MRO,MISO
1068,42.0474,-92.859444,IA,115.0,161.0,,MRO,MISO
1073,41.944039,-91.639167,IA,115.0,,,MRO,MISO
1077,42.047333,-92.859444,IA,115.0,,,MRO,MISO
1079,41.671877,-91.563999,IA,69.0,,,MRO,MISO
1081,41.54,-90.4481,IA,69.0,,,MRO,MISO
1082,41.18,-95.8408,IA,345.0,161.0,69.0,MRO,MISO
1084,41.590218,-93.619499,IA,69.0,,,MRO,MISO
1091,42.32517,-96.37971,IA,345.0,161.0,,MRO,MISO
1097,43.0563,-92.6932,IA,69.0,,,MRO,MISO
1104,40.7412,-91.116667,IA,161.0,,,MRO,MISO
1105,40.7478,-92.873056,IA,69.0,,,MRO,MISO
1109,40.3965,-91.3719,IA,69.0,,,SERC,MISO
1120,43.0733,-94.2392,IA,13.8,,,MRO,SWPP
1121,42.6736,-95.3026,IA,4.0,,,MRO,SWPP
1122,42.0258,-93.6089,IA,69.0,,,MRO,MISO
1123,41.444224,-94.766474,IA,69.0,,,MRO,MISO
1124,41.409,-95.0,IA,161.0,69.0,13.2,MRO,MISO
1125,43.292628,-94.217075,IA,12.5,,,MRO,MISO
1126,42.25,-90.4167,IA,69.0,,,MRO,MISO
1127,40.7031,-92.4253,IA,69.0,,,MRO,AECI
1128,41.7278,-92.4479,IA,34.5,,,MRO,MISO
1129,42.29821,-91.011974,IA,69.0,,,MRO,MISO
1130,42.512,-92.476,IA,69.0,,,MRO,MISO
1131,42.5267,-92.4394,IA,69.0,,,MRO,MISO
1132,42.280827,-91.532705,IA,69.0,12.4,2.4,MRO,MISO
1134,40.9871,-94.7352,IA,34.5,,,MRO,MISO
1135,42.260162,-94.069243,IA,4.16,,,MRO,MISO
1137,43.4028,-94.8433,IA,69.0,,,MRO,SWPP
1138,43.263235,-93.635383,IA,69.0,,,MRO,MISO
1141,42.282807,-94.288965,IA,34.5,,,MRO,MISO
1142,43.2397,-94.7498,IA,69.0,,,MRO,MISO
1143,42.0296,-94.3699,IA,35.5,,,MRO,MISO
1144,41.303889,-94.460556,IA,4.16,,,MRO,MISO
1145,42.363094,-92.772322,IA,4.16,12.7,,MRO,MISO
1146,41.644542,-95.315283,IA,240.0,,,MRO,MISO
1150,41.359491,-93.563268,IA,69.0,,,MRO,MISO
1153,43.4301,-95.3153,IA,4.16,,,MRO,MISO
1154,43.4172,-93.5322,IA,12.47,4.16,,MRO,MISO
1155,40.622,-93.9326,IA,69.0,12.47,,MRO,MISO
1156,42.3159,-92.1928,IA,69.0,,,MRO,MISO
1157,42.8486,-94.8506,IA,12.5,,,MRO,SWPP
1158,40.88,-94.5589,IA,34.5,,,MRO,MISO
1160,41.9067,-95.0347,IA,69.0,,,MRO,SWPP
1162,42.035556,-90.665,IA,69.0,,,MRO,MISO
1163,43.023733,-91.174927,IA,69.0,,,MRO,MISO
1164,43.326083,-95.148339,IA,69.0,,,MRO,SWPP
1165,41.586026,-92.5228,IA,161.0,,,MRO,MISO
1166,40.971826,-91.551221,IA,69.0,,,MRO,AECI
1167,41.3917,-91.0569,IA,161.0,69.0,,MRO,MISO
1168,43.0689,-92.3201,IA,69.0,,,MRO,SWPP
1169,42.0372,-94.0462,IA,35.0,,,MRO,MISO
1172,43.279722,-92.810556,IA,69.0,,,MRO,MISO
1173,41.016346,-92.414873,IA,13.2,,,MRO,MISO
1175,41.3981,-92.9144,IA,69.0,12.47,,MRO,MISO
1176,42.0507,-90.3942,IA,69.0,,,MRO,MISO
1180,43.0489,-92.9468,IA,69.0,,,MRO,MISO
1181,43.429444,-96.169166,IA,4.16,,,MRO,SWPP
1184,43.405,-95.7261,IA,12.0,,,MRO,MISO
1186,43.144585,-95.144257,IA,69.0,,,MRO,MISO
1187,42.01667,-93.16333,IA,69.0,,,MRO,MISO
1188,42.186076,-93.600479,IA,34.5,,,MRO,MISO
1189,42.684444,-91.535555,IA,13.8,,,MRO,MISO
1190,41.503889,-94.3172,IA,69.0,,,MRO,MISO
1191,42.8464,-92.0978,IA,69.0,,,MRO,MISO
1192,42.1926,-92.4636,IA,12.5,,,MRO,MISO
1193,40.9315,-94.9855,IA,34.5,,,MRO,MISO
1194,42.1697,-92.0222,IA,69.0,,,MRO,MISO
1198,42.471022,-93.81499,IA,13.2,,,MRO,MISO
1199,42.961151,-94.445574,IA,69.0,,,MRO,MISO
1200,41.569128,-91.26405,IA,69.0,,,MRO,MISO
1202,41.587748,-91.019456,IA,69.0,,,MRO,MISO
1203,41.3372,-94.0126,IA,69.0,,,MRO,MISO
1206,41.1136,-94.3472,IA,69.0,,,MRO,MISO
1217,43.1606,-95.2569,IA,69.0,,,MRO,SWPP
1218,41.4569,-90.8233,IA,69.0,,,MRO,MISO
1224,39.7581,-101.5319,KS,34.5,,,MRO,SWPP
1225,39.403001,-101.038202,KS,115.0,,,MRO,SWPP
1230,37.1611,-100.7619,KS,13.8,115.0,,MRO,SWPP
1233,37.7328,-99.9497,KS,115.0,,,MRO,SWPP
1235,38.41,-98.8689,KS,115.0,,,MRO,SWPP
1239,37.072616,-94.698704,KS,161.0,69.0,,MRO,SWPP
1240,37.7903,-97.521667,KS,138.0,,,MRO,SWPP
1241,38.3481,-94.6456,KS,345.0,,,MRO,SWPP
1242,37.5967,-97.413611,KS,138.0,,,MRO,SWPP
1243,37.305556,-95.110278,KS,138.0,,,MRO,SWPP
1248,38.0906,-97.874722,KS,115.0,,,MRO,SWPP
1250,39.0072,-95.269167,KS,115.0,,,MRO,SWPP
1251,38.8831,-97.201389,KS,115.0,,,MRO,SWPP
1252,39.0539,-95.568889,KS,115.0,,,MRO,SWPP
1258,37.1517,-98.0311,KS,138.0,,,MRO,SWPP
1259,37.193787,-99.763073,KS,34.5,,,MRO,SWPP
1261,37.678454,-96.97193,KS,4.16,,,MRO,SWPP
1262,38.7745,-95.1867,KS,34.5,,,MRO,SWPP
1263,39.832769,-97.632038,KS,69.0,,,MRO,SWPP
1264,39.4578,-98.1122,KS,115.0,,,MRO,SWPP
1265,38.7551,-95.8368,KS,24.0,,,MRO,SWPP
1266,38.193441,-95.749953,KS,624.0,,,MRO,SWPP
1267,37.683333,-95.454722,KS,69.0,,,MRO,SWPP
1268,37.6953,-95.4586,KS,69.0,,,MRO,SWPP
1270,39.373966,-97.127211,KS,115.0,,,MRO,SWPP
1271,37.037344,-95.612689,KS,138.0,69.0,12.47,MRO,SWPP
1272,39.394414,-101.058372,KS,34.5,,,MRO,SWPP
1274,38.354514,-98.583436,KS,34.5,,,MRO,SWPP
1275,38.947222,-99.528611,KS,34.5,,,MRO,SWPP
1276,37.56681,-95.237499,KS,2.4,,,MRO,SWPP
1278,38.2697,-95.2447,KS,34.5,,,MRO,SWPP
1279,37.507709,-94.839318,KS,69.0,,,MRO,SWPP
1280,39.341622,-101.705188,KS,115.0,,,MRO,SWPP
1283,38.6658,-96.9492,KS,34.5,,,MRO,SWPP
1285,39.3582,-99.8417,KS,34.5,,,MRO,SWPP
1286,38.513,-98.7747,KS,34.5,,,MRO,SWPP
1287,39.4735,-95.73155,KS,34.5,,,MRO,SWPP
1289,37.175,-101.3458,KS,13.2,,,MRO,SWPP
1291,37.923076,-95.425572,KS,69.0,,,MRO,SWPP
1292,38.080332,-99.893587,KS,69.0,,,MRO,SWPP
1294,39.0867,-94.651389,KS,69.0,,,MRO,SWPP
1295,39.1492,-94.6381,KS,161.0,69.0,,MRO,SWPP
1296,37.38311,-98.070364,KS,34.0,12.0,4.1,MRO,SWPP
1297,38.531667,-99.308333,KS,115.0,,,MRO,SWPP
1298,38.1797,-99.1125,KS,13.8,,,MRO,SWPP
1299,38.176167,-99.099984,KS,13.8,,,MRO,SWPP
1300,39.03719,-98.152993,KS,12.47,,,MRO,SWPP
1305,38.363411,-97.68335,KS,115.0,,,MRO,SWPP
1306,37.285176,-100.332438,KS,345.0,,,MRO,SWPP
1307,39.1194,-97.7086,KS,34.5,,,MRO,SWPP
1308,37.472448,-97.246749,KS,69.0,,,MRO,SWPP
1312,39.8217,-100.5289,KS,115.0,,,MRO,SWPP
1313,38.633183,-95.827658,KS,115.0,,,MRO,SWPP
1314,38.501719,-94.960069,KS,34.5,,,MRO,SWPP
1315,39.441979,-98.690296,KS,34.5,,,MRO,SWPP
1316,38.615579,-95.279742,KS,12.47,,,MRO,SWPP
1317,37.6359,-98.7433,KS,115.0,,,MRO,SWPP
1319,38.893333,-98.856944,KS,34.5,,,MRO,SWPP
1320,39.904922,-95.803367,KS,34.5,,,MRO,SWPP
1321,39.770868,-101.810082,KS,115.0,,,MRO,SWPP
1322,37.9953,-98.7602,KS,34.5,,,MRO,SWPP
1324,38.890552,-101.751525,KS,13.2,,,MRO,SWPP
1325,37.956117,-98.599286,KS,34.5,,,MRO,SWPP
1326,38.2143,-98.2071,KS,34.5,,,MRO,SWPP
1327,39.43619,-99.27793,KS,34.5,,,MRO,SWPP
1328,39.1992,-96.3086,KS,34.5,,,MRO,SWPP
1329,39.7306,-96.9795,KS,34.5,,,MRO,SWPP
1330,37.261372,-97.4057,KS,69.0,,,MRO,SWPP
1332,37.2354,-97.011,KS,12.47,,,MRO,SWPP
1334,38.3708,-98.7831,KS,69.0,,,MRO,SWPP
1336,37.9703,-100.8956,KS,115.0,,,MRO,SWPP
1353,38.1707,-82.6176,KY,345.0,,,RFC,PJM
1354,37.7864,-84.7028,KY,69.0,,,SERC,LGEE
1355,37.78831,-84.71257,KY,138.0,,,SERC,LGEE
1356,38.7497,-85.035,KY,345.0,,,SERC,LGEE
1357,37.3636,-87.1214,KY,138.0,,,SERC,LGEE
1358,38.0794,-84.5194,KY,69.0,,,SERC,LGEE
1359,37.8297,-84.7247,KY,34.5,,,SERC,PJM
1360,36.796667,-83.761388,KY,115.0,,,SERC,
1361,38.0478,-84.8483,KY,69.0,,,SERC,LGEE
1363,38.1831,-85.8892,KY,138.0,,,SERC,LGEE
1364,38.0525,-85.9103,KY,345.0,,,SERC,LGEE
1365,38.2832,-85.7792,KY,69.0,,,SERC,LGEE
1366,38.223592,-85.841704,KY,138.0,,,SERC,LGEE
1367,38.258333,-85.754166,KY,115.0,,,SERC,
1368,38.280278,-85.702331,KY,13.8,,,SERC,LGEE
1371,37.0217,-88.2211,KY,161.0,,,SERC,TVA
1376,38.2049,-84.2383,KY,69.0,,,SERC,LGEE
1377,37.0131,-88.2692,KY,161.0,,,SERC,TVA
1378,37.2608,-86.9783,KY,500.0,,,SERC,TVA
1379,37.1517,-88.775,KY,161.0,,,SERC,TVA
1380,36.8691,-85.147,KY,161.0,,,SERC,TVA
1381,37.9631,-86.7911,KY,161.0,,,SERC,MISO
1382,37.6469,-87.5028,KY,161.0,,,SERC,MISO
1383,37.6461,-87.5019,KY,69.0,,,SERC,MISO
1384,36.9981,-84.5919,KY,138.0,69.0,,SERC,PJM
1385,37.8806,-84.2619,KY,138.0,69.0,,SERC,PJM
1391,30.4922,-91.1864,LA,230.0,,,SERC,MISO
1392,30.4922,-91.1864,LA,69.0,,,SERC,MISO
1393,30.2844,-93.2911,LA,230.0,138.0,,SERC,MISO
1394,30.2743,-91.1164,LA,138.0,230.0,500.0,SERC,MISO
1396,30.8439,-92.261111,LA,230.0,,,SERC,MISO
1400,29.822222,-91.5425,LA,138.0,,,SERC,MISO
1401,29.359145,-89.537264,LA,34.5,,,SERC,MISO
1402,30.005067,-90.461694,LA,115.0,230.0,,SERC,MISO
1403,29.9472,-90.1458,LA,230.0,115.0,,SERC,MISO
1404,32.7047,-92.0792,LA,115.0,,,SERC,MISO
1407,30.015833,-90.025556,LA,115.0,,,SERC,MISO
1409,30.0081,-89.9372,LA,115.0,230.0,,SERC,MISO
1416,32.5181,-93.7611,LA,69.0,,,MRO,SWPP
1417,32.7047,-93.9597,LA,138.0,,,MRO,SWPP
1435,29.822222,-91.5425,LA,34.5,,,SERC,MISO
1439,29.5806,-90.7225,LA,115.0,,,SERC,MISO
1443,30.238038,-92.046264,LA,138.0,69.0,,SERC,MISO
1445,30.236111,-92.008333,LA,69.0,,,SERC,MISO
1448,32.5233,-92.1794,LA,69.0,,,SERC,MISO
1449,29.691436,-91.188492,LA,13.8,,,SERC,MISO
1453,30.726111,-91.368333,LA,13.8,,,SERC,MISO
1455,30.273333,-91.2567,LA,69.0,,,SERC,MISO
1456,30.234627,-92.272174,LA,13.8,,,SERC,MISO
1464,30.6739,-91.3556,LA,230.0,,,SERC,MISO
1469,44.5442,-68.4306,ME,34.5,,,NPCC,ISNE
1475,44.942064,-68.64504,ME,46.0,,,NPCC,ISNE
1478,44.9094,-68.6833,ME,12.5,,,NPCC,ISNE
1480,44.135332,-70.201499,ME,34.0,,,NPCC,ISNE
1481,43.6136,-70.5525,ME,34.0,,,NPCC,ISNE
1482,43.687688,-70.611553,ME,34.0,,,NPCC,ISNE
1483,43.920486,-69.967819,ME,34.0,,,NPCC,ISNE
1484,43.6436,-70.2544,ME,22.0,,,NPCC,ISNE
1486,43.4956,-70.4472,ME,38.0,,,NPCC,ISNE
1487,44.092001,-70.221923,ME,0.6,,,NPCC,ISNE
1488,44.134572,-70.203715,ME,34.0,,,NPCC,ISNE
1490,44.538611,-69.627777,ME,115.0,,,NPCC,
1491,44.152854,-70.209378,ME,34.0,,,NPCC,ISNE
1492,45.4592,-69.8658,ME,115.0,,,NPCC,ISNE
1493,43.8525,-70.7969,ME,34.0,,,NPCC,ISNE
1497,44.548544,-69.710404,ME,34.0,,,NPCC,ISNE
1498,44.569872,-69.681841,ME,12.47,,,NPCC,ISNE
1500,44.534397,-69.652232,ME,12.47,,,NPCC,ISNE
1501,43.802517,-70.44992,ME,34.0,,,NPCC,ISNE
1504,44.629517,-69.583527,ME,34.0,,,NPCC,ISNE
1505,43.5708,-70.5583,ME,34.0,,,NPCC,ISNE
1507,43.7508,-70.1567,ME,345.0,115.0,,NPCC,ISNE
1508,43.66687,-70.602125,ME,34.0,,,NPCC,ISNE
1509,44.763875,-69.71828,ME,34.0,,,NPCC,ISNE
1510,44.9589,-69.8703,ME,115.0,,,NPCC,ISNE
1511,45.0703,-69.9064,ME,115.0,,,NPCC,ISNE
1516,46.556477,-68.325538,ME,69.0,,,NPCC,NBSO
1553,39.2663,-76.6047,MD,33.0,,,RFC,PJM
1554,39.1781,-76.5268,MD,230.0,115.0,,RFC,PJM
1555,39.4217,-76.5087,MD,115.0,,,RFC,PJM
1556,39.442836,-76.221761,MD,115.0,,,RFC,PJM
1557,39.2986,-76.5636,MD,115.0,,,RFC,PJM
1559,39.2369,-76.5133,MD,115.0,,,RFC,PJM
1560,39.26604,-76.629537,MD,115.0,,,RFC,PJM
1563,37.994134,-75.837679,MD,69.0,,,RFC,PJM
1564,38.4878,-75.8208,MD,138.0,69.0,,RFC,PJM
1567,39.523,-79.413,MD,115.0,,,RFC,PJM
1571,38.5444,-76.6861,MD,230.0,,,RFC,PJM
1572,39.2097,-77.4644,MD,230.0,,,RFC,PJM
1573,38.3592,-76.9767,MD,230.0,,,RFC,PJM
1574,39.6572,-76.1752,MD,220.0,,,RFC,PJM
1580,38.7786,-76.0769,MD,69.0,,,RFC,PJM
1585,42.241544,-70.964889,MA,115.0,,,NPCC,
1586,42.2672,-71.3983,MA,13.8,,,NPCC,ISNE
1587,42.3392,-71.0353,MA,345.0,,,NPCC,ISNE
1588,42.3908,-71.0675,MA,345.0,115.0,,NPCC,ISNE
1589,42.339167,-71.035277,MA,115.0,,,NPCC,
1592,42.140028,-71.446441,MA,230.0,115.0,,NPCC,ISNE
1595,42.3633,-71.0792,MA,115.0,,,NPCC,ISNE
1597,41.425786,-70.608273,MA,21.0,,,NPCC,ISNE
1599,41.7694,-70.5097,MA,345.0,,,NPCC,ISNE
1603,42.2086,-72.6014,MA,13.8,,,NPCC,ISNE
1604,42.1919,-72.6097,MA,13.8,,,NPCC,ISNE
1605,42.2119,-72.6036,MA,34.5,,,NPCC,ISNE
1607,42.200592,-72.594432,MA,13.8,,,NPCC,ISNE
1615,41.2583,-70.0517,MA,13.2,,,NPCC,ISNE
1620,42.69118,-72.9561,MA,69.0,,,NPCC,ISNE
1626,42.5256,-70.8772,MA,115.0,,,NPCC,ISNE
1629,42.5875,-72.5793,MA,115.0,,,NPCC,ISNE
1630,42.117112,-72.864663,MA,69.0,,,NPCC,ISNE
1634,42.5914,-72.7308,MA,13.8,,,NPCC,ISNE
1637,42.157896,-72.48643,MA,13.8,,,NPCC,ISNE
1638,42.176047,-72.409521,MA,13.8,,,NPCC,ISNE
1660,42.235,-70.9672,MA,115.0,,,NPCC,ISNE
1670,42.6986,-70.8697,MA,23.0,,,NPCC,ISNE
1678,42.542949,-70.928314,MA,115.0,,,NPCC,ISNE
1682,41.8653,-71.1061,MA,13.8,,,NPCC,ISNE
1693,44.561961,-83.804505,MI,138.0,,,RFC,MISO
1694,42.563803,-85.953976,MI,24.9,,,RFC,MISO
1695,43.258768,-86.242268,MI,138.0,,,RFC,MISO
1696,42.280222,-85.492548,MI,138.0,,,RFC,MISO
1698,44.259135,-85.939565,MI,138.0,,,RFC,MISO
1700,44.472624,-83.571947,MI,46.0,,,RFC,MISO
1701,43.437322,-85.664462,MI,7.2,,,RFC,MISO
1702,43.644996,-83.840074,MI,345.0,,,RFC,MISO
1704,44.455518,-83.676274,MI,46.0,,,RFC,MISO
1705,44.435381,-83.440722,MI,46.0,,,RFC,MISO
1706,45.0306,-84.7039,MI,138.0,,,RFC,MISO
1707,43.486618,-85.629866,MI,138.0,,,RFC,MISO
1708,44.36286,-85.819968,MI,46.0,,,RFC,MISO
1710,42.910296,-86.20074,MI,345.0,,,RFC,MISO
1712,44.4631,-83.7208,MI,46.0,,,RFC,MISO
1713,43.8942,-86.4447,MI,345.0,,,RFC,MISO
1714,44.661114,-84.131691,MI,138.0,,,RFC,MISO
1715,42.323,-86.3146,MI,345.0,,,REC,MISO
1716,43.613001,-85.479469,MI,46.0,,,RFC,MISO
1718,45.766859,-84.756601,MI,46.0,,,RFC,MISO
