zcta,lat,lon,population,load_mw
79549.0,32.887589,-100.841389,15708,31.416
79553.0,32.940917,-99.850965,3127,6.254
79556.0,32.458787,-100.357939,12683,25.366
79560.0,32.665235,-100.213046,160,0.32
79561.0,32.515491,-100.195108,440,0.88
79562.0,32.236251,-99.866451,3795,7.59
79563.0,32.415823,-99.90623,1013,2.026
79565.0,32.397372,-101.087816,195,0.39
79566.0,32.108984,-100.134588,218,0.436
79567.0,31.97243,-99.950305,3149,6.298
79601.0,32.576489,-99.665323,27385,54.77
79602.0,32.335677,-99.667488,26033,52.066
79603.0,32.333551,-99.927724,23602,47.204
79605.0,32.434599,-99.781827,28259,56.518
79606.0,32.362767,-99.817334,25568,51.136
79607.0,32.43035,-99.832641,3714,7.428
79699.0,32.462235,-99.715894,118,0.236
79701.0,31.992386,-102.081461,32692,65.384
79703.0,31.979427,-102.132362,24683,49.366
79705.0,32.051161,-102.059536,43119,86.238
79706.0,31.814269,-102.002454,27354,54.708
79707.0,32.042554,-102.204703,38644,77.288
79713.0,32.489818,-101.754488,725,1.45
79714.0,32.335729,-102.697303,18227,36.454
79718.0,31.004969,-103.759065,1029,2.058
79719.0,31.460655,-103.404137,465,0.93
79720.0,32.253541,-101.47264,34454,68.908
79730.0,31.169521,-103.085135,229,0.458
79731.0,31.422796,-102.487774,4619,9.238
79733.0,32.102911,-101.365434,449,0.898
79734.0,30.686139,-103.96015,2044,4.088
79735.0,30.753974,-102.805469,13636,27.272
79738.0,32.751934,-101.474837,187,0.374
79739.0,31.769325,-101.506391,1278,2.556
79741.0,31.969312,-102.630882,197,0.394
79742.0,31.34204,-102.868447,617,1.234
79743.0,31.185703,-102.593762,339,0.678
79744.0,30.922006,-101.970261,1362,2.724
79745.0,31.832862,-103.054925,6783,13.566
79748.0,32.408047,-101.651732,277,0.554
79749.0,32.289048,-101.871764,492,0.984
79752.0,31.22887,-102.162001,2415,4.83
79754.0,31.802991,-103.601477,117,0.234
79755.0,31.517628,-101.918007,103,0.206
79756.0,31.540255,-102.844644,9576,19.152
79758.0,31.970523,-102.320714,3425,6.8500000000000005
79759.0,31.799217,-102.633009,0,0.0
79761.0,31.855051,-102.350647,33955,67.91
79762.0,31.925286,-102.357886,45474,90.948
79763.0,31.799158,-102.47409,36688,73.376
79764.0,31.866262,-102.537544,22519,45.038
79765.0,31.91709,-102.272718,17017,34.034
79766.0,31.725171,-102.413607,7676,15.352
79770.0,31.875051,-103.933392,0,0.0
79772.0,31.422363,-103.627309,14265,28.53
79777.0,31.484586,-103.161046,174,0.348
79778.0,31.176246,-101.923824,1115,2.23
79780.0,31.061959,-103.592093,127,0.254
79781.0,30.596998,-101.78453,267,0.534
79782.0,32.149838,-101.826743,4304,8.608
79783.0,32.321673,-102.042298,279,0.558
79785.0,31.327482,-103.906799,125,0.25
79788.0,31.58214,-102.977116,913,1.826
79789.0,31.714874,-103.157617,1023,2.0460000000000003
79821.0,31.980053,-106.598777,7044,14.088
79830.0,29.802094,-103.22236,7956,15.912
79831.0,30.429399,-103.325765,0,0.0
79834.0,29.182799,-103.262437,202,0.404
79835.0,31.932037,-106.592777,11171,22.342
79836.0,31.57255,-106.198866,5804,11.608
79838.0,31.482839,-106.168049,4872,9.744
79839.0,31.333177,-105.902546,2182,4.364
79842.0,30.085732,-103.11774,397,0.794
79843.0,30.285296,-104.005761,2457,4.914
79845.0,29.888044,-104.519138,4317,8.634
79846.0,29.387969,-103.990395,23,0.046
79847.0,31.835905,-105.052957,90,0.18
79848.0,30.261302,-102.301073,835,1.67
79849.0,31.560649,-106.250112,11605,23.21
79851.0,31.278279,-105.31166,1689,3.378
79852.0,29.39623,-103.617232,676,1.352
79853.0,31.434058,-106.063238,2282,4.564
79854.0,30.59127,-104.660157,175,0.35
79855.0,31.09348,-104.624514,2108,4.216
79901.0,31.760618,-106.478578,8821,17.642
79902.0,31.783715,-106.498544,20752,41.504
79903.0,31.786196,-106.441889,15422,30.844
79904.0,31.852764,-106.447636,33084,66.168
79905.0,31.766054,-106.426202,22767,45.534
79906.0,31.810651,-106.404743,3452,6.904
79907.0,31.707231,-106.326563,51208,102.416
79908.0,31.846124,-106.381458,6351,12.702
79911.0,31.892461,-106.542564,5905,11.81
79912.0,31.848583,-106.534316,79861,159.722
79915.0,31.746041,-106.371426,36797,73.59400000000001
79916.0,31.813968,-106.418136,4238,8.476
79920.0,31.824725,-106.451727,9,0.018
79922.0,31.814909,-106.56124,7890,15.78
79924.0,31.902442,-106.413245,59816,119.632
79925.0,31.79695,-106.35688,39868,79.736
79927.0,31.640206,-106.268949,42221,84.44200000000001
79928.0,31.631426,-106.160065,62344,124.688
79930.0,31.831224,-106.48486,28091,56.182
79932.0,31.874971,-106.607981,28893,57.786
79934.0,31.950669,-106.433518,26360,52.72
79935.0,31.767945,-106.330177,18546,37.092
79936.0,31.776593,-106.296976,108668,217.336
79938.0,31.829712,-105.971362,83326,166.65200000000002
79942.0,30.575618,-101.331239,0,0.0
