UID,From Bus,To Bus,R,X,B,Cont Rating
L1594_3493_345,1594,3493,0.0,0.00165021,0.0,2400
L3493_3494_345,3493,3494,0.0,0.00017099,0.0,999999
L2454_2455_345,2454,2455,0.0,0.00278422,0.0,2400
L830_2354_345,830,2354,0.0,0.00591015,0.0,2400
L2318_3510_345,2318,3510,0.0,0.00598409,0.0,2400
L2315_2316_345,2315,2316,0.0,0.00351361,0.0,2400
L2342_2348_345,2342,2348,0.0,0.00393894,0.0,2400
L2347_2348_345,2347,2348,0.0,0.00036564,0.0,2400
L2276_2277_345,2276,2277,0.0,0.00231696,0.0,2400
L2168_3751_345,2168,3751,0.0,0.00308426,0.0,2400
L1642_3007_345,1642,3007,0.0,0.00196691,0.0,2400
L809_3007_345,809,3007,0.0,0.00533616,0.0,2400
L1077_2278_345,1077,2278,0.0,0.00066702,0.0,2400
L1569_1570_345,1569,1570,0.0,0.00016158,0.0,999999
L1568_1570_345,1568,1570,0.0,0.00568297,0.0,2400
L414_1076_345,414,1076,0.0,0.01855207,0.0,2400
L68_414_345,68,414,0.0,0.00090226,0.0,2400
L1665_1965_345,1665,1965,0.0,0.0495014,0.0,2400
L1654_3532_345,1654,3532,0.0,0.00044791,0.0,2400
L3532_3616_345,3532,3616,0.0,0.00014168,0.0,999999
L2221_3532_345,2221,3532,0.0,0.00733695,0.0,2400
L1657_1658_345,1657,1658,0.0,0.00060276,0.0,2400
L1658_3610_345,1658,3610,0.0,0.0002624,0.0,999999
L1641_1658_345,1641,1658,0.0,0.01151247,0.0,2400
L1658_3535_345,1658,3535,0.0,0.00027826,0.0,999999
L3535_3610_345,3535,3610,0.0,0.0002589,0.0,999999
L3014_3535_345,3014,3535,0.0,0.00515898,0.0,2400
L2341_3539_345,2341,3539,0.0,0.00088909,0.0,3600
L1384_3539_345,1384,3539,0.0,0.00770823,0.0,2400
L3540_3819_345,3540,3819,0.0,0.00188841,0.0,2400
L3540_3542_345,3540,3542,0.0,0.00025272,0.0,999999
L2221_3541_345,2221,3541,0.0,0.00331036,0.0,2400
L3541_3816_345,3541,3816,0.0,0.00688662,0.0,2400
L2221_3011_345,2221,3011,0.0,0.01533204,0.0,999999
L210_3543_345,210,3543,0.0,0.00221184,0.0,3600
L3543_3560_345,3543,3560,0.0,0.00431775,0.0,3600
L210_814_345,210,814,0.0,0.01786085,0.0,2400
L210_2237_345,210,2237,0.0,0.00556334,0.0,2400
L210_841_345,210,841,0.0,0.00247854,0.0,2400
L210_3603_345,210,3603,0.0,0.00024439,0.0,999999
L210_3747_345,210,3747,0.0,0.00319019,0.0,2400
L3544_3659_345,3544,3659,0.0,0.00012932,0.0,999999
L3544_3660_345,3544,3660,0.0,3.764e-05,0.0,999999
L1585_2989_345,1585,2989,0.0,0.00091275,0.0,2400
L1973_3634_345,1973,3634,0.0,0.00101303,0.0,2400
L2360_2361_345,2360,2361,0.0,0.00019223,0.0,999999
L2420_2421_345,2420,2421,0.0,0.00140797,0.0,2400
L812_2421_345,812,2421,0.0,0.00488583,0.0,2400
L198_2421_345,198,2421,0.0,9.437e-05,0.0,999999
L129_2237_345,129,2237,0.0,0.01204157,0.0,2400
L2237_2320_345,2237,2320,0.0,0.00250462,0.0,2400
L1576_1833_345,1576,1833,0.0,0.01414022,0.0,2400
L1767_1769_345,1767,1769,0.0,0.00731329,0.0,2400
L1769_3599_345,1769,3599,0.0,0.00609781,0.0,2400
L1963_3750_345,1963,3750,0.0,0.0016158,0.0,3600
L3552_3612_345,3552,3612,0.0,8.603e-05,0.0,999999
L3552_3611_345,3552,3611,0.0,5.189e-05,0.0,999999
L2236_3560_345,2236,3560,0.0,0.00019035,0.0,999999
L3560_3816_345,3560,3816,0.0,0.00010593,0.0,999999
L1616_1662_345,1616,1662,0.0,0.00735415,0.0,2400
L1616_2436_345,1616,2436,0.0,0.01438783,0.0,2400
L519_1665_345,519,1665,0.0,0.0010426,0.0,2400
L1663_1665_345,1663,1665,0.0,0.00105497,0.0,2400
L3563_3765_345,3563,3765,0.0,0.0034179,0.0,3600
L840_3563_345,840,3563,0.0,0.01073522,0.0,2400
L1651_3021_345,1651,3021,0.0,0.01811949,0.0,2400
L1580_3566_345,1580,3566,0.0,0.00084097,0.0,2400
L3566_3575_345,3566,3575,0.0,9.49e-05,0.0,999999
L1580_3567_345,1580,3567,0.0,0.00199138,0.0,2400
L3567_3664_345,3567,3664,0.0,0.00013523,0.0,999999
L3055_3568_345,3055,3568,0.0,0.00085038,0.0,2400
L2971_3568_345,2971,3568,0.0,0.00081193,0.0,3600
L2973_3570_345,2973,3570,0.0,0.00069821,0.0,2400
L1048_3570_345,1048,3570,0.0,0.00110982,0.0,2400
L2972_3571_345,2972,3571,0.0,0.00276836,0.0,2400
L2977_3571_345,2977,3571,0.0,0.00029574,0.0,2400
L3571_3666_345,3571,3666,0.0,0.00030165,0.0,999999
L1589_3053_345,1589,3053,0.0,0.00053878,0.0,2400
L1901_3572_345,1901,3572,0.0,0.00286246,0.0,2400
L3055_3575_345,3055,3575,0.0,0.00067535,0.0,2400
L3004_3051_345,3004,3051,0.0,0.00246698,0.0,2400
L3003_3004_345,3003,3004,0.0,0.00167656,0.0,2400
L2098_3581_345,2098,3581,0.0,0.0003202,0.0,2400
L1913_2767_345,1913,2767,0.0,0.00335903,0.0,2400
L3584_3596_345,3584,3596,0.0,0.0001554,0.0,999999
L3584_3597_345,3584,3597,0.0,0.00013926,0.0,999999
L1919_3584_345,1919,3584,0.0,0.00339263,0.0,2400
L1585_2266_345,1585,2266,0.0,0.00240165,0.0,2400
L2918_3585_345,2918,3585,0.0,0.00047587,0.0,3600
L3049_3585_345,3049,3585,0.0,0.00099152,0.0,2400
L1913_3049_345,1913,3049,0.0,0.00021831,0.0,999999
L1909_2179_345,1909,2179,0.0,0.00106465,0.0,2400
L1909_2767_345,1909,2767,0.0,0.00206505,0.0,2400
L1909_1919_345,1909,1919,0.0,0.00488234,0.0,2400
L1909_2181_345,1909,2181,0.0,0.0108312,0.0,2400
L1978_2179_345,1978,2179,0.0,0.0005619,0.0,2400
L1905_3592_345,1905,3592,0.0,8.012e-05,0.0,999999
L0_3592_345,0,3592,0.0,0.00928773,0.0,2400
L1997_3592_345,1997,3592,0.0,0.01467658,0.0,2400
L0_1986_345,0,1986,0.0,3.952e-05,0.0,999999
L1617_1905_345,1617,1905,0.0,0.00327461,0.0,2400
L1905_3640_345,1905,3640,0.0,0.00980715,0.0,2400
L55_1617_345,55,1617,0.0,0.00014007,0.0,999999
L55_3593_345,55,3593,0.0,0.00198547,0.0,2400
L3593_3631_345,3593,3631,0.0,0.00019976,0.0,999999
L2052_3593_345,2052,3593,0.0,0.00021562,0.0,999999
L2052_3595_345,2052,3595,0.0,0.00507134,0.0,2400
L3595_3642_345,3595,3642,0.0,0.00014357,0.0,999999
L1607_2993_345,1607,2993,0.0,0.00231131,0.0,2400
L1901_3596_345,1901,3596,0.0,0.00281756,0.0,2400
L3596_3597_345,3596,3597,0.0,0.00015002,0.0,999999
L1586_3597_345,1586,3597,0.0,0.00034816,0.0,2400
L1898_3598_345,1898,3598,0.0,0.00219598,0.0,2400
L3598_3630_345,3598,3630,0.0,0.00015728,0.0,999999
L3598_3632_345,3598,3632,0.0,0.00013147,0.0,999999
L3018_3598_345,3018,3598,0.0,0.00265437,0.0,2400
L1567_3599_345,1567,3599,0.0,0.00750713,0.0,2400
L94_3599_345,94,3599,0.0,0.00039924,0.0,2400
L3024_3600_345,3024,3600,0.0,0.0001312,0.0,999999
L1654_3600_345,1654,3600,0.0,0.0003409,0.0,2400
L2653_3600_345,2653,3600,0.0,0.00121628,0.0,2400
L1654_3614_345,1654,3614,0.0,0.00045328,0.0,2400
L1654_3023_345,1654,3023,0.0,0.00779104,0.0,2400
L3601_3609_345,3601,3609,0.0,0.00090092,0.0,2400
L2096_3601_345,2096,3601,0.0,0.00029385,0.0,3600
L841_3603_345,841,3603,0.0,0.00221264,0.0,2400
L1590_3604_345,1590,3604,0.0,0.00022368,0.0,2400
L1607_3604_345,1607,3604,0.0,0.00696459,0.0,2400
L1607_2683_345,1607,2683,0.0,0.00405159,0.0,2400
L3605_3641_345,3605,3641,0.0,0.00055813,0.0,2400
L2986_3605_345,2986,3605,0.0,0.00012018,0.0,999999
L1695_2986_345,1695,2986,0.0,0.00987571,0.0,2400
L1695_2215_345,1695,2215,0.0,9.033e-05,0.0,999999
L1695_3002_345,1695,3002,0.0,0.00312136,0.0,2400
L1695_3841_345,1695,3841,0.0,0.00013658,0.0,999999
L1695_2839_345,1695,2839,0.0,0.00281514,0.0,2400
L3607_3841_345,3607,3841,0.0,0.00016749,0.0,999999
L3607_3842_345,3607,3842,0.0,0.00011292,0.0,999999
L2838_3607_345,2838,3607,0.0,0.00161902,0.0,2400
L2838_3608_345,2838,3608,0.0,0.00487454,0.0,2400
L2621_3028_345,2621,3028,0.0,0.00119693,0.0,2400
L2970_3608_345,2970,3608,0.0,0.00105793,0.0,3600
L2970_3609_345,2970,3609,0.0,0.00020298,0.0,999999
L1639_3610_345,1639,3610,0.0,7.42e-05,0.0,999999
L1641_2133_345,1641,2133,0.0,0.00559156,0.0,2400
L1606_2211_345,1606,2211,0.0,0.00222017,0.0,2400
L1663_1666_345,1663,1666,0.0,6.802e-05,0.0,999999
L129_1663_345,129,1663,0.0,0.0146548,0.0,2400
L3611_3612_345,3611,3612,0.0,8.576e-05,0.0,999999
L1662_3611_345,1662,3611,0.0,0.00020218,0.0,999999
L1663_2271_345,1663,2271,0.0,0.00084554,0.0,2400
L519_2271_345,519,2271,0.0,0.00236266,0.0,2400
L1656_1665_345,1656,1665,0.0,0.02304161,0.0,2400
L1384_1665_345,1384,1665,0.0,0.0178907,0.0,2400
L1665_2314_345,1665,2314,0.0,0.00987678,0.0,2400
L1655_1656_345,1655,1656,0.0,0.00650351,0.0,2400
L1655_2386_345,1655,2386,0.0,0.01046879,0.0,2400
L1655_3613_345,1655,3613,0.0,0.00035596,0.0,2400
L3613_3614_345,3613,3614,0.0,0.01928442,0.0,2400
L1653_3023_345,1653,3023,0.0,0.00763134,0.0,2400
L1653_3006_345,1653,3006,0.0,0.0112662,0.0,2400
L1653_2386_345,1653,2386,0.0,0.00971036,0.0,2400
L1655_2314_345,1655,2314,0.0,0.0082747,0.0,2400
L3024_3616_345,3024,3616,0.0,0.00039629,0.0,2400
L1630_3616_345,1630,3616,0.0,0.02103867,0.0,2400
L2386_2605_345,2386,2605,0.0,0.00088613,0.0,2400
L2221_2653_345,2221,2653,0.0,0.00898635,0.0,2400
L1652_1653_345,1652,1653,0.0,0.0063223,0.0,2400
L1650_1652_345,1650,1652,0.0,0.00163031,0.0,2400
L1650_2003_345,1650,2003,0.0,0.00666966,0.0,2400
L2003_3743_345,2003,3743,0.0,0.00340527,0.0,3600
L1651_1997_345,1651,1997,0.0,0.00312109,0.0,2400
L797_2311_345,797,2311,0.0,0.00853172,0.0,2400
L797_1651_345,797,1651,0.0,5.001e-05,0.0,999999
L1650_2311_345,1650,2311,0.0,0.00087887,0.0,2400
L3619_3623_345,3619,3623,0.0,8.576e-05,0.0,999999
L3619_3620_345,3619,3620,0.0,0.00013147,0.0,999999
L3619_3753_345,3619,3753,0.0,0.00330149,0.0,2400
L3620_3623_345,3620,3623,0.0,0.000139,0.0,999999
L807_3620_345,807,3620,0.0,0.00084177,0.0,2400
L1650_3022_345,1650,3022,0.0,8.039e-05,0.0,999999
L1651_3621_345,1651,3621,0.0,0.00343511,0.0,2400
L1648_3621_345,1648,3621,0.0,0.00187255,0.0,3600
L807_1647_345,807,1647,0.0,0.00242074,0.0,2400
L1647_3622_345,1647,3622,0.0,0.00014572,0.0,999999
L1646_3622_345,1646,3622,0.0,0.00145502,0.0,2400
L2102_3623_345,2102,3623,0.0,0.00104717,0.0,2400
L1646_3627_345,1646,3627,0.0,0.00258635,0.0,2400
L3626_3628_345,3626,3628,0.0,9.437e-05,0.0,999999
L1642_3626_345,1642,3626,0.0,0.00381338,0.0,2400
L3626_3627_345,3626,3627,0.0,0.00010109,0.0,999999
L3627_3628_345,3627,3628,0.0,9.06e-05,0.0,999999
L1644_3628_345,1644,3628,0.0,0.00453068,0.0,2400
L1644_1710_345,1644,1710,0.0,0.00063261,0.0,2400
L1643_1710_345,1643,1710,0.0,6.99e-05,0.0,999999
L3630_3631_345,3630,3631,0.0,0.008525,0.0,2400
L3630_3632_345,3630,3632,0.0,0.00015351,0.0,999999
L2052_3631_345,2052,3631,0.0,0.00023766,0.0,999999
L1680_3632_345,1680,3632,0.0,0.00319126,0.0,2400
L809_2358_345,809,2358,0.0,0.00483771,0.0,2400
L1641_3752_345,1641,3752,0.0,0.01824155,0.0,2400
L1639_3633_345,1639,3633,0.0,0.01008837,0.0,2400
L3633_3635_345,3633,3635,0.0,0.00018658,0.0,999999
L3634_3838_345,3634,3838,0.0,8.092e-05,0.0,999999
L1640_2054_345,1640,2054,0.0,0.0085707,0.0,2400
L1640_3635_345,1640,3635,0.0,0.00229733,0.0,2400
L1607_1640_345,1607,1640,0.0,0.00646264,0.0,2400
L1607_2449_345,1607,2449,0.0,0.00732969,0.0,2400
L1638_2436_345,1638,2436,0.0,0.00736598,0.0,2400
L1638_3009_345,1638,3009,0.0,0.00019653,0.0,2400
L1981_2152_345,1981,2152,0.0,0.00538804,0.0,2400
L1638_1981_345,1638,1981,0.0,0.00337489,0.0,2400
L1634_1929_345,1634,1929,0.0,0.00042586,0.0,2400
L2076_3013_345,2076,3013,0.0,0.00054012,0.0,2400
L3013_3639_345,3013,3639,0.0,0.00058905,0.0,2400
L1048_1929_345,1048,1929,0.0,0.0013335,0.0,2400
L1635_3636_345,1635,3636,0.0,0.00014948,0.0,999999
L3637_3638_345,3637,3638,0.0,0.0001476,0.0,999999
L3637_3639_345,3637,3639,0.0,0.00013093,0.0,999999
L3638_3639_345,3638,3639,0.0,0.00014894,0.0,999999
L3000_3638_345,3000,3638,0.0,0.00098695,0.0,2400
L1606_3000_345,1606,3000,0.0,0.0007673,0.0,2400
L206_814_345,206,814,0.0,0.00793648,0.0,2400
L206_840_345,206,840,0.0,0.0001191,0.0,999999
L1630_1631_345,1630,1631,0.0,0.00282966,0.0,2400
L2389_2390_345,2389,2390,0.0,0.00023121,0.0,999999
L840_1630_345,840,1630,0.0,0.00623062,0.0,2400
L68_1618_345,68,1618,0.0,0.00326197,0.0,2400
L1618_3640_345,1618,3640,0.0,0.01451661,0.0,2400
L1076_2920_345,1076,2920,0.0,8.63e-05,0.0,999999
L68_69_345,68,69,0.0,0.00482265,0.0,2400
L55_1905_345,55,1905,0.0,0.00324234,0.0,2400
L0_3642_345,0,3642,0.0,0.00013577,0.0,999999
L0_3641_345,0,3641,0.0,0.00013819,0.0,999999
L2900_3642_345,2900,3642,0.0,0.00311464,0.0,2400
L1615_2900_345,1615,2900,0.0,0.00664331,0.0,2400
L1615_3644_345,1615,3644,0.0,0.00347382,0.0,2400
L1616_2267_345,1616,2267,0.0,0.00734313,0.0,2400
L3643_3644_345,3643,3644,0.0,4.57e-05,0.0,999999
L3008_3643_345,3008,3643,0.0,0.00054899,0.0,2400
L3643_3645_345,3643,3645,0.0,5.619e-05,0.0,999999
L1615_2442_345,1615,2442,0.0,7.098e-05,0.0,999999
L1615_2839_345,1615,2839,0.0,0.00459305,0.0,2400
L1680_3645_345,1680,3645,0.0,0.00196046,0.0,2400
L3644_3645_345,3644,3645,0.0,0.00010163,0.0,999999
L1615_3001_345,1615,3001,0.0,0.00088802,0.0,2400
L809_3006_345,809,3006,0.0,0.01216013,0.0,2400
L3002_3029_345,3002,3029,0.0,0.00153003,0.0,2400
L2980_2981_345,2980,2981,0.0,0.00075144,0.0,2400
L3001_3650_345,3001,3650,0.0,0.00256833,0.0,2400
L3646_3647_345,3646,3647,0.0,9.087e-05,0.0,999999
L3646_3649_345,3646,3649,0.0,0.00011561,0.0,999999
L3646_3650_345,3646,3650,0.0,0.00067051,0.0,2400
L3647_3648_345,3647,3648,0.0,0.00013523,0.0,999999
L2621_3647_345,2621,3647,0.0,0.00109691,0.0,2400
L3029_3648_345,3029,3648,0.0,0.00094394,0.0,2400
L3648_3649_345,3648,3649,0.0,0.00012502,0.0,999999
L3003_3649_345,3003,3649,0.0,0.00148029,0.0,2400
L2623_3650_345,2623,3650,0.0,0.00083344,0.0,2400
L2098_3651_345,2098,3651,0.0,0.00134506,0.0,2400
L3651_3664_345,3651,3664,0.0,0.00012233,0.0,999999
L1607_3653_345,1607,3653,0.0,0.0310031,0.0,2400
L1605_2999_345,1605,2999,0.0,0.00122569,0.0,2400
L1616_2999_345,1616,2999,0.0,0.01369043,0.0,2400
L1605_2449_345,1605,2449,0.0,0.01166733,0.0,2400
L929_3652_345,929,3652,0.0,0.00852339,0.0,2400
L3652_3837_345,3652,3837,0.0,0.00018551,0.0,999999
L800_1576_345,800,1576,0.0,0.0132928,0.0,2400
L1575_1576_345,1575,1576,0.0,0.00425,0.0,2400
L956_1590_345,956,1590,0.0,0.00075708,0.0,2400
L1587_3653_345,1587,3653,0.0,0.00413842,0.0,2400
L1587_1588_345,1587,1588,0.0,0.01875747,0.0,2400
L1588_1984_345,1588,1984,0.0,0.01313929,0.0,2400
L1588_3654_345,1588,3654,0.0,0.00742513,0.0,2400
L3654_3657_345,3654,3657,0.0,0.00012286,0.0,999999
L3654_3656_345,3654,3656,0.0,0.000164,0.0,999999
L1919_3660_345,1919,3660,0.0,0.01742209,0.0,2400
L2987_2989_345,2987,2989,0.0,0.00127839,0.0,2400
L1583_2984_345,1583,2984,0.0,0.0001718,0.0,999999
L1583_2983_345,1583,2983,0.0,9.248e-05,0.0,999999
L2983_3658_345,2983,3658,0.0,0.0132143,0.0,2400
L3656_3657_345,3656,3657,0.0,0.00010539,0.0,999999
L2982_3656_345,2982,3656,0.0,0.0099612,0.0,2400
L2984_3657_345,2984,3657,0.0,0.00020029,0.0,999999
L2566_2984_345,2566,2984,0.0,0.00951652,0.0,2400
L1578_2982_345,1578,2982,0.0,0.01991165,0.0,2400
L2982_3659_345,2982,3659,0.0,0.02935451,0.0,2400
L3659_3660_345,3659,3660,0.0,0.00013416,0.0,999999
L2692_3660_345,2692,3660,0.0,0.00337784,0.0,2400
L1575_3660_345,1575,3660,0.0,0.00708745,0.0,2400
L2692_3661_345,2692,3661,0.0,0.00154697,0.0,2400
L1574_3661_345,1574,3661,0.0,0.00157708,0.0,2400
L3661_3667_345,3661,3667,0.0,4.947e-05,0.0,999999
L2981_3839_345,2981,3839,0.0,0.00134184,0.0,2400
L2215_3837_345,2215,3837,0.0,0.00750794,0.0,2400
L800_2215_345,800,2215,0.0,0.02006086,0.0,2400
L2977_3664_345,2977,3664,0.0,0.00072294,0.0,2400
L3665_3666_345,3665,3666,0.0,0.00193653,0.0,2400
L2976_3665_345,2976,3665,0.0,0.0002874,0.0,2400
L1932_2918_345,1932,2918,0.0,0.00039978,0.0,3600
L800_3745_345,800,3745,0.0,0.01462631,0.0,2400
L1823_2261_345,1823,2261,0.0,0.01576193,0.0,2400
L1767_3668_345,1767,3668,0.0,0.00065869,0.0,2400
L2363_3668_345,2363,3668,0.0,0.00266485,0.0,2400
L3668_3669_345,3668,3669,0.0,0.0001597,0.0,999999
L1577_2363_345,1577,2363,0.0,0.00153648,0.0,2400
L2363_2364_345,2363,2364,0.0,0.00419542,0.0,2400
L1577_3669_345,1577,3669,0.0,0.00327434,0.0,2400
L1577_3670_345,1577,3670,0.0,0.0064785,0.0,2400
L1568_3670_345,1568,3670,0.0,0.00242799,0.0,2400
L1565_1833_345,1565,1833,0.0,0.00101115,0.0,2400
L1076_1077_345,1076,1077,0.0,0.01944331,0.0,2400
L528_1076_345,528,1076,0.0,0.00931139,0.0,2400
L1076_1707_345,1076,1707,0.0,0.03710252,0.0,2400
L3740_3743_345,3740,3743,0.0,0.00014115,0.0,999999
L3740_3755_345,3740,3755,0.0,0.00212634,0.0,2400
L799_929_345,799,929,0.0,0.02764004,0.0,2400
L24_3745_345,24,3745,0.0,0.00612631,0.0,2400
L929_3745_345,929,3745,0.0,0.00041726,0.0,2400
L840_2391_345,840,2391,0.0,0.01444349,0.0,2400
L841_3765_345,841,3765,0.0,0.00029466,0.0,2400
L3747_3818_345,3747,3818,0.0,0.00010351,0.0,999999
L3747_3819_345,3747,3819,0.0,0.00014572,0.0,999999
L812_2360_345,812,2360,0.0,0.00480034,0.0,2400
L810_1665_345,810,1665,0.0,0.00961385,0.0,2400
L811_2419_345,811,2419,0.0,0.00520092,0.0,2400
L810_811_345,810,811,0.0,0.00357679,0.0,2400
L809_2283_345,809,2283,0.0,6.936e-05,0.0,999999
L2283_3748_345,2283,3748,0.0,0.01734493,0.0,2400
L3748_3750_345,3748,3750,0.0,5.995e-05,0.0,999999
L3751_3752_345,3751,3752,0.0,0.00061164,0.0,3600
L2357_2358_345,2357,2358,0.0,0.00376526,0.0,2400
L1650_3021_345,1650,3021,0.0,0.01150898,0.0,2400
L1648_3753_345,1648,3753,0.0,0.00016239,0.0,999999
L807_3754_345,807,3754,0.0,0.00374832,0.0,2400
L3754_3755_345,3754,3755,0.0,0.00137679,0.0,3600
L800_2261_345,800,2261,0.0,0.0022527,0.0,2400
L800_2395_345,800,2395,0.0,0.00339424,0.0,2400
L929_2243_345,929,2243,0.0,0.0008329,0.0,2400
L1577_2243_345,1577,2243,0.0,0.0087917,0.0,2400
L798_799_345,798,799,0.0,0.02525587,0.0,2400
L798_3796_345,798,3796,0.0,0.01081238,0.0,2400
L206_2140_345,206,2140,0.0,0.01593857,0.0,2400
L528_2558_345,528,2558,0.0,0.00685086,0.0,2400
L2457_2558_345,2457,2558,0.0,0.00368891,0.0,2400
L3796_3797_345,3796,3797,0.0,0.00012421,0.0,999999
L3796_3798_345,3796,3798,0.0,6.829e-05,0.0,999999
L2140_3797_345,2140,3797,0.0,0.00263635,0.0,2400
L3797_3798_345,3797,3798,0.0,0.00016481,0.0,999999
L3798_3799_345,3798,3799,0.0,5.915e-05,0.0,999999
L2433_3799_345,2433,3799,0.0,0.00012824,0.0,999999
L2432_2433_345,2432,2433,0.0,0.00398867,0.0,2400
L2415_3800_345,2415,3800,0.0,0.00587547,0.0,2400
L2414_3800_345,2414,3800,0.0,0.00055437,0.0,2400
L2413_3800_345,2413,3800,0.0,0.00145905,0.0,2400
L2181_2395_345,2181,2395,0.0,0.00570905,0.0,2400
L24_2072_345,24,2072,0.0,0.00017287,0.0,999999
L2341_2360_345,2341,2360,0.0,0.00408439,0.0,2400
L21_2314_345,21,2314,0.0,0.00761225,0.0,2400
L2313_2341_345,2313,2341,0.0,0.00172334,0.0,2400
L2275_2341_345,2275,2341,0.0,5.189e-05,0.0,999999
L2286_2287_345,2286,2287,0.0,0.00197202,0.0,2400
L2286_3812_345,2286,3812,0.0,0.00061217,0.0,2400
L3812_3814_345,3812,3814,0.0,0.00018443,0.0,999999
L3812_3813_345,3812,3813,0.0,0.00020621,0.0,999999
L3813_3814_345,3813,3814,0.0,0.00017959,0.0,999999
L2285_3813_345,2285,3813,0.0,0.00047829,0.0,2400
L2267_3814_345,2267,3814,0.0,0.0073227,0.0,2400
L2267_3838_345,2267,3838,0.0,0.00133269,0.0,2400
L20_2261_345,20,2261,0.0,0.00442663,0.0,2400
L2236_2280_345,2236,2280,0.0,0.00212177,0.0,2400
L2236_3816_345,2236,3816,0.0,0.00017395,0.0,999999
L3818_3819_345,3818,3819,0.0,0.00011614,0.0,999999
L2235_3818_345,2235,3818,0.0,0.00015029,0.0,999999
L2234_2235_345,2234,2235,0.0,4.651e-05,0.0,999999
L2278_2279_345,2278,2279,0.0,0.00505628,0.0,2400
L2071_2072_345,2071,2072,0.0,0.00130823,0.0,2400
L1978_3839_345,1978,3839,0.0,0.00025837,0.0,999999
L3841_3842_345,3841,3842,0.0,0.00011803,0.0,999999
L154_3118_230,154,3118,0.0,0.0083173,0.0,400
L152_3109_230,152,3109,0.0,0.00488677,0.0,400
L146_1161_230,146,1161,0.0,0.0042172,0.0,400
L145_1161_230,145,1161,0.0,0.0115242,0.0,400
L536_538_230,536,538,0.0,0.00721437,0.0,800
L538_1573_345,538,1573,0.0,0.01057795,0.0,2400
L145_536_230,145,536,0.0,0.00506673,0.0,800
L152_3118_230,152,3118,0.0,0.00439055,0.0,400
L152_155_230,152,155,0.0,0.0049344,0.0,800
L1691_1693_230,1691,1693,0.0,0.0004155,0.0,999999
L1690_3216_230,1690,3216,0.0,0.0066586,0.0,800
L3216_3387_230,3216,3387,0.0,0.00164811,0.0,800
L1690_1692_230,1690,1692,0.0,0.0206672,0.0,400
L155_2222_230,155,2222,0.0,0.00421919,0.0,400
L1162_3323_230,1162,3323,0.0,0.00381427,0.0,800
L1162_1164_230,1162,1164,0.0,0.00260813,0.0,800
L159_1164_230,159,1164,0.0,0.00205038,0.0,800
L159_1691_230,159,1691,0.0,0.00432769,0.0,800
L1163_2222_230,1163,2222,0.0,0.0085482,0.0,800
L1491_1660_345,1491,1660,0.0,0.01168131,0.0,2400
L1671_3456_345,1671,3456,0.0,0.02873669,0.0,2400
L1502_1671_345,1502,1671,0.0,0.00485196,0.0,2400
L1486_2445_345,1486,2445,0.0,0.00085602,0.0,2400
L1486_1489_230,1486,1489,0.0,0.02850019,0.0,400
L1671_3447_345,1671,3447,0.0,0.00056943,0.0,2400
L1502_3448_230,1502,3448,0.0,0.00126635,0.0,400
L1501_1502_230,1501,1502,0.0,0.00091238,0.0,400
L1500_2317_345,1500,2317,0.0,0.01570789,0.0,2400
L1500_3449_230,1500,3449,0.0,0.05358507,0.0,400
L1552_1659_230,1552,1659,0.0,0.0353725,0.0,400
L1659_3456_230,1659,3456,0.0,0.09077306,0.0,400
L684_3447_230,684,3447,0.0,0.00481399,0.0,800
L1552_3447_230,1552,3447,0.0,0.01706664,0.0,400
L1493_1552_230,1493,1552,0.0,0.02005057,0.0,400
L1501_3448_230,1501,3448,0.0,0.00076616,0.0,999999
L1499_3448_230,1499,3448,0.0,0.01094197,0.0,800
L684_1502_230,684,1502,0.0,0.00566616,0.0,800
L1480_1502_230,1480,1502,0.0,0.00728384,0.0,999999
L818_1501_345,818,1501,0.0,0.01635609,0.0,2400
L818_1483_345,818,1483,0.0,0.00642769,0.0,2400
L1482_1483_230,1482,1483,0.0,0.03919206,0.0,400
L1481_3449_230,1481,3449,0.0,0.00594934,0.0,800
L1499_3449_230,1499,3449,0.0,0.00321947,0.0,400
L1481_1499_230,1481,1499,0.0,0.00890416,0.0,400
L1492_2238_230,1492,2238,0.0,0.00011115,0.0,999999
L1491_2238_230,1491,2238,0.0,0.01388686,0.0,400
L1488_2238_230,1488,2238,0.0,0.01558459,0.0,400
L1489_3452_230,1489,3452,0.0,0.00400548,0.0,800
L1487_3452_230,1487,3452,0.0,0.00253072,0.0,800
L585_3452_345,585,3452,0.0,0.01092638,0.0,2400
L638_1487_230,638,1487,0.0,0.0012551,0.0,400
L1490_1491_230,1490,1491,0.0,0.0012862,0.0,400
L1488_1489_230,1488,1489,0.0,0.00559802,0.0,800
L1485_1489_230,1485,1489,0.0,0.00355161,0.0,400
L1484_3453_230,1484,3453,0.0,0.00290983,0.0,400
L2315_3453_345,2315,3453,0.0,0.00277024,0.0,2400
L22_3456_230,22,3456,0.0,0.00128422,0.0,800
L1660_2349_345,1660,2349,0.0,0.00616798,0.0,2400
L3056_3062_138,3056,3062,0.0,0.00021333,0.0,999999
L1937_3056_138,1937,3056,0.0,0.13239939,0.0,250
L30_3056_138,30,3056,0.0,0.05987933,0.0,250
L424_3056_138,424,3056,0.0,0.10603245,0.0,250
L994_3056_138,994,3056,0.0,0.03982178,0.0,250
L989_994_138,989,994,0.0,0.06966866,0.0,250
