uid,from_bus,to_bus,voltage_kv,length_km,capacity_mva,reactance
L1286_1510,1286,1510,138.0,5.48,2400.0,0.01094091
L940_3750,940,3750,138.0,30.65,400,0.06115788
L1869_3515,1869,3515,138.0,3.2,400,0.00638215
L1567_2973,1567,2973,345.0,7.08,2400.0,0.00190354
L956_957,956,957,138.0,4.79,600.0,0.00954952
L1192_1496,1192,1496,345.0,62.5,2400.0,0.01680344
L941_1006,941,1006,138.0,2.96,600.0,0.00590868
L3237_3458,3237,3458,138.0,9.2,400,0.01835331
L2886_4000,2886,4000,138.0,3.11,400,0.00621428
L2185_4264,2185,4264,138.0,1.26,400,0.00252145
L1412_3437,1412,3437,138.0,0.53,400,0.00106415
L1076_3244,1076,3244,138.0,2.65,400,0.00528048
L1273_3257,1273,3257,138.0,1.49,400,0.00297846
L1524_3619,1524,3619,345.0,9.18,1200,0.00246719
L3251_3522,3251,3522,138.0,6.37,400,0.01270889
L188_351,188,351,138.0,15.5,600.0,0.03092277
L1799_3318,1799,3318,138.0,0.42,400,0.00083602
L309_314,309,314,138.0,6.19,600.0,0.01234826
L703_3799,703,3799,138.0,6.91,400,0.01379772
L2177_2179,2177,2179,138.0,3.44,600.0,0.00686097
L1354_3175,1354,3175,138.0,15.88,400,0.0316858
L3374_3514,3374,3514,138.0,3.45,400,0.00688704
L1222_2245,1222,2245,138.0,14.72,600.0,0.02937331
L271_272,271,272,138.0,0.58,400,0.00115187
L3686_3688,3686,3688,138.0,0.44,400,0.00088136
L3388_3587,3388,3587,138.0,6.78,400,0.01353176
L1178_3502,1178,3502,138.0,3.22,400,0.00642791
L200_3967,200,3967,138.0,4.95,400,0.00988139
L756_3771,756,3771,138.0,1.14,400,0.00227891
L1018_1020,1018,1020,138.0,11.05,600.0,0.02204679
L1036_4126,1036,4126,138.0,0.43,400,0.0008576
L1284_3486,1284,3486,138.0,6.64,400,0.01324965
L3027_4014,3027,4014,138.0,1.16,400,0.00231964
L3964_3965,3964,3965,138.0,43.16,400,0.08611852
L1521_1692,1521,1692,138.0,16.37,2400.0,0.03267008
L1709_3499,1709,3499,138.0,7.54,400,0.0150405
L3535_3536,3535,3536,138.0,2.33,400,0.00464407
L3186_3411,3186,3411,138.0,0.56,400,0.00111382
L710_3777,710,3777,345.0,11.57,1200,0.00311076
L306_308,306,308,138.0,3.68,600.0,0.00734037
L1548_3690,1548,3690,138.0,6.82,400,0.01361699
L4047_4048,4047,4048,138.0,4.56,400,0.00910538
L1867_3267,1867,3267,138.0,1.77,400,0.00353378
L1685_3196,1685,3196,138.0,11.58,400,0.02311361
L2106_3835,2106,3835,138.0,1.12,400,0.00224195
L208_411,208,411,138.0,28.64,600.0,0.05714545
L3864_3865,3864,3865,138.0,4.3,400,0.00858599
L1060_2761,1060,2761,138.0,2.53,2400.0,0.00503986
L3394_3440,3394,3440,138.0,10.18,400,0.02031044
L1708_3262,1708,3262,138.0,2.24,400,0.0044752
L1267_3273,1267,3273,138.0,2.26,400,0.00451435
L2779_3919,2779,3919,138.0,0.34,400,0.00068431
L603_1492,603,1492,345.0,6.92,2400.0,0.00185931
L3272_3677,3272,3677,138.0,1.42,400,0.00283868
L3441_3526,3441,3526,138.0,3.22,400,0.00642314
L1212_3492,1212,3492,138.0,34.37,400,0.06858302
L64_3980,64,3980,138.0,3.6,400,0.00717622
L1447_3157,1447,3157,138.0,4.98,400,0.00993597
L2987_3948,2987,3948,138.0,2.53,400,0.00505813
L1369_3219,1369,3219,138.0,13.22,400,0.02638754
L113_1171,113,1171,138.0,2.97,600.0,0.00592033
L734_3748,734,3748,138.0,24.19,400,0.04827386
L2072_2073,2072,2073,138.0,2.91,600.0,0.0058128
L4135_4281,4135,4281,138.0,6.6,400,0.01317258
L1570_4041,1570,4041,345.0,2.05,1200,0.00055086
L1297_1502,1297,1502,138.0,14.4,2400.0,0.02872356
L1382_3616,1382,3616,138.0,17.45,400,0.03480987
L250_3638,250,3638,138.0,9.06,400,0.01808581
L946_2827,946,2827,138.0,3.35,2400.0,0.00669331
L1787_1836,1787,1836,138.0,2.34,600.0,0.00467154
L1638_2324,1638,2324,345.0,5.65,2400.0,0.00152001
L1222_3524,1222,3524,138.0,6.1,400,0.01217432
L733_776,733,776,138.0,14.56,600.0,0.02905595
L311_312,311,312,138.0,4.25,600.0,0.00848127
L2639_4202,2639,4202,138.0,2.12,400,0.00423334
L148_3310,148,3310,138.0,0.5,400,0.00100297
L1067_1524,1067,1524,345.0,8.49,2400.0,0.00228305
L1025_1774,1025,1774,138.0,3.17,600.0,0.00633338
L1926_1933,1926,1933,138.0,1.53,600.0,0.00305753
L1301_1760,1301,1760,138.0,9.22,600.0,0.01839299
L4103_4105,4103,4105,138.0,2.43,400,0.00485279
L1105_3566,1105,3566,138.0,1.73,400,0.00345996
L3342_3481,3342,3481,138.0,4.3,400,0.0085838
L2768_2861,2768,2861,138.0,1.01,2400.0,0.00201955
L1490_3599,1490,3599,345.0,10.49,1200,0.00281922
L780_3723,780,3723,138.0,7.12,400,0.014205
L868_3227,868,3227,138.0,13.86,400,0.02766457
L465_2463,465,2463,138.0,8.97,600.0,0.01789831
L2802_3966,2802,3966,138.0,7.73,400,0.01543053
L856_2254,856,2254,138.0,3.33,600.0,0.00663528
L2128_2129,2128,2129,138.0,12.82,600.0,0.02557935
L4114_4115,4114,4115,138.0,1.43,400,0.00285758
L196_4192,196,4192,138.0,47.94,400,0.09566485
L3422_3636,3422,3636,138.0,1.31,400,0.00260548
L47_887,47,887,138.0,3.09,600.0,0.00616852
L132_462,132,462,138.0,17.26,400,0.03444981
L255_257,255,257,138.0,1.92,600.0,0.00383913
L1347_4058,1347,4058,138.0,5.85,400,0.01166889
L3020_3256,3020,3256,138.0,1.41,400,0.00281644
L2226_4204,2226,4204,138.0,1.35,400,0.002699
L866_3228,866,3228,138.0,0.35,400,0.00069668
L78_3975,78,3975,138.0,14.83,400,0.02959451
L123_3670,123,3670,138.0,8.36,400,0.01667203
L53_3759,53,3759,138.0,1.83,400,0.00365273
L693_1759,693,1759,138.0,65.29,600.0,0.13028471
L2835_4155,2835,4155,138.0,2.56,400,0.00511312
L3540_3671,3540,3671,138.0,7.81,400,0.01558089
L665_666,665,666,138.0,18.72,600.0,0.03734579
L4118_4261,4118,4261,138.0,5.12,400,0.01021874
L779_2109,779,2109,138.0,22.67,600.0,0.04524345
L1195_1196,1195,1196,138.0,0.3,400,0.00060819
L2581_3958,2581,3958,138.0,3.3,400,0.00658114
L897_3188,897,3188,138.0,2.85,400,0.00569275
L1623_4036,1623,4036,345.0,4.01,1200,0.00107847
L3977_3978,3977,3978,138.0,33.32,400,0.06648229
L2566_2616,2566,2616,138.0,7.85,600.0,0.0156658
L475_2462,475,2462,138.0,2.3,600.0,0.00459679
L1952_2945,1952,2945,138.0,3.09,600.0,0.00616919
L1270_3495,1270,3495,138.0,1.03,400,0.0020583
L2750_4007,2750,4007,138.0,1.17,400,0.0023321
L330_3191,330,3191,138.0,48.9,400,0.09756996
L1681_3183,1681,3183,138.0,14.73,400,0.02938468
L1300_3473,1300,3473,138.0,0.76,400,0.00151468
L1131_1662,1131,1662,345.0,8.85,2400.0,0.00237831
L392_3387,392,3387,138.0,4.75,400,0.00947732
L1125_1127,1125,1127,138.0,8.46,600.0,0.01688971
L2145_3943,2145,3943,138.0,3.73,400,0.00743336
L413_414,413,414,138.0,21.98,600.0,0.04386312
L2566_4220,2566,4220,138.0,2.83,400,0.00564638
L950_955,950,955,138.0,2.96,600.0,0.00590235
L2855_4144,2855,4144,138.0,10.11,400,0.02018092
L1160_1162,1160,1162,138.0,1.28,600.0,0.00255169
L2828_4158,2828,4158,138.0,3.7,400,0.00738285
L2093_2784,2093,2784,138.0,5.8,600.0,0.01157782
L3273_3559,3273,3559,138.0,0.64,400,0.00127393
L3208_3419,3208,3419,138.0,15.12,400,0.03017854
L2106_3789,2106,3789,138.0,1.3,400,0.00258718
L1280_1587,1280,1587,138.0,2.99,2400.0,0.00596745
L952_1346,952,1346,138.0,5.95,600.0,0.01186933
L3756_3757,3756,3757,138.0,0.32,400,0.00063044
L2080_4006,2080,4006,138.0,5.13,400,0.01022907
L2646_4203,2646,4203,138.0,2.73,400,0.00543981
L1263_3373,1263,3373,138.0,1.24,400,0.0024692
L1392_3597,1392,3597,138.0,2.1,400,0.00419862
L297_3632,297,3632,138.0,3.34,400,0.00666737
L594_882,594,882,138.0,25.27,600.0,0.05042361
L230_235,230,235,138.0,2.19,600.0,0.00437703
L1323_1837,1323,1837,345.0,4.93,2400.0,0.00132415
L1709_3358,1709,3358,138.0,9.69,400,0.01933703
L1386_1387,1386,1387,138.0,0.5,400,0.00100143
L1752_3345,1752,3345,345.0,0.32,1200,8.659e-05
L1603_1855,1603,1855,345.0,13.93,2400.0,0.00374512
L2861_4131,2861,4131,138.0,0.92,400,0.00184424
L2622_2743,2622,2743,138.0,3.5,600.0,0.00698761
L746_3799,746,3799,138.0,10.89,400,0.02172698
L2188_2519,2188,2519,138.0,13.35,600.0,0.02663176
L1421_3600,1421,3600,138.0,0.3,400,0.00060036
L3421_3422,3421,3422,138.0,0.75,400,0.00148664
L1995_1996,1995,1996,138.0,9.46,600.0,0.01887709
L763_1577,763,1577,345.0,9.96,2400.0,0.00267791
L89_1755,89,1755,138.0,13.85,600.0,0.02763484
L1359_3567,1359,3567,138.0,2.85,400,0.00569396
L280_1766,280,1766,138.0,15.32,600.0,0.03056773
L972_4148,972,4148,138.0,4.77,400,0.0095126
L295_3633,295,3633,138.0,0.51,400,0.0010191
L1082_3556,1082,3556,138.0,4.03,400,0.00804243
L3804_3919,3804,3919,138.0,0.59,400,0.00117604
L349_1827,349,1827,138.0,11.92,600.0,0.02377731
L714_3806,714,3806,138.0,8.49,400,0.016939
L733_2115,733,2115,345.0,8.23,2400.0,0.00221141
L2640_3011,2640,3011,345.0,2.14,2400.0,0.00057449
L1587_3283,1587,3283,138.0,3.86,400,0.00770597
L2550_4224,2550,4224,138.0,3.69,400,0.00735494
L1267_3257,1267,3257,138.0,1.7,400,0.00339241
L1033_4104,1033,4104,138.0,4.65,400,0.00926939
L858_1758,858,1758,138.0,59.7,600.0,0.11913019
L2591_2592,2591,2592,138.0,8.27,600.0,0.01650892
L1623_2405,1623,2405,345.0,1.47,2400.0,0.00039616
L3218_3418,3218,3418,138.0,12.86,400,0.02565324
L853_859,853,859,138.0,42.65,600.0,0.08510276
L2149_2628,2149,2628,138.0,7.46,600.0,0.01488915
L1285_1800,1285,1800,138.0,11.91,600.0,0.02376677
L221_222,221,222,138.0,36.9,600.0,0.07363315
L3763_3765,3763,3765,138.0,0.43,400,0.00085652
L2890_4076,2890,4076,138.0,2.82,400,0.00561809
L641_3172,641,3172,138.0,7.19,400,0.01435514
L901_1428,901,1428,138.0,9.27,600.0,0.01850061
L93_3221,93,3221,138.0,3.08,400,0.00614453
L1768_3343,1768,3343,138.0,0.7,400,0.00138936
L964_3156,964,3156,138.0,11.65,400,0.02323814
L2215_3543,2215,3543,230.0,6.28,600,0.00415773
L1955_3958,1955,3958,138.0,48.13,400,0.09603276
L3895_3897,3895,3897,138.0,0.42,400,0.00082963
L200_201,200,201,138.0,3.77,600.0,0.00752698
L2594_3942,2594,3942,138.0,14.17,400,0.02827738
L581_3430,581,3430,138.0,20.6,400,0.04110614
L634_1742,634,1742,345.0,1.76,2400.0,0.00047274
L4009_4011,4009,4011,138.0,0.35,400,0.0006928
L949_2098,949,2098,138.0,7.66,600.0,0.0152895
L913_3950,913,3950,138.0,2.72,400,0.00543199
L1951_4301,1951,4301,138.0,19.14,400,0.03819721
L1024_3561,1024,3561,138.0,9.04,400,0.01804527
L2221_2223,2221,2223,138.0,5.0,600.0,0.00998102
L1311_3216,1311,3216,138.0,3.88,400,0.00774672
L1841_3287,1841,3287,138.0,8.82,400,0.01760284
L1692_4146,1692,4146,138.0,0.51,400,0.00100933
L960_3774,960,3774,138.0,3.92,400,0.00783022
L561_562,561,562,138.0,2.58,600.0,0.00514104
L2192_4065,2192,4065,138.0,4.82,400,0.00962289
L2122_3917,2122,3917,138.0,0.47,400,0.00093751
L1268_1879,1268,1879,138.0,0.73,400,0.00145932
L2608_4297,2608,4297,138.0,3.38,400,0.0067392
L588_589,588,589,138.0,3.14,600.0,0.00627392
L1766_3419,1766,3419,138.0,13.59,400,0.02712301
L2037_3606,2037,3606,138.0,2.44,400,0.00485891
L480_483,480,483,138.0,3.52,600.0,0.00702691
L1756_3401,1756,3401,138.0,29.48,400,0.05881586
L2073_4069,2073,4069,138.0,2.22,400,0.0044283
L1205_1206,1205,1206,138.0,17.13,600.0,0.03417948
L1024_1775,1024,1775,138.0,1.59,600.0,0.00317187
L347_576,347,576,138.0,19.81,600.0,0.03952654
L287_297,287,297,138.0,2.09,600.0,0.00416977
L193_1936,193,1936,138.0,60.51,600.0,0.12073431
L1778_3342,1778,3342,138.0,1.76,400,0.00350865
L4250_4251,4250,4251,138.0,4.27,400,0.00851501
L373_3220,373,3220,138.0,5.27,400,0.01052519
L2198_4227,2198,4227,138.0,9.32,400,0.0186047
L3852_3853,3852,3853,138.0,2.13,400,0.00424139
L1814_1815,1814,1815,138.0,3.55,600.0,0.00707945
L667_3401,667,3401,138.0,10.83,400,0.02160223
L966_1550,966,1550,138.0,27.74,600.0,0.05535924
L4086_4089,4086,4089,138.0,3.96,400,0.0079023
L2688_4190,2688,4190,138.0,1.94,400,0.00387178
L1116_1512,1116,1512,138.0,15.28,600.0,0.0304814
L252_347,252,347,138.0,43.56,600.0,0.08691304
L1418_1421,1418,1421,138.0,6.88,600.0,0.01372761
L1589_2702,1589,2702,345.0,2.83,2400.0,0.00076089
L2885_4075,2885,4075,138.0,8.22,400,0.01639973
L461_3165,461,3165,138.0,4.19,400,0.00835072
L1827_3295,1827,3295,138.0,6.99,400,0.01394363
L3430_3602,3430,3602,138.0,1.16,400,0.00230563
L773_3922,773,3922,138.0,0.36,400,0.00071615
L1913_4006,1913,4006,138.0,12.51,400,0.0249613
L24_3695,24,3695,138.0,1.68,400,0.00336069
L854_1503,854,1503,345.0,31.89,2400.0,0.00857251
L2549_4223,2549,4223,138.0,0.7,400,0.00140399
L206_3991,206,3991,138.0,55.91,400,0.11156212
L1749_3348,1749,3348,138.0,0.99,400,0.0019693
L499_996,499,996,345.0,11.86,2400.0,0.00318733
L1351_1568,1351,1568,138.0,4.0,600.0,0.00797382
L332_3191,332,3191,138.0,0.53,400,0.00105442
L269_606,269,606,345.0,0.92,1200,0.00024639
L927_3474,927,3474,138.0,1.69,400,0.00337956
L2768_4133,2768,4133,138.0,0.85,400,0.00169604
L2844_2876,2844,2876,138.0,2.32,2400.0,0.00462695
L600_3449,600,3449,138.0,1.14,400,0.00227864
L2545_3970,2545,3970,138.0,21.06,400,0.04201925
L3550_3553,3550,3553,138.0,0.96,400,0.00192303
L2659_2964,2659,2964,345.0,10.07,2400.0,0.00270666
L1976_2553,1976,2553,345.0,9.36,2400.0,0.00251635
L2167_4114,2167,4114,138.0,1.32,400,0.00263809
L76_4064,76,4064,138.0,7.62,400,0.0152013
L1585_3399,1585,3399,138.0,2.25,400,0.00448287
L628_629,628,629,138.0,11.5,600.0,0.02295268
L1127_3205,1127,3205,138.0,3.0,400,0.00598323
L2887_3938,2887,3938,138.0,2.98,400,0.00595579
L541_3162,541,3162,138.0,10.46,400,0.02086432
L1976_4157,1976,4157,345.0,7.75,1200,0.00208267
L3002_4077,3002,4077,138.0,3.17,400,0.00632374
L2188_2686,2188,2686,138.0,10.94,600.0,0.02182079
L10_1575,10,1575,345.0,5.14,2400.0,0.00138133
L2589_3004,2589,3004,138.0,21.81,600.0,0.04350979
L330_344,330,344,138.0,39.2,600.0,0.07822012
L3940_3941,3940,3941,138.0,7.37,400,0.01470563
L1412_3618,1412,3618,138.0,0.61,400,0.0012221
L1409_3527,1409,3527,345.0,3.0,1200,0.00080537
L539_3162,539,3162,138.0,9.61,400,0.01917562
L3588_3597,3588,3597,138.0,0.31,400,0.00061622
L637_1540,637,1540,345.0,8.84,2400.0,0.00237761
L2083_2869,2083,2869,138.0,6.13,600.0,0.01223308
L1159_1163,1159,1163,138.0,2.77,2400.0,0.00553251
L2612_4116,2612,4116,138.0,0.81,400,0.00162268
L396_3471,396,3471,138.0,5.99,400,0.01195907
L354_3621,354,3621,138.0,18.97,400,0.03784598
L328_329,328,329,138.0,19.52,600.0,0.03894495
L392_3317,392,3317,138.0,2.34,400,0.00466552
L1989_2356,1989,2356,138.0,21.67,600.0,0.04324678
L433_3572,433,3572,138.0,5.9,400,0.01177591
L1916_1917,1916,1917,138.0,2.93,600.0,0.00585062
L785_2001,785,2001,138.0,10.34,600.0,0.02064028
L624_723,624,723,138.0,20.47,600.0,0.04085267
L1426_3424,1426,3424,138.0,1.99,400,0.00397565
L9_4087,9,4087,138.0,0.49,400,0.00096788
L1420_3600,1420,3600,138.0,3.83,400,0.00764375
L1132_3555,1132,3555,138.0,0.31,400,0.00062448
L291_3626,291,3626,138.0,1.47,400,0.00293226
L397_1089,397,1089,138.0,6.71,600.0,0.01339557
L195_2126,195,2126,138.0,8.88,600.0,0.01771572
L1186_1250,1186,1250,138.0,0.92,400,0.00182937
L1758_2849,1758,2849,138.0,0.44,400,0.00088383
L3305_3580,3305,3580,138.0,6.14,400,0.01225556
L1283_3487,1283,3487,138.0,2.68,400,0.00534709
L1256_1523,1256,1523,138.0,56.41,600.0,0.11256251
L2869_4260,2869,4260,138.0,0.46,400,0.00092023
L4110_4295,4110,4295,138.0,0.33,400,0.0006581
L388_3174,388,3174,138.0,0.87,400,0.00173398
L1782_3390,1782,3390,138.0,3.39,400,0.00675595
L1573_4057,1573,4057,345.0,9.09,1200,0.00244316
L2898_4275,2898,4275,138.0,3.65,400,0.00729086
L642_1544,642,1544,138.0,13.1,600.0,0.02614359
L1021_3462,1021,3462,138.0,0.58,400,0.00116596
L86_87,86,87,138.0,17.52,600.0,0.03495425
L913_939,913,939,138.0,1.97,600.0,0.00392888
L2197_3968,2197,3968,138.0,13.71,400,0.02734705
L2251_2558,2251,2558,138.0,42.74,600.0,0.08527526
L1595_1596,1595,1596,345.0,12.8,2400.0,0.00344057
L2995_4110,2995,4110,345.0,2.55,1200,0.00068456
L2258_3939,2258,3939,138.0,4.75,400,0.00947128
L3748_3749,3748,3749,138.0,22.58,400,0.04505452
L2645_4256,2645,4256,138.0,0.36,400,0.00071317
L474_2395,474,2395,138.0,13.95,600.0,0.02783881
L2379_3640,2379,3640,138.0,1.17,400,0.0023278
L2703_2916,2703,2916,138.0,4.1,2400.0,0.00818343
L2059_2647,2059,2647,138.0,10.63,600.0,0.02120358
L1442_1444,1442,1444,138.0,57.43,600.0,0.11460323
L2913_3519,2913,3519,138.0,1.47,400,0.00293659
L2156_2157,2156,2157,138.0,12.74,600.0,0.02541833
L1820_3299,1820,3299,138.0,4.16,400,0.00829908
L730_731,730,731,138.0,2.11,600.0,0.00421301
L197_4038,197,4038,138.0,21.01,400,0.04191898
L1046_2837,1046,2837,138.0,3.45,2400.0,0.00687783
L640_3173,640,3173,138.0,3.68,400,0.00734616
L545_769,545,769,138.0,10.5,600.0,0.02095367
L2872_4281,2872,4281,138.0,3.75,400,0.00749223
L2930_3936,2930,3936,138.0,0.38,400,0.00075839
L3419_3624,3419,3624,138.0,4.97,400,0.00991035
L401_1348,401,1348,138.0,31.37,600.0,0.06258714
L4239_4240,4239,4240,138.0,4.5,400,0.00897549
L2471_3892,2471,3892,138.0,0.37,400,0.00072985
L2160_2786,2160,2786,138.0,21.01,600.0,0.04191341
L2800_2801,2800,2801,138.0,3.31,600.0,0.006598
L3527_3528,3527,3528,138.0,7.96,400,0.0158927
L4054_4066,4054,4066,138.0,5.63,400,0.01123922
L3214_3229,3214,3229,138.0,68.77,400,0.13722898
L1019_4075,1019,4075,138.0,3.79,400,0.0075689
L205_3991,205,3991,138.0,0.64,400,0.00126851
L2149_4237,2149,4237,138.0,3.42,400,0.00683029
L233_1195,233,1195,138.0,4.05,600.0,0.00808461
L509_510,509,510,138.0,11.73,600.0,0.02340094
L1135_1457,1135,1457,138.0,4.19,2400.0,0.00835264
L2368_2369,2368,2369,138.0,3.83,600.0,0.00765206
L1116_3673,1116,3673,138.0,12.23,400,0.02440198
L470_2009,470,2009,138.0,7.25,600.0,0.0144608
L1852_3282,1852,3282,138.0,1.25,400,0.00249634
L1726_3424,1726,3424,138.0,3.37,400,0.00673399
L2370_3989,2370,3989,138.0,1.27,400,0.00254098
L2931_4053,2931,4053,138.0,1.19,400,0.00236566
L1360_2511,1360,2511,138.0,1.36,600.0,0.00271798
L3549_3666,3549,3666,138.0,1.7,400,0.00339712
L1586_3281,1586,3281,138.0,4.86,400,0.00970724
L1104_3567,1104,3567,138.0,0.93,400,0.00184911
L2579_2580,2579,2580,138.0,5.35,600.0,0.01067647
L2631_4164,2631,4164,138.0,4.3,400,0.00857201
L1984_3938,1984,3938,138.0,1.05,400,0.00209824
L646_1324,646,1324,138.0,2.98,600.0,0.00595141
L1284_3198,1284,3198,138.0,5.88,400,0.01173819
L867_3228,867,3228,138.0,0.41,400,0.00082373
L915_3747,915,3747,138.0,3.41,400,0.00680079
L2565_2642,2565,2642,138.0,8.8,600.0,0.01755933
L1204_1207,1204,1207,138.0,24.27,600.0,0.04842292
L2611_4240,2611,4240,138.0,1.78,400,0.00355172
L1341_2924,1341,2924,138.0,18.62,600.0,0.03714505
L288_289,288,289,138.0,4.28,600.0,0.0085369
L3856_3858,3856,3858,138.0,0.37,400,0.00073678
L2340_2400,2340,2400,138.0,11.93,600.0,0.02380332
L2846_2876,2846,2876,138.0,3.45,2400.0,0.0068845
L2201_2644,2201,2644,138.0,3.1,600.0,0.00618883
L1354_3621,1354,3621,138.0,26.33,400,0.05252909
L538_539,538,539,138.0,8.48,600.0,0.01691903
L1080_3577,1080,3577,138.0,4.66,400,0.00930249
L339_342,339,342,138.0,6.16,600.0,0.0122946
L136_1678,136,1678,230.0,6.14,2400.0,0.00406366
L3552_3553,3552,3553,138.0,0.9,400,0.00179173
L3011_4025,3011,4025,345.0,3.16,1200,0.00085066
L1854_3278,1854,3278,138.0,0.66,400,0.00132569
L1820_3231,1820,3231,138.0,0.89,400,0.00177524
L1700_3671,1700,3671,345.0,9.69,1200,0.0026051
L1030_2646,1030,2646,138.0,5.66,600.0,0.01130314
L421_434,421,434,138.0,8.72,600.0,0.01740881
L36_2598,36,2598,138.0,2.51,600.0,0.00501668
L3368_3370,3368,3370,138.0,3.66,400,0.00731016
L231_3646,231,3646,138.0,2.46,400,0.00489988
L4082_4083,4082,4083,138.0,1.1,400,0.00220235
L657_4180,657,4180,138.0,3.53,400,0.00705052
L2579_2744,2579,2744,138.0,2.07,600.0,0.0041355
L2654_4073,2654,4073,138.0,0.5,400,0.00099205
L353_3226,353,3226,138.0,18.67,400,0.03724715
L1250_1253,1250,1253,138.0,7.8,600.0,0.01557256
L569_3806,569,3806,138.0,16.5,400,0.03292637
L160_4194,160,4194,138.0,20.79,400,0.04147608
L858_3215,858,3215,138.0,6.52,400,0.01301584
L29_2475,29,2475,138.0,1.79,2400.0,0.00357227
L2611_2617,2611,2617,138.0,6.29,2400.0,0.01255907
L3172_3177,3172,3177,138.0,1.59,400,0.00316629
L2339_2801,2339,2801,138.0,2.83,600.0,0.00563752
L1746_1751,1746,1751,138.0,1.99,2400.0,0.00396552
L252_1485,252,1485,138.0,31.91,600.0,0.06367626
L2076_4120,2076,4120,138.0,3.17,400,0.00633359
L889_922,889,922,138.0,3.02,2400.0,0.00602153
L1959_3965,1959,3965,138.0,1.21,400,0.00240741
L3790_3835,3790,3835,138.0,0.59,400,0.00118539
L1045_4093,1045,4093,138.0,2.06,400,0.00411686
L1301_1780,1301,1780,138.0,9.6,600.0,0.01914752
L704_748,704,748,138.0,0.43,400,0.00086702
L3296_3382,3296,3382,138.0,2.22,400,0.00443627
L2786_3947,2786,3947,138.0,30.81,400,0.0614805
L767_3783,767,3783,138.0,7.13,400,0.0142179
L728_768,728,768,138.0,7.56,600.0,0.01508878
L627_3724,627,3724,138.0,3.99,400,0.0079612
L1372_3673,1372,3673,138.0,1.91,400,0.00381801
L2187_2687,2187,2687,138.0,15.24,600.0,0.03041875
L1638_4027,1638,4027,345.0,5.26,1200,0.00141486
L64_3981,64,3981,138.0,1.09,400,0.00217366
L1990_2590,1990,2590,138.0,15.83,600.0,0.03158594
L3263_3264,3263,3264,138.0,4.81,400,0.0095996
L3446_3685,3446,3685,138.0,0.71,400,0.00142024
L4024_4275,4024,4275,138.0,0.39,400,0.00076916
L786_3780,786,3780,138.0,6.98,400,0.01392222
L1852_3284,1852,3284,138.0,0.77,400,0.00152892
L296_3633,296,3633,138.0,7.23,400,0.0144291
L2975_2976,2975,2976,138.0,6.53,600.0,0.0130246
L276_277,276,277,138.0,7.95,600.0,0.01585787
L1724_1728,1724,1728,138.0,3.48,2400.0,0.00693965
L3408_3409,3408,3409,138.0,0.34,400,0.00067262
L8_1835,8,1835,138.0,4.01,2400.0,0.00801139
L534_841,534,841,138.0,29.62,600.0,0.05910744
L697_3823,697,3823,138.0,0.33,400,0.00065395
L513_3711,513,3711,138.0,29.56,400,0.05898655
L399_3984,399,3984,138.0,0.54,400,0.00106827
L1399_3410,1399,3410,138.0,21.08,400,0.04205674
L214_553,214,553,138.0,5.58,600.0,0.01112902
L2564_2590,2564,2590,138.0,9.9,600.0,0.01975244
L4020_4284,4020,4284,138.0,3.6,400,0.00718196
L1091_1095,1091,1095,138.0,15.45,600.0,0.03082713
L293_3627,293,3627,138.0,2.5,400,0.00498719
L1248_1733,1248,1733,138.0,10.33,2400.0,0.02060966
L1757_4178,1757,4178,138.0,3.25,400,0.00649389
L1238_3518,1238,3518,138.0,2.64,400,0.00526485
L1012_4130,1012,4130,138.0,0.64,400,0.00127945
L39_3929,39,3929,138.0,4.7,400,0.00938259
L1797_3326,1797,3326,138.0,2.39,400,0.00477689
L279_3633,279,3633,138.0,3.25,400,0.00649298
L218_1223,218,1223,138.0,5.43,600.0,0.01082802
L2098_2099,2098,2099,138.0,6.65,600.0,0.0132688
L3973_4228,3973,4228,138.0,0.54,400,0.00108655
L2652_4267,2652,4267,138.0,1.52,400,0.00302819
L1036_4109,1036,4109,138.0,2.41,400,0.00480901
L1426_3563,1426,3563,138.0,1.99,400,0.00397483
L1617_4170,1617,4170,138.0,0.58,400,0.00115822
