id,name,zone,base_kv,lat,lng,mw_load,gen_mw,gen_fuels
3251,OSM_3251,HOUSTON,138.0,29.81861,-95.15407,0.0,0.0,
3252,OSM_3252,HOUSTON,138.0,29.72114,-95.15425,0.0,0.0,
3253,OSM_3253,HOUSTON,138.0,29.71979,-95.17507,0.0,0.0,
3254,OSM_3254,HOUSTON,138.0,29.7203,-95.1501,0.0,0.0,
3255,OSM_3255,HOUSTON,138.0,29.74726,-95.22896,0.0,0.0,
3256,OSM_3256,HOUSTON,138.0,29.70803,-95.22436,0.0,0.0,
3257,OSM_3257,HOUSTON,138.0,29.60315,-95.03344,0.0,0.0,
3258,OSM_3258,HOUSTON,138.0,29.62773,-95.32864,0.0,0.0,
3259,OSM_3259,HOUSTON,138.0,29.59994,-95.23274,0.0,0.0,
3260,OSM_3260,HOUSTON,138.0,29.65051,-95.37252,0.0,0.0,
3261,OSM_3261,HOUSTON,138.0,29.65201,-95.32761,0.0,0.0,
3262,OSM_3262,HOUSTON,138.0,29.89271,-95.02351,0.0,0.0,
3263,OSM_3263,HOUSTON,138.0,29.65834,-95.10218,0.0,0.0,
3264,OSM_3264,HOUSTON,138.0,29.6537,-95.15168,0.0,0.0,
3265,OSM_3265,HOUSTON,138.0,29.76835,-95.07289,0.0,0.0,
3266,OSM_3266,HOUSTON,138.0,29.75005,-95.02148,0.0,0.0,
3267,OSM_3267,HOUSTON,138.0,29.83102,-94.91028,0.0,0.0,
3268,OSM_3268,HOUSTON,138.0,29.90268,-95.15087,0.0,0.0,
3269,OSM_3269,HOUSTON,138.0,29.57543,-95.0991,0.0,0.0,
3270,OSM_3270,HOUSTON,138.0,29.63468,-95.0944,0.0,0.0,
3271,OSM_3271,HOUSTON,138.0,29.63911,-95.05854,0.0,0.0,
3272,OSM_3272,HOUSTON,138.0,29.63469,-95.10159,0.0,0.0,
3273,OSM_3273,HOUSTON,138.0,29.62828,-95.05807,0.0,0.0,
3274,OSM_3274,HOUSTON,138.0,29.48875,-94.99247,0.0,0.0,
3275,OSM_3275,HOUSTON,138.0,29.55657,-95.15063,0.0,0.0,
3276,OSM_3276,HOUSTON,138.0,29.52741,-95.12216,0.0,0.0,
3277,OSM_3277,HOUSTON,138.0,29.52784,-95.1209,0.0,0.0,
3278,OSM_3278,HOUSTON,138.0,29.53454,-95.1122,0.0,0.0,
3279,OSM_3279,HOUSTON,138.0,29.52588,-95.12051,0.0,0.0,
3280,OSM_3280,HOUSTON,138.0,29.67379,-95.71982,0.0,0.0,
3281,OSM_3281,SOUTH,138.0,29.52259,-98.38398,0.0,0.0,
3282,OSM_3282,SOUTH,138.0,29.45445,-98.39319,0.0,0.0,
3283,OSM_3283,SOUTH,138.0,29.47047,-98.39707,0.0,0.0,
3284,OSM_3284,SOUTH,138.0,29.47238,-98.39425,0.0,0.0,
3285,OSM_3285,NORTH,138.0,30.65009,-96.09566,0.0,0.0,
3286,OSM_3286,HOUSTON,138.0,29.70224,-95.82446,0.0,0.0,
3287,OSM_3287,SOUTH,138.0,29.88799,-96.27978,0.0,0.0,
3288,OSM_3288,SOUTH,138.0,29.41506,-98.66278,0.0,0.0,
3289,OSM_3289,SOUTH,138.0,29.46459,-98.66488,0.0,0.0,
3290,OSM_3290,SOUTH,138.0,29.44123,-98.66812,0.0,0.0,
3291,OSM_3291,SOUTH,138.0,29.41346,-98.66147,0.0,0.0,
3292,OSM_3292,SOUTH,138.0,29.41503,-98.71949,0.0,0.0,
3293,OSM_3293,SOUTH,138.0,29.41265,-98.50287,0.0,0.0,
3294,OSM_3294,SOUTH,138.0,30.12409,-96.32269,0.0,0.0,
3295,OSM_3295,SOUTH,138.0,30.14111,-96.32638,0.0,0.0,
3296,OSM_3296,SOUTH,138.0,29.52466,-98.56852,0.0,0.0,
3297,OSM_3297,HOUSTON,138.0,29.48318,-95.62827,0.0,0.0,
3298,OSM_3298,HOUSTON,138.0,29.56336,-95.69452,0.0,0.0,
3299,OSM_3299,SOUTH,138.0,29.2825,-96.08376,0.0,0.0,
3300,OSM_3300,HOUSTON,138.0,29.51505,-95.12861,0.0,0.0,
3301,OSM_3301,HOUSTON,138.0,29.36648,-94.96591,0.0,0.0,
3302,OSM_3302,HOUSTON,138.0,29.36581,-94.96655,0.0,0.0,
3303,OSM_3303,HOUSTON,138.0,29.28758,-94.86709,0.0,0.0,
3304,OSM_3304,NORTH,138.0,30.65422,-96.26921,0.0,0.0,
3305,OSM_3305,NORTH,138.0,30.61365,-96.20114,0.0,0.0,
3306,OSM_3306,NORTH,138.0,30.7411,-96.34192,0.0,0.0,
3307,OSM_3307,HOUSTON,230.0,30.43869,-95.52,0.0,0.0,
3308,OSM_3308,HOUSTON,230.0,30.4295,-95.45344,0.0,0.0,
3309,OSM_3309,HOUSTON,138.0,30.33906,-95.50901,0.0,0.0,
3310,OSM_3310,HOUSTON,138.0,30.43955,-95.52212,0.0,0.0,
3311,OSM_3311,NORTH,138.0,30.72864,-96.45233,0.0,0.0,
3312,OSM_3312,SOUTH,138.0,29.31102,-98.32581,0.0,0.0,
3315,OSM_3315,SOUTH,138.0,29.40723,-98.44354,0.0,0.0,
3316,OSM_3316,SOUTH,138.0,29.43093,-98.44289,0.0,0.0,
3317,OSM_3317,SOUTH,138.0,30.39652,-97.71329,0.0,0.0,
3318,OSM_3318,SOUTH,138.0,30.39875,-97.72822,0.0,0.0,
3319,OSM_3319,SOUTH,138.0,29.26189,-98.42525,0.0,0.0,
3320,OSM_3320,SOUTH,138.0,29.26332,-98.43019,0.0,0.0,
3321,OSM_3321,SOUTH,138.0,29.26067,-98.42747,0.0,0.0,
3322,OSM_3322,SOUTH,138.0,30.42957,-97.68838,0.0,0.0,
3323,OSM_3323,SOUTH,138.0,30.40743,-97.66045,0.0,0.0,
3324,OSM_3324,SOUTH,138.0,30.40136,-97.80048,0.0,0.0,
3325,OSM_3325,SOUTH,138.0,30.39672,-97.71492,0.0,0.0,
3326,OSM_3326,SOUTH,138.0,29.45188,-98.43278,0.0,0.0,
3327,OSM_3327,SOUTH,138.0,29.32542,-98.57618,0.0,0.0,
3328,OSM_3328,SOUTH,138.0,29.34739,-98.57475,0.0,0.0,
3329,OSM_3329,SOUTH,138.0,29.32086,-98.57228,0.0,0.0,
3330,OSM_3330,SOUTH,138.0,29.32247,-98.40687,0.0,0.0,
3331,OSM_3331,SOUTH,138.0,29.32328,-98.41055,0.0,0.0,
3333,OSM_3333,SOUTH,138.0,29.43271,-98.44593,0.0,0.0,
3334,OSM_3334,SOUTH,138.0,29.57845,-98.41047,0.0,0.0,
3335,OSM_3335,SOUTH,138.0,29.60891,-98.6415,0.0,0.0,
3336,OSM_3336,SOUTH,138.0,29.41308,-98.62538,0.0,0.0,
3337,OSM_3337,SOUTH,138.0,29.41035,-98.64321,0.0,0.0,
3338,OSM_3338,SOUTH,138.0,29.48002,-98.62828,0.0,0.0,
3339,OSM_3339,SOUTH,138.0,29.53173,-98.58085,0.0,0.0,
3340,OSM_3340,SOUTH,138.0,29.42131,-98.78314,0.0,0.0,
3341,OSM_3341,SOUTH,138.0,29.37997,-98.8145,0.0,0.0,
3342,OSM_3342,SOUTH,138.0,29.36927,-98.53894,0.0,0.0,
3343,OSM_3343,HOUSTON,138.0,29.68514,-95.40345,0.0,0.0,
3344,OSM_3344,SOUTH,138.0,29.44895,-98.32344,0.0,0.0,
3345,OSM_3345,HOUSTON,138.0,29.82088,-95.57548,0.0,0.0,
3347,OSM_3347,HOUSTON,138.0,29.93832,-95.5262,0.0,0.0,
3348,OSM_3348,HOUSTON,138.0,30.00211,-95.55779,0.0,0.0,
3349,OSM_3349,HOUSTON,138.0,29.79016,-95.62289,0.0,0.0,
3350,OSM_3350,HOUSTON,138.0,29.91419,-95.67256,0.0,0.0,
3351,OSM_3351,HOUSTON,138.0,29.9145,-95.65337,0.0,0.0,
3352,OSM_3352,HOUSTON,138.0,29.91386,-95.69747,0.0,0.0,
3353,OSM_3353,HOUSTON,138.0,30.09273,-95.48694,0.0,0.0,
3355,OSM_3355,HOUSTON,138.0,30.06013,-95.51312,0.0,0.0,
3356,OSM_3356,HOUSTON,138.0,29.6275,-95.8183,0.0,0.0,
3357,OSM_3357,HOUSTON,138.0,30.01569,-95.40151,0.0,0.0,
3358,OSM_3358,HOUSTON,138.0,30.01611,-95.33417,0.0,0.0,
3362,OSM_3362,HOUSTON,138.0,29.8195,-95.35144,0.0,0.0,
3363,OSM_3363,HOUSTON,138.0,29.86545,-95.36398,0.0,0.0,
3364,OSM_3364,HOUSTON,138.0,29.81385,-95.43371,0.0,0.0,
3365,OSM_3365,HOUSTON,138.0,30.02204,-95.81951,0.0,0.0,
3366,OSM_3366,HOUSTON,138.0,30.0176,-95.84627,0.0,0.0,
3367,OSM_3367,HOUSTON,138.0,29.72692,-95.4473,0.0,0.0,
3368,OSM_3368,HOUSTON,138.0,29.71911,-95.53494,0.0,0.0,
3369,OSM_3369,HOUSTON,138.0,29.66711,-95.48255,0.0,0.0,
3370,OSM_3370,HOUSTON,138.0,29.71766,-95.57284,0.0,0.0,
3371,OSM_3371,HOUSTON,138.0,29.67247,-95.40122,0.0,0.0,
3372,OSM_3372,HOUSTON,138.0,29.98389,-95.37076,0.0,0.0,
3373,OSM_3373,HOUSTON,138.0,29.96296,-95.37023,0.0,0.0,
3374,OSM_3374,HOUSTON,138.0,29.93968,-95.33329,0.0,0.0,
3375,OSM_3375,HOUSTON,138.0,29.9126,-95.21863,0.0,0.0,
3376,OSM_3376,HOUSTON,138.0,30.00465,-95.05068,0.0,0.0,
3377,OSM_3377,HOUSTON,138.0,29.72281,-95.44812,0.0,0.0,
3378,OSM_3378,SOUTH,138.0,29.41384,-98.50429,0.0,0.0,
3379,OSM_3379,SOUTH,138.0,29.58103,-98.40987,0.0,0.0,
3380,OSM_3380,SOUTH,138.0,29.54974,-98.44942,0.0,0.0,
3381,OSM_3381,HOUSTON,230.0,30.17132,-95.3153,0.0,0.0,
3382,OSM_3382,SOUTH,138.0,29.51551,-98.54809,0.0,0.0,
3383,OSM_3383,SOUTH,138.0,29.52904,-98.53443,0.0,0.0,
3384,OSM_3384,SOUTH,138.0,29.55167,-98.50356,0.0,0.0,
3385,OSM_3385,SOUTH,138.0,30.40771,-97.64994,0.0,0.0,
3386,OSM_3386,SOUTH,138.0,30.37257,-97.64535,0.0,0.0,
3387,OSM_3387,SOUTH,138.0,30.37688,-97.64341,0.0,0.0,
3388,OSM_3388,SOUTH,138.0,30.30678,-97.60395,0.0,0.0,
3389,OSM_3389,SOUTH,138.0,29.61783,-98.57214,0.0,0.0,
3390,OSM_3390,SOUTH,138.0,29.61773,-98.57319,0.0,0.0,
3391,OSM_3391,SOUTH,138.0,29.58123,-98.40544,0.0,0.0,
3392,OSM_3392,SOUTH,138.0,29.51436,-98.34546,0.0,0.0,
3393,OSM_3393,SOUTH,138.0,29.60212,-98.36638,0.0,0.0,
3394,OSM_3394,SOUTH,138.0,30.38993,-97.90757,0.0,0.0,
3395,OSM_3395,SOUTH,138.0,29.5115,-98.47497,0.0,0.0,
3396,OSM_3396,SOUTH,138.0,29.4883,-98.49107,0.0,0.0,
3397,OSM_3397,SOUTH,138.0,29.49282,-98.5224,0.0,0.0,
3399,OSM_3399,SOUTH,138.0,29.57102,-98.30909,0.0,0.0,
3400,OSM_3400,SOUTH,138.0,31.12804,-97.31899,0.0,0.0,
3401,OSM_3401,NORTH,138.0,31.46539,-96.98649,0.0,0.0,
3402,OSM_3402,SOUTH,138.0,30.56779,-97.06757,0.0,0.0,
3403,OSM_3403,SOUTH,138.0,30.25214,-97.48967,0.0,0.0,
3404,OSM_3404,SOUTH,138.0,30.09358,-97.2966,0.0,0.0,
3405,OSM_3405,SOUTH,138.0,30.14424,-97.26735,0.0,0.0,
3406,OSM_3406,SOUTH,138.0,29.77449,-97.95235,0.0,0.0,
3407,OSM_3407,SOUTH,138.0,29.7938,-97.95758,0.0,0.0,
3408,OSM_3408,SOUTH,138.0,29.7998,-97.95764,0.0,0.0,
3409,OSM_3409,SOUTH,138.0,29.79677,-97.95753,0.0,0.0,
3410,OSM_3410,SOUTH,138.0,30.96755,-97.49938,0.0,0.0,
3411,OSM_3411,SOUTH,138.0,29.78874,-98.02052,0.0,0.0,
3412,OSM_3412,HOUSTON,138.0,29.4874,-95.13779,0.0,0.0,
3413,OSM_3413,SOUTH,138.0,29.51203,-98.34559,0.0,0.0,
3414,OSM_3414,SOUTH,138.0,29.41505,-98.71637,0.0,0.0,
3415,OSM_3415,SOUTH,138.0,29.97976,-98.89765,0.0,0.0,
3416,OSM_3416,SOUTH,138.0,27.8148,-97.58433,0.0,0.0,
3417,OSM_3417,SOUTH,138.0,27.81414,-97.58196,0.0,0.0,
3418,OSM_3418,SOUTH,138.0,27.79885,-97.48579,0.0,0.0,
3419,OSM_3419,SOUTH,138.0,26.27722,-97.61445,0.0,0.0,
3420,OSM_3420,SOUTH,138.0,30.18468,-97.76555,0.0,0.0,
3421,OSM_3421,SOUTH,138.0,25.92692,-97.52033,0.0,0.0,
3422,OSM_3422,SOUTH,138.0,25.93362,-97.52026,0.0,0.0,
3423,OSM_3423,SOUTH,138.0,29.66305,-98.16566,0.0,0.0,
3424,OSM_3424,SOUTH,138.0,29.57838,-98.03236,0.0,0.0,
3425,OSM_3425,NORTH,138.0,30.58471,-96.25461,0.0,0.0,
3426,OSM_3426,SOUTH,138.0,29.48843,-98.06371,0.0,0.0,
3427,OSM_3427,SOUTH,138.0,29.64283,-97.935,0.0,0.0,
3428,OSM_3428,SOUTH,138.0,29.73948,-97.94964,0.0,0.0,
3430,OSM_3430,SOUTH,138.0,27.85641,-97.60618,0.0,0.0,
3431,OSM_3431,NORTH,138.0,30.60879,-95.94559,0.0,0.0,
3432,OSM_3432,SOUTH,138.0,30.26498,-97.75113,0.0,0.0,
3433,OSM_3433,SOUTH,138.0,30.40072,-97.79447,0.0,0.0,
3434,OSM_3434,SOUTH,138.0,30.38431,-97.89709,0.0,0.0,
3435,OSM_3435,SOUTH,138.0,30.39617,-97.86175,0.0,0.0,
3436,OSM_3436,SOUTH,138.0,30.42784,-98.10995,0.0,0.0,
3437,OSM_3437,SOUTH,138.0,30.39314,-97.91239,0.0,0.0,
3438,OSM_3438,SOUTH,138.0,30.36908,-97.95855,0.0,0.0,
3439,OSM_3439,SOUTH,138.0,30.37913,-97.93945,0.0,0.0,
3440,OSM_3440,SOUTH,138.0,30.31068,-97.85448,0.0,0.0,
3441,OSM_3441,HOUSTON,138.0,29.64971,-95.44718,0.0,0.0,
3442,OSM_3442,HOUSTON,138.0,29.00955,-95.38827,0.0,0.0,
3443,OSM_3443,HOUSTON,138.0,28.98635,-95.3677,0.0,0.0,
3444,OSM_3444,HOUSTON,138.0,28.96177,-95.39478,0.0,0.0,
3445,OSM_3445,HOUSTON,138.0,29.72168,-95.48762,0.0,0.0,
3446,OSM_3446,HOUSTON,138.0,29.72201,-95.46186,0.0,0.0,
3447,OSM_3447,SOUTH,138.0,27.72904,-97.38477,0.0,0.0,
3448,OSM_3448,SOUTH,138.0,27.72618,-97.43338,0.0,0.0,
3449,OSM_3449,SOUTH,138.0,27.75604,-97.45423,0.0,0.0,
3450,OSM_3450,SOUTH,138.0,27.74981,-97.44,0.0,0.0,
3451,OSM_3451,SOUTH,138.0,27.78771,-97.45327,0.0,0.0,
3452,OSM_3452,HOUSTON,138.0,29.70352,-95.39928,0.0,0.0,
3453,OSM_3453,SOUTH,138.0,29.42332,-98.60898,0.0,0.0,
3454,OSM_3454,SOUTH,138.0,29.42686,-98.61163,0.0,0.0,
3455,OSM_3455,SOUTH,138.0,30.27742,-97.64991,0.0,0.0,
3456,OSM_3456,SOUTH,138.0,30.21414,-97.6164,0.0,0.0,
3457,OSM_3457,SOUTH,138.0,29.68783,-98.44226,0.0,0.0,
3458,OSM_3458,HOUSTON,138.0,29.60456,-95.56811,0.0,0.0,
3459,OSM_3459,SOUTH,138.0,27.68611,-97.36018,0.0,0.0,
3461,OSM_3461,HOUSTON,138.0,29.6278,-95.49653,0.0,0.0,
3462,OSM_3462,NORTH,138.0,30.591,-96.42155,0.0,0.0,
3463,OSM_3463,SOUTH,138.0,31.12182,-97.74293,0.0,0.0,
3464,OSM_3464,HOUSTON,138.0,29.59912,-95.32524,0.0,0.0,
3465,OSM_3465,HOUSTON,138.0,29.65195,-95.32903,0.0,0.0,
3466,OSM_3466,HOUSTON,138.0,29.71339,-95.61971,0.0,0.0,
3467,OSM_3467,HOUSTON,138.0,29.6284,-95.40284,0.0,0.0,
3468,OSM_3468,SOUTH,138.0,30.26418,-97.66023,0.0,0.0,
3469,OSM_3469,SOUTH,138.0,30.23004,-97.68954,0.0,0.0,
3470,OSM_3470,HOUSTON,138.0,29.64705,-95.44722,0.0,0.0,
3471,OSM_3471,SOUTH,138.0,30.07105,-97.78937,0.0,0.0,
3472,OSM_3472,SOUTH,138.0,29.35275,-98.57633,0.0,0.0,
3473,OSM_3473,SOUTH,138.0,29.36313,-98.50378,0.0,0.0,
3474,OSM_3474,SOUTH,138.0,29.32199,-98.50137,0.0,0.0,
3476,OSM_3476,SOUTH,138.0,29.2709,-98.53759,0.0,0.0,
3477,OSM_3477,SOUTH,138.0,29.61745,-98.57075,0.0,0.0,
3478,OSM_3478,SOUTH,138.0,29.41299,-98.6206,0.0,0.0,
3479,OSM_3479,SOUTH,138.0,29.41324,-98.61182,0.0,0.0,
3480,OSM_3480,SOUTH,138.0,29.39903,-98.57178,0.0,0.0,
3481,OSM_3481,SOUTH,138.0,29.40794,-98.54027,0.0,0.0,
3482,OSM_3482,SOUTH,138.0,29.49309,-98.50784,0.0,0.0,
3483,OSM_3483,SOUTH,138.0,29.32254,-98.4473,0.0,0.0,
3484,OSM_3484,SOUTH,138.0,29.56108,-98.42185,0.0,0.0,
3485,OSM_3485,SOUTH,138.0,29.27017,-98.51295,0.0,0.0,
3486,OSM_3486,SOUTH,138.0,30.00136,-99.09419,0.0,0.0,
3487,OSM_3487,SOUTH,138.0,29.95621,-99.04713,0.0,0.0,
3489,OSM_3489,HOUSTON,138.0,29.72068,-95.52041,0.0,0.0,
3491,OSM_3491,HOUSTON,138.0,29.72447,-95.45118,0.0,0.0,
3492,OSM_3492,SOUTH,138.0,28.79356,-96.94602,0.0,0.0,
3493,OSM_3493,SOUTH,138.0,30.33803,-97.75405,0.0,0.0,
3495,OSM_3495,HOUSTON,138.0,29.64543,-95.03932,0.0,0.0,
3496,OSM_3496,HOUSTON,138.0,29.66376,-95.03983,0.0,0.0,
3497,OSM_3497,HOUSTON,138.0,29.624,-95.03708,0.0,0.0,
3498,OSM_3498,HOUSTON,138.0,30.00795,-95.09642,0.0,0.0,
3499,OSM_3499,HOUSTON,138.0,29.93365,-95.21902,0.0,0.0,
3500,OSM_3500,HOUSTON,138.0,30.00169,-95.17387,0.0,0.0,
3502,OSM_3502,HOUSTON,138.0,29.9386,-95.43423,0.0,0.0,
3503,OSM_3503,HOUSTON,138.0,29.82789,-94.91147,0.0,0.0,
3506,OSM_3506,HOUSTON,138.0,29.0517,-95.35295,0.0,0.0,
3507,OSM_3507,HOUSTON,138.0,29.72284,-95.36647,0.0,0.0,
3510,OSM_3510,HOUSTON,138.0,29.72392,-95.45068,0.0,0.0,
3513,OSM_3513,HOUSTON,138.0,29.69822,-95.38358,0.0,0.0,
3514,OSM_3514,HOUSTON,138.0,29.93958,-95.36911,0.0,0.0,
3515,OSM_3515,HOUSTON,138.0,29.65291,-95.22344,0.0,0.0,
3516,OSM_3516,HOUSTON,138.0,29.43793,-95.20224,0.0,0.0,
3518,OSM_3518,HOUSTON,138.0,29.66652,-95.53639,0.0,0.0,
3519,OSM_3519,HOUSTON,138.0,29.81969,-95.11092,0.0,0.0,
3520,OSM_3520,HOUSTON,138.0,29.87666,-95.11159,0.0,0.0,
3521,OSM_3521,HOUSTON,138.0,29.81951,-95.11736,0.0,0.0,
3522,OSM_3522,HOUSTON,138.0,29.81866,-95.22009,0.0,0.0,
3523,OSM_3523,HOUSTON,138.0,29.24498,-95.68554,0.0,0.0,
3524,OSM_3524,SOUTH,138.0,29.19335,-95.97423,0.0,0.0,
3525,OSM_3525,HOUSTON,138.0,29.68517,-95.40012,0.0,0.0,
3526,OSM_3526,HOUSTON,138.0,29.64952,-95.41387,0.0,0.0,
3527,OSM_3527,HOUSTON,138.0,29.91391,-95.36993,0.0,0.0,
3528,OSM_3528,HOUSTON,138.0,29.90817,-95.28756,0.0,0.0,
3529,OSM_3529,HOUSTON,138.0,29.74227,-95.31113,0.0,0.0,
3530,OSM_3530,HOUSTON,138.0,29.57404,-95.43338,0.0,0.0,
3531,OSM_3531,HOUSTON,138.0,29.5805,-95.44676,0.0,0.0,
3532,OSM_3532,HOUSTON,138.0,29.26823,-95.18998,0.0,0.0,
3533,OSM_3533,HOUSTON,138.0,29.43514,-95.20335,0.0,0.0,
3534,OSM_3534,HOUSTON,138.0,29.6575,-95.22355,0.0,0.0,
3535,OSM_3535,HOUSTON,138.0,29.84099,-95.35402,0.0,0.0,
3536,OSM_3536,HOUSTON,138.0,29.8605,-95.36276,0.0,0.0,
3539,OSM_3539,HOUSTON,138.0,29.93796,-95.52307,0.0,0.0,
3540,OSM_3540,HOUSTON,138.0,29.82376,-95.84034,0.0,0.0,
3541,OSM_3541,HOUSTON,138.0,29.46656,-95.05175,0.0,0.0,
3542,OSM_3542,HOUSTON,138.0,29.36409,-94.9205,0.0,0.0,
3543,OSM_3543,HOUSTON,230.0,30.42537,-95.45358,0.0,0.0,
3544,OSM_3544,HOUSTON,230.0,30.28677,-95.45251,0.0,0.0,
3545,OSM_3545,HOUSTON,230.0,30.31477,-95.42741,0.0,0.0,
3546,OSM_3546,HOUSTON,138.0,30.20672,-95.49356,0.0,0.0,
3547,OSM_3547,HOUSTON,230.0,30.28566,-95.4534,0.0,0.0,
3548,OSM_3548,HOUSTON,230.0,30.25407,-95.43605,0.0,0.0,
3549,OSM_3549,HOUSTON,138.0,30.29175,-95.51838,0.0,0.0,
3550,OSM_3550,SOUTH,138.0,30.21352,-97.73378,0.0,0.0,
3551,OSM_3551,SOUTH,138.0,30.20906,-97.69415,0.0,0.0,
3552,OSM_3552,SOUTH,138.0,30.20687,-97.71608,0.0,0.0,
3553,OSM_3553,SOUTH,138.0,30.20941,-97.72495,0.0,0.0,
3554,OSM_3554,SOUTH,138.0,30.3076,-97.61827,0.0,0.0,
3555,OSM_3555,SOUTH,138.0,30.43147,-97.68625,0.0,0.0,
3556,OSM_3556,SOUTH,138.0,30.16272,-97.77114,0.0,0.0,
3557,OSM_3557,SOUTH,138.0,30.38409,-97.64297,0.0,0.0,
3558,OSM_3558,SOUTH,138.0,30.34993,-97.64578,0.0,0.0,
3559,OSM_3559,HOUSTON,138.0,29.63401,-95.05849,0.0,0.0,
3560,OSM_3560,HOUSTON,138.0,29.64528,-95.055,0.0,0.0,
3561,OSM_3561,SOUTH,138.0,29.65391,-98.01219,0.0,0.0,
3562,OSM_3562,SOUTH,138.0,29.49994,-97.88519,0.0,0.0,
3563,OSM_3563,SOUTH,138.0,29.59773,-98.03144,0.0,0.0,
3565,OSM_3565,SOUTH,138.0,30.39752,-97.72002,0.0,0.0,
3566,OSM_3566,SOUTH,138.0,30.37651,-97.73664,0.0,0.0,
3567,OSM_3567,SOUTH,138.0,30.34319,-97.75163,0.0,0.0,
3568,OSM_3568,SOUTH,138.0,30.52519,-97.6967,0.0,0.0,
3569,OSM_3569,SOUTH,138.0,30.66034,-97.64193,0.0,0.0,
3570,OSM_3570,SOUTH,138.0,30.39494,-98.07281,0.0,0.0,
3571,OSM_3571,SOUTH,138.0,30.42559,-98.10766,0.0,0.0,
3572,OSM_3572,SOUTH,138.0,30.61234,-98.20967,0.0,0.0,
3573,OSM_3573,HOUSTON,138.0,29.75451,-95.20596,0.0,0.0,
3574,OSM_3574,NORTH,138.0,31.37047,-97.35884,0.0,0.0,
3575,OSM_3575,SOUTH,138.0,31.07832,-97.30905,0.0,0.0,
3576,OSM_3576,SOUTH,138.0,31.12712,-97.32085,0.0,0.0,
3577,OSM_3577,SOUTH,138.0,30.26876,-97.75579,0.0,0.0,
3578,OSM_3578,SOUTH,138.0,30.38492,-97.899,0.0,0.0,
3579,OSM_3579,SOUTH,138.0,30.36618,-97.96429,0.0,0.0,
3580,OSM_3580,NORTH,138.0,30.57216,-96.2435,0.0,0.0,
3581,OSM_3581,NORTH,138.0,30.58183,-96.25206,0.0,0.0,
3582,OSM_3582,NORTH,138.0,30.6181,-96.28416,0.0,0.0,
3583,OSM_3583,SOUTH,138.0,31.09434,-97.43775,0.0,0.0,
3584,OSM_3584,SOUTH,138.0,28.65495,-99.19401,0.0,0.0,
3585,OSM_3585,SOUTH,138.0,30.39919,-97.79137,0.0,0.0,
3586,OSM_3586,HOUSTON,138.0,28.97366,-95.35076,0.0,0.0,
3587,OSM_3587,SOUTH,138.0,30.2786,-97.54131,0.0,0.0,
3588,OSM_3588,SOUTH,138.0,30.16191,-97.65724,0.0,0.0,
3589,OSM_3589,SOUTH,138.0,29.05623,-97.77459,0.0,0.0,
3590,OSM_3590,SOUTH,138.0,29.03416,-97.77815,0.0,0.0,
3592,OSM_3592,SOUTH,138.0,31.10802,-97.78969,0.0,0.0,
3593,OSM_3593,SOUTH,138.0,31.00949,-97.69922,0.0,0.0,
3594,OSM_3594,SOUTH,138.0,31.10081,-97.70414,0.0,0.0,
3595,OSM_3595,SOUTH,138.0,31.07466,-97.36124,0.0,0.0,
3596,OSM_3596,SOUTH,138.0,30.16037,-97.65716,0.0,0.0,
3597,OSM_3597,SOUTH,138.0,30.16068,-97.66012,0.0,0.0,
3598,OSM_3598,SOUTH,138.0,30.27542,-97.53485,0.0,0.0,
3599,OSM_3599,SOUTH,138.0,27.55956,-97.56251,0.0,0.0,
3600,OSM_3600,SOUTH,138.0,27.69287,-97.37457,0.0,0.0,
3601,OSM_3601,SOUTH,138.0,27.69725,-97.37416,0.0,0.0,
3602,OSM_3602,SOUTH,138.0,27.84859,-97.61392,0.0,0.0,
3603,OSM_3603,SOUTH,138.0,27.81282,-97.43163,0.0,0.0,
3604,OSM_3604,SOUTH,138.0,27.79011,-97.452,0.0,0.0,
3605,OSM_3605,SOUTH,138.0,27.80666,-97.5009,0.0,0.0,
3606,OSM_3606,SOUTH,138.0,27.82805,-97.5184,0.0,0.0,
3607,OSM_3607,SOUTH,138.0,27.8019,-97.48915,0.0,0.0,
3608,OSM_3608,SOUTH,138.0,27.84612,-97.61734,0.0,0.0,
3609,OSM_3609,NORTH,138.0,30.73852,-96.3426,0.0,0.0,
3610,OSM_3610,NORTH,138.0,30.61117,-96.29187,0.0,0.0,
3611,OSM_3611,NORTH,138.0,30.63638,-95.95436,0.0,0.0,
3612,OSM_3612,SOUTH,138.0,30.37673,-97.94406,0.0,0.0,
3613,OSM_3613,SOUTH,138.0,30.36004,-97.97614,0.0,0.0,
3614,OSM_3614,SOUTH,138.0,30.3577,-97.98066,0.0,0.0,
3615,OSM_3615,SOUTH,138.0,30.58441,-98.33049,0.0,0.0,
3616,OSM_3616,SOUTH,138.0,30.7775,-98.23442,0.0,0.0,
3617,OSM_3617,SOUTH,138.0,30.40072,-97.78986,0.0,0.0,
3618,OSM_3618,SOUTH,138.0,30.38625,-97.9038,0.0,0.0,
3619,OSM_3619,SOUTH,138.0,30.4743,-97.5953,0.0,0.0,
3620,OSM_3620,SOUTH,138.0,30.56595,-97.06833,0.0,0.0,
3621,OSM_3621,SOUTH,138.0,30.41747,-96.99883,0.0,0.0,
3622,OSM_3622,SOUTH,138.0,29.32043,-97.0763,0.0,0.0,
3623,OSM_3623,SOUTH,138.0,29.06643,-97.36546,0.0,0.0,
