GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,POPULATION,LOAD_MW
78726,28204418,0,10.89,0.0,30.429504,-97.842067,13304,26.608
78727,22190814,879,8.568,0.0,30.429937,-97.717796,31856,63.712
78728,21005004,44122,8.11,0.017,30.45417,-97.692183,21857,43.714
78729,23786163,138553,9.184,0.053,30.458396,-97.755344,27707,55.414
78730,37754252,901177,14.577,0.348,30.370285,-97.836153,10527,21.054
78731,22438250,413645,8.663,0.16,30.348244,-97.768139,27664,55.328
78732,34535174,7833882,13.334,3.025,30.37789,-97.895024,18535,37.07
78733,29661288,659489,11.452,0.255,30.321401,-97.884739,8711,17.422
78734,52124167,10836014,20.125,4.184,30.378546,-97.950628,19711,39.422
78735,53217112,502,20.547,0.0,30.269121,-97.868816,18211,36.422
78736,75075387,0,28.987,0.0,30.261083,-97.959436,10010,20.02
78737,98278036,4561,37.945,0.002,30.189935,-97.95664,20609,41.218
78738,44015417,285117,16.994,0.11,30.320116,-97.958187,15090,30.18
78739,29580313,0,11.421,0.0,30.178469,-97.88869,20631,41.262
78741,19655756,557550,7.589,0.215,30.230459,-97.714198,47529,95.058
78742,14931010,448052,5.765,0.173,30.242354,-97.6592,888,1.776
78744,55498866,12136,21.428,0.005,30.177791,-97.725147,48551,97.102
78745,34597828,0,13.358,0.0,30.206851,-97.797381,63287,126.574
78746,58390387,1913272,22.545,0.739,30.29686,-97.809566,27671,55.342
78747,61549794,11027,23.765,0.004,30.126966,-97.739969,20137,40.274
78748,32834713,3309,12.678,0.001,30.166435,-97.82339,52076,104.152
78749,26079625,456,10.069,0.0,30.216175,-97.85583,38503,77.006
78750,34733545,577,13.411,0.0,30.418782,-97.802266,33860,67.72
78751,6211947,0,2.398,0.0,30.310788,-97.722749,16138,32.276
78752,8661159,0,3.344,0.0,30.331815,-97.704283,20779,41.558
78753,28146300,0,10.867,0.0,30.382024,-97.673638,60035,120.07
78754,34325417,7168,13.253,0.003,30.355402,-97.641852,26508,53.016
78756,4329298,0,1.672,0.0,30.322223,-97.740169,9450,18.9
78757,12732630,0,4.916,0.0,30.351537,-97.73257,26485,52.97
78758,24052440,0,9.287,0.0,30.387987,-97.706848,50575,101.15
78759,36043134,0,13.916,0.0,30.402667,-97.761038,45901,91.802
78801,2110394230,7505943,814.828,2.898,29.362904,-99.898132,22707,45.414
78802,31395741,85718,12.122,0.033,29.151012,-100.01587,226,0.452
78827,264023595,1896422,101.94,0.732,28.421951,-99.733002,1030,2.06
78828,462348021,1055703,178.514,0.408,29.867563,-100.01853,94,0.188
78829,1349779668,2637858,521.153,1.018,28.888748,-99.562652,1764,3.528
78830,532353844,1585043,205.543,0.612,28.524903,-99.50848,877,1.754
78832,2810786076,7389558,1085.251,2.853,29.395621,-100.439985,3674,7.348
78833,629725641,877786,243.138,0.339,29.6747,-100.078588,1526,3.052
78834,1441879027,5770844,556.713,2.228,28.454034,-99.917847,8245,16.490000000000002
78836,550036631,2043001,212.37,0.789,28.301642,-99.704277,80,0.16
78837,2148763442,36329472,829.642,14.027,29.83722,-101.212436,212,0.424
78838,116853618,773677,45.117,0.299,29.536636,-99.746893,141,0.282
78839,930689568,4984355,359.341,1.924,28.718319,-99.823476,8790,17.580000000000002
78840,2464265726,110436538,951.458,42.64,29.729903,-100.881337,47993,95.986
78843,12444385,108291,4.805,0.042,29.358463,-100.776883,713,1.426
78850,697075881,3697242,269.143,1.428,29.285285,-99.329182,1056,2.112
78851,1154251753,194481,445.659,0.075,30.028067,-101.970461,11,0.022
78852,1483179833,15567630,572.659,6.011,28.729787,-100.316678,57160,114.32
78860,130820563,910510,50.51,0.352,28.478614,-100.278411,0,0.0
78861,1192332743,3154658,460.362,1.218,29.430007,-99.149034,14318,28.636
78870,305538249,1839095,117.969,0.71,29.303817,-99.630829,1092,2.184
78871,1120874152,5530597,432.772,2.135,30.006991,-101.654794,31,0.062
78872,478732140,1807444,184.84,0.698,28.926452,-99.865146,1376,2.752
78873,588835554,1028683,227.351,0.397,29.815376,-99.727302,1839,3.678
78877,154584777,3089069,59.686,1.193,28.951173,-100.593386,938,1.876
78879,117175408,265301,45.242,0.102,29.64447,-99.682471,145,0.29
78880,4424025533,4164848,1708.126,1.608,29.98903,-100.285177,1736,3.472
78881,634274608,3000805,244.895,1.159,29.38367,-99.529697,1601,3.202
78883,196778264,497907,75.977,0.192,29.673791,-99.317226,314,0.628
78884,629620774,1075851,243.098,0.415,29.605008,-99.459791,1645,3.29
78885,200911838,191589,77.572,0.074,29.809429,-99.540242,124,0.248
78886,255462880,1101090,98.635,0.425,29.135837,-99.168888,490,0.98
78931,44324969,394625,17.114,0.152,30.024253,-96.451051,326,0.652
78932,141074632,1707206,54.469,0.659,30.164115,-96.718195,470,0.94
78933,279810686,2503124,108.036,0.966,29.790645,-96.359065,1194,2.388
78934,496960756,7538642,191.878,2.911,29.693467,-96.557698,6698,13.396
78935,176341957,3268800,68.086,1.262,29.695493,-96.424208,926,1.852
78938,57024252,946590,22.017,0.365,29.804778,-96.685899,314,0.628
78940,348497357,12143493,134.556,4.689,29.940125,-96.658827,2370,4.74
78941,404765999,420116,156.281,0.162,29.727617,-97.15845,3046,6.0920000000000005
78942,532275913,2357928,205.513,0.91,30.167624,-96.923038,9565,19.13
78943,15052220,279077,5.812,0.108,29.708998,-96.615598,269,0.538
78944,41336788,351593,15.96,0.136,30.027584,-96.496486,614,1.228
78945,652857439,7912878,252.07,3.055,29.912267,-96.889573,10388,20.776
78946,249795071,7477150,96.446,2.887,30.18837,-96.779058,1298,2.596
78947,553744588,3200764,213.802,1.236,30.420154,-97.035831,4679,9.358
78948,166527828,648600,64.297,0.25,30.321498,-96.976823,320,0.64
78949,206416157,287350,79.698,0.111,29.833195,-97.087399,822,1.644
78950,285520965,2416184,110.24,0.933,29.904948,-96.482617,1863,3.726
78951,5570466,0,2.151,0.0,29.587283,-96.824373,0,0.0
78953,237093245,536865,91.542,0.207,29.844028,-97.358297,775,1.55
78954,194710058,1664675,75.178,0.643,30.043016,-96.699188,1207,2.414
78956,437235316,113472,168.818,0.044,29.686382,-96.933775,5977,11.954
78957,484832789,5379586,187.195,2.077,30.013881,-97.182098,9218,18.436
78959,404713399,547914,156.261,0.212,29.700745,-97.301328,1742,3.484
78962,503619795,1570114,194.449,0.606,29.657572,-96.733177,5290,10.58
78963,107758031,1223202,41.606,0.472,29.91692,-97.028763,868,1.736
79001,1067837908,397835,412.295,0.154,35.339757,-102.794987,174,0.348
79003,102560396,64519,39.599,0.025,35.581845,-100.068724,202,0.404
79005,514326854,50272,198.583,0.019,36.380233,-100.507442,1610,3.22
79007,115289833,168880,44.514,0.065,35.706836,-101.398807,13936,27.872
79009,300087276,1374640,115.864,0.531,34.533282,-102.879628,1734,3.468
79010,451609384,488678,174.367,0.189,35.451665,-102.140733,833,1.666
79011,309655885,1987046,119.559,0.767,35.63422,-100.231976,202,0.404
79012,172622236,186429,66.65,0.072,35.264761,-102.127678,2156,4.312
79013,12138953,199584,4.687,0.077,36.038768,-102.003123,3447,6.894
79014,2443244023,11458415,943.342,4.424,35.908257,-100.285338,3844,7.688
79015,994874607,3353989,384.123,1.295,34.937472,-101.916036,22914,45.828
79016,34106,0,0.013,0.0,34.983418,-101.918682,152,0.304
79018,953560115,449981,368.172,0.174,35.748254,-102.213391,330,0.66
79019,1387945587,7475465,535.889,2.886,35.0071,-101.394035,1890,3.78
79021,44405852,0,17.145,0.0,33.984877,-102.027683,147,0.294
79022,4968912830,4458591,1918.508,1.721,36.098125,-102.60691,11210,22.42
79024,150734409,33582,58.199,0.013,36.439773,-100.369084,393,0.786
79025,33458417,0,12.918,0.0,34.940988,-102.205885,26,0.052
79027,780855072,5200626,301.49,2.008,34.408048,-102.419542,4873,9.746
79029,779271414,1779150,300.878,0.687,35.901966,-102.025897,15349,30.698
79031,301161588,354698,116.279,0.137,34.270256,-102.449583,1360,2.72
79032,50095161,0,19.342,0.0,34.282885,-101.941418,85,0.17
79033,30483964,0,11.77,0.0,36.33004,-100.983997,49,0.098
79034,761880980,46274,294.164,0.018,36.359771,-100.157216,501,1.002
79035,1734166921,5979668,669.566,2.309,34.690472,-102.784877,5166,10.332
79036,165963706,9822143,64.079,3.792,35.612811,-101.547365,5245,10.49
79039,579903096,1622993,223.902,0.627,35.259837,-101.096311,844,1.688
79040,1402240674,465160,541.408,0.18,36.318349,-101.559411,2085,4.17
79041,687824259,37180,265.57,0.014,34.043255,-101.931966,2711,5.422
79042,1111261100,6435775,429.06,2.485,34.741356,-101.911489,1051,2.102
79043,374495230,2133432,144.593,0.824,34.368347,-102.134819,1480,2.96
79044,506908744,144367,195.719,0.056,35.863315,-102.367488,694,1.388
79045,3161812450,5038920,1220.783,1.946,34.914806,-102.554528,18706,37.412
79046,414873086,121168,160.183,0.047,36.163536,-100.121753,757,1.514
79051,91458346,50866,35.312,0.02,36.483086,-102.259356,0,0.0
79052,467549405,4354002,180.522,1.681,34.361144,-101.744226,1322,2.644
79053,50092739,815171,19.341,0.315,34.408017,-102.579402,73,0.146
79054,104254795,402767,40.253,0.156,35.374819,-100.821516,584,1.168
79056,106028550,12140,40.938,0.005,36.223812,-100.211576,60,0.12
79057,996787581,2445281,384.862,0.944,35.246,-100.642178,1320,2.64
79058,105712925,0,40.816,0.0,35.5795,-101.855136,0,0.0
79059,1254750253,153591,484.462,0.059,35.830763,-100.765905,652,1.304
79061,419780141,961076,162.078,0.371,35.524915,-100.442492,182,0.364
79062,231510497,281931,89.387,0.109,36.037941,-101.50697,267,0.534
79063,246709027,1421650,95.255,0.549,34.531086,-102.09627,754,1.508
79064,378232911,41981,146.037,0.016,34.195546,-102.1193,2436,4.872
79065,1268614684,3626469,489.815,1.4,35.541234,-100.906572,20148,40.296
79068,1020059401,5446132,393.847,2.103,35.346662,-101.444262,3506,7.0120000000000005
79070,1977541711,1288580,763.533,0.498,36.269994,-100.79416,9652,19.304
79072,991047327,274328,382.646,0.106,34.169757,-101.73385,26404,52.808
79078,58896631,8116522,22.74,3.134,35.720483,-101.580709,175,0.35
79079,1387938550,437532,535.886,0.169,35.20898,-100.242918,2570,5.14
79080,445040767,165945,171.831,0.064,35.74865,-101.213702,453,0.906
79081,1669557720,1036865,644.62,0.4,36.24162,-101.218409,3546,7.0920000000000005
79082,218344700,0,84.303,0.0,34.224256,-102.287745,165,0.33
79083,820897724,594830,316.95,0.23,35.886791,-101.514898,2108,4.216
79084,1385472359,315044,534.934,0.122,36.276881,-101.996725,2021,4.042
79085,3016820,0,1.165,0.0,34.740717,-102.514426,26,0.052
79086,528544594,279850,204.072,0.108,36.045967,-101.783782,2476,4.952
79087,625984678,3100022,241.694,1.197,36.2878,-102.913883,637,1.274
79088,1491845544,15785513,576.005,6.095,34.580896,-101.697218,5401,10.802
79091,50113223,6549010,19.349,2.529,34.892687,-102.120884,69,0.138
79092,744661571,866539,287.515,0.335,35.312969,-102.446391,1124,2.248
79093,79504577,0,30.697,0.0,36.289912,-101.033947,101,0.202
79094,258135400,1262695,99.667,0.488,34.840077,-101.5097,12,0.024
79095,963349290,1209731,371.951,0.467,34.90404,-100.20826,2677,5.354
79096,628036837,467701,242.486,0.181,35.437391,-100.196706,2175,4.3500000000000005
79097,308417797,3480934,119.081,1.344,35.437786,-101.181077,1001,2.002
79098,549275539,532505,212.076,0.206,35.152354,-102.215756,365,0.73
79101,4131446,0,1.595,0.0,35.206058,-101.839554,2271,4.542
79102,6899093,0,2.664,0.0,35.19632,-101.86625,10245,20.49
79103,13315089,40238,5.141,0.016,35.177308,-101.794475,10529,21.058
79104,9924500,111504,3.832,0.043,35.202989,-101.788733,6861,13.722
79105,44381356,123123,17.136,0.048,35.691238,-101.820831,0,0.0
79106,24265917,19835,9.369,0.008,35.203066,-101.895003,28289,56.578
79107,43422512,1212650,16.766,0.468,35.230592,-101.802502,34204,68.408
79108,428534673,5597748,165.458,2.161,35.307898,-101.690933,14580,29.16
79109,27014074,201127,10.43,0.078,35.166416,-101.886423,43652,87.304
79110,14481938,176538,5.592,0.068,35.147391,-101.870328,19729,39.458
79111,28337004,742915,10.941,0.287,35.220442,-101.708078,2140,4.28
79118,440976289,9733536,170.262,3.758,35.106367,-101.739911,23668,47.336
79119,263505509,4671683,101.74,1.804,35.109084,-102.017887,18510,37.02
79121,4762083,0,1.839,0.0,35.174701,-101.929717,5684,11.368
79124,233368238,97857,90.104,0.038,35.266733,-101.958411,8159,16.318
79201,2228769007,44016213,860.533,16.995,34.437766,-100.280962,7227,14.454
79220,498146442,1831759,192.335,0.707,33.753501,-100.794632,271,0.542
79225,382829584,423205,147.811,0.163,34.255931,-99.515204,1002,2.004
79226,2210422463,14038613,853.449,5.42,34.90076,-100.994549,2767,5.534
79227,2220503004,16749066,857.341,6.467,33.899685,-99.769784,1260,2.52
79229,560541987,752509,216.426,0.291,33.665706,-100.676563,451,0.902
79230,165498367,275228,63.899,0.106,34.702273,-100.069222,156,0.312
79231,34409284,0,13.285,0.0,33.906379,-101.070036,112,0.224
79233,200515466,8455598,77.419,3.265,34.520996,-100.525648,130,0.26
79234,306153002,16467,118.206,0.006,34.230443,-100.935228,42,0.084
79235,1492076218,352764,576.094,0.136,33.961932,-101.246145,3335,6.67
79236,993152146,3674954,383.458,1.419,33.710684,-100.384217,265,0.53
79237,499906249,1383721,193.015,0.534,34.910791,-100.65682,454,0.908
79239,515215756,21720878,198.926,8.386,34.655623,-100.763893,161,0.322
79240,18829103,332364,7.27,0.128,34.885485,-100.780332,97,0.194
79241,883902304,601284,341.277,0.232,34.179633,-101.387813,2166,4.332
79243,137155988,148976,52.956,0.058,33.774479,-100.990114,58,0.116
79244,519628503,342156,200.63,0.132,34.041936,-100.852771,894,1.788
79245,674020031,5298495,260.241,2.046,34.855772,-100.510098,2339,4.678
79247,19693202,0,7.604,0.0,34.329813,-99.409069,35,0.07
79248,1546590028,2481920,597.142,0.958,33.994322,-100.287247,1595,3.19
79250,464393656,254088,179.303,0.098,33.877689,-101.594755,1438,2.876
79251,157695627,79434,60.887,0.031,34.943421,-100.451566,29,0.058
79252,1408429042,1820017,543.798,0.703,34.304335,-99.818916,3017,6.034
79255,519547443,912910,200.598,0.352,34.349913,-101.050762,480,0.96
79256,451540015,49299,174.341,0.019,33.900389,-100.745875,359,0.718
79257,1050979932,1225907,405.786,0.473,34.457478,-101.287161,903,1.806
79258,83532252,8575,32.252,0.003,34.228291,-101.288735,60,0.12
79259,231139120,621265,89.243,0.24,34.398492,-100.472927,46,0.092
79261,586469250,6651365,226.437,2.568,34.447226,-100.809848,370,0.74
79311,449247070,562563,173.455,0.217,33.857882,-101.881538,3777,7.554
79312,227640216,64975,87.892,0.025,34.019064,-102.419954,1127,2.254
79313,340373537,0,131.419,0.0,33.804916,-102.162277,1505,3.01
79314,41455669,0,16.006,0.0,33.584898,-103.014508,109,0.218
79316,1210217812,2127172,467.268,0.821,33.137907,-102.326183,10772,21.544
79322,783577158,25466,302.541,0.01,33.633175,-101.178516,2032,4.064
79323,596712524,34329,230.392,0.013,32.945746,-102.869403,7347,14.694
79324,183668440,0,70.915,0.0,33.897884,-102.68249,58,0.116
79325,461678393,2097905,178.255,0.81,34.424608,-102.943742,2327,4.654
79326,99606448,0,38.458,0.0,34.077938,-102.216144,63,0.126
79329,242579643,1034192,93.661,0.399,33.715143,-101.674963,2891,5.782
79330,470340220,3552139,181.599,1.371,33.040779,-101.224823,70,0.14
79331,1936172434,2951680,747.56,1.14,32.695214,-102.00957,12309,24.618
79336,1119146524,14789,432.105,0.006,33.603401,-102.39884,16827,33.654
79339,718104662,99530,277.262,0.038,33.889082,-102.337301,6591,13.182
79342,247766675,0,95.663,0.0,32.908208,-102.3366,479,0.958
79343,353509284,591984,136.491,0.229,33.658671,-101.531037,1695,3.39
79344,39016776,0,15.064,0.0,33.844961,-102.930411,238,0.476
79345,491473975,221538,189.759,0.086,33.337542,-102.33135,1248,2.496
79346,1000201593,0,386.18,0.0,33.648085,-102.824937,2198,4.396
79347,1830423050,2846660,706.73,1.099,34.17256,-102.78941,6954,13.908
79350,3711262,51337,1.433,0.02,33.731452,-101.825896,428,0.856
79351,841039409,1493956,324.727,0.577,32.92701,-101.764414,1478,2.956
79353,31950967,377186,12.336,0.146,33.783518,-102.581946,11,0.022
79355,1121621181,0,433.06,0.0,33.181661,-102.876716,1926,3.852
79356,1924902295,3347941,743.209,1.293,33.28459,-101.342082,5931,11.862
79357,565166487,6652,218.212,0.003,33.611886,-101.404701,2071,4.142
79358,281145981,25124,108.551,0.01,33.442185,-102.195033,1306,2.612
79359,547823460,44281,211.516,0.017,32.971141,-102.586555,3129,6.258
79360,2200315333,64447,849.547,0.025,32.689865,-102.724434,16760,33.52
79363,299761220,1259018,115.738,0.486,33.707731,-102.045021,5374,10.748
79364,510668340,791200,197.17,0.305,33.452358,-101.644072,7161,14.322
79366,2096456,400250,0.809,0.155,33.530315,-101.685343,903,1.806
79367,82025724,0,31.67,0.0,33.621453,-102.190786,667,1.334
79369,33669043,0,13.0,0.0,33.955743,-102.145171,69,0.138
79370,1058877871,9919773,408.835,3.83,33.507585,-100.908386,1483,2.966
79371,728153726,139271,281.142,0.054,33.952621,-102.966213,1415,2.83
79372,34204578,0,13.206,0.0,33.434243,-102.488401,1488,2.976
79373,1123403916,2961109,433.749,1.143,33.182577,-101.827198,2985,5.97
79376,291277763,0,112.463,0.0,33.233866,-102.673105,15,0.03
79377,69414505,9233,26.801,0.004,32.929648,-102.133506,246,0.492
79378,53621493,112056,20.703,0.043,33.058133,-102.474677,312,0.624
79379,186311223,0,71.935,0.0,33.510496,-102.646424,551,1.102
79380,26370132,0,10.182,0.0,33.735629,-102.332216,94,0.188
79381,336337123,861753,129.86,0.333,33.312912,-101.770523,1590,3.18
79382,123531962,538049,47.696,0.208,33.455287,-102.014055,8515,17.03
79401,7124848,25940,2.751,0.01,33.588798,-101.850441,9084,18.168
79403,341995277,1849139,132.045,0.714,33.643505,-101.775447,16348,32.696
79404,74644617,1924218,28.82,0.743,33.527702,-101.793717,9630,19.26
79406,2613684,4724,1.009,0.002,33.585914,-101.878393,7288,14.576
79407,183237644,467873,70.748,0.181,33.566862,-102.079243,22157,44.314
79410,6262753,101950,2.418,0.039,33.570071,-101.891011,10588,21.176
79411,3853057,0,1.488,0.0,33.570034,-101.857733,6661,13.322
79412,8073854,57932,3.117,0.022,33.546383,-101.856516,15597,31.194
79413,12376716,209062,4.779,0.081,33.547402,-101.885644,23820,47.64
79414,8215058,95816,3.172,0.037,33.547794,-101.92023,17806,35.612
79415,171455173,826430,66.199,0.319,33.700795,-101.896988,17894,35.788000000000004
79416,83208467,749213,32.127,0.289,33.600114,-101.982775,34628,69.256
79423,156688954,833963,60.498,0.322,33.439985,-101.855477,42354,84.708
79424,108114566,811881,41.743,0.313,33.467125,-101.944209,49191,98.382
79501,515744192,2656713,199.13,1.026,32.747613,-99.904852,2535,5.07
79502,1690403648,8616599,652.669,3.327,33.183064,-100.245133,1297,2.594
79503,205734161,645426,79.434,0.249,32.868609,-99.692923,137,0.274
79504,971435295,1601274,375.073,0.618,32.335802,-99.350571,3375,6.75
79505,480727699,1241073,185.61,0.479,33.577057,-99.809712,307,0.614
79506,473857992,9550546,182.958,3.687,32.106426,-100.313408,555,1.11
79508,30830436,0,11.904,0.0,32.274081,-99.826041,1060,2.12
79510,710373037,5762959,274.277,2.225,32.266413,-99.518894,7801,15.602
79511,466810219,1164232,180.236,0.45,32.415915,-101.250314,1417,2.834
79512,1488505437,12565205,574.715,4.851,32.304117,-100.924392,7451,14.902
79517,573643885,1525594,221.485,0.589,32.879511,-101.246784,226,0.452
79518,351515969,68466,135.721,0.026,33.341053,-100.714732,67,0.134
79519,78555703,291344,30.331,0.112,32.044159,-99.700329,61,0.122
79520,504420078,3557480,194.758,1.374,32.857153,-100.124111,2286,4.572
79521,807750722,18049655,311.874,6.969,33.122685,-99.650389,3563,7.126
79525,242805321,466859,93.748,0.18,32.630369,-99.830593,2561,5.122
79526,567915934,750865,219.274,0.29,32.636295,-100.71688,873,1.746
79527,244463989,2312695,94.388,0.893,32.593166,-101.059439,225,0.45
79528,912113100,435684,352.169,0.168,33.182928,-100.895056,625,1.25
79529,230966875,1237487,89.177,0.478,33.431837,-99.853667,1339,2.678
79530,89359040,882246,34.502,0.341,32.118932,-99.748801,450,0.9
79532,319975296,62522,123.543,0.024,32.404869,-100.711396,671,1.342
79533,373056237,855508,144.038,0.33,32.857171,-99.55149,392,0.784
79534,155967729,286398,60.219,0.111,32.761942,-100.212859,165,0.33
79535,364965667,64400,140.914,0.025,32.223438,-100.479835,188,0.376
79536,820109839,793784,316.646,0.306,32.473616,-100.032549,5230,10.46
79537,201808280,0,77.919,0.0,32.291861,-100.210748,24,0.048
79538,177917982,121233,68.695,0.047,31.970613,-99.684164,264,0.528
79539,96979375,0,37.444,0.0,33.361114,-99.876875,221,0.442
79540,141316449,432873,54.563,0.167,33.169164,-100.040999,51,0.102
79541,408522074,809710,157.731,0.313,32.147788,-99.810223,1172,2.344
79543,425346699,1228347,164.227,0.474,32.71433,-100.407773,1319,2.638
79544,213810971,0,82.553,0.0,33.301513,-99.8529,475,0.95
79545,589990300,301583,227.797,0.116,32.415212,-100.573539,1950,3.9
79546,931079702,1943393,359.492,0.75,32.891818,-100.498206,1734,3.468
79547,202674660,27329,78.253,0.011,33.197744,-99.905443,932,1.864
79548,236745319,17154,91.408,0.007,33.049768,-99.918963,197,0.394
79549,2476746859,3000974,956.277,1.159,32.887589,-100.841389,15708,31.416
79553,430595188,1090292,166.254,0.421,32.940917,-99.850965,3127,6.254
79556,787990710,4805868,304.245,1.856,32.458787,-100.357939,12683,25.366
79560,195419715,613680,75.452,0.237,32.665235,-100.213046,160,0.32
79561,324579551,934257,125.321,0.361,32.515491,-100.195108,440,0.88
79562,300705153,2270772,116.103,0.877,32.236251,-99.866451,3795,7.59
79563,42392481,33568,16.368,0.013,32.415823,-99.90623,1013,2.026
79565,233982914,46677,90.341,0.018,32.397372,-101.087816,195,0.39
79566,409443991,1026991,158.087,0.397,32.108984,-100.134588,218,0.436
79567,817605588,3585465,315.679,1.384,31.97243,-99.950305,3149,6.298
79601,644909987,14474578,249.001,5.589,32.576489,-99.665323,27385,54.77
79602,297316135,3045931,114.794,1.176,32.335677,-99.667488,26033,52.066
79603,151280313,98308,58.41,0.038,32.333551,-99.927724,23602,47.204
79605,28383596,73488,10.959,0.028,32.434599,-99.781827,28259,56.518
79606,161801649,449181,62.472,0.173,32.362767,-99.817334,25568,51.136
79607,9823807,77954,3.793,0.03,32.43035,-99.832641,3714,7.428
79699,246691,0,0.095,0.0,32.462235,-99.715894,118,0.236
79701,30792653,0,11.889,0.0,31.992386,-102.081461,32692,65.384
79703,17339315,0,6.695,0.0,31.979427,-102.132362,24683,49.366
79705,91892099,0,35.48,0.0,32.051161,-102.059536,43119,86.238
79706,1926978484,3352611,744.011,1.294,31.814269,-102.002454,27354,54.708
79707,183423574,535471,70.82,0.207,32.042554,-102.204703,38644,77.288
79713,425261952,48877,164.195,0.019,32.489818,-101.754488,725,1.45
79714,1990009021,101667,768.347,0.039,32.335729,-102.697303,18227,36.454
79718,792346389,2397965,305.927,0.926,31.004969,-103.759065,1029,2.058
79719,49535536,50796,19.126,0.02,31.460655,-103.404137,465,0.93
79720,2359428344,8057053,910.98,3.111,32.253541,-101.47264,34454,68.908
79730,333664591,0,128.829,0.0,31.169521,-103.085135,229,0.458
79731,853089059,218791,329.38,0.084,31.422796,-102.487774,4619,9.238
79733,4740764,0,1.83,0.0,32.102911,-101.365434,449,0.898
79734,3351107253,119570,1293.87,0.046,30.686139,-103.96015,2044,4.088
79735,4487983921,92161,1732.82,0.036,30.753974,-102.805469,13636,27.272
79738,833166626,2343552,321.687,0.905,32.751934,-101.474837,187,0.374
79739,1371056759,1099823,529.368,0.425,31.769325,-101.506391,1278,2.556
79741,541478439,3198485,209.066,1.235,31.969312,-102.630882,197,0.394
79742,151446043,0,58.474,0.0,31.34204,-102.868447,617,1.234
79743,639946943,2310658,247.085,0.892,31.185703,-102.593762,339,0.678
79744,1387186127,0,535.596,0.0,30.922006,-101.970261,1362,2.724
79745,1014645880,19838,391.757,0.008,31.832862,-103.054925,6783,13.566
79748,143167071,217404,55.277,0.084,32.408047,-101.651732,277,0.554
79749,169422493,0,65.414,0.0,32.289048,-101.871764,492,0.984
79752,568201520,65,219.384,0.0,31.22887,-102.162001,2415,4.83
79754,413053524,236560,159.481,0.091,31.802991,-103.601477,117,0.234
79755,813060709,417117,313.925,0.161,31.517628,-101.918007,103,0.206
79756,448784297,48821,173.277,0.019,31.540255,-102.844644,9576,19.152
79758,136947767,480972,52.876,0.186,31.970523,-102.320714,3425,6.8500000000000005
79759,505654240,661292,195.234,0.255,31.799217,-102.633009,0,0.0
79761,26392155,7653,10.19,0.003,31.855051,-102.350647,33955,67.91
79762,82090988,591205,31.696,0.228,31.925286,-102.357886,45474,90.948
79763,140632806,535202,54.299,0.207,31.799158,-102.47409,36688,73.376
79764,150867244,375464,58.25,0.145,31.866262,-102.537544,22519,45.038
79765,53487529,474053,20.652,0.183,31.91709,-102.272718,17017,34.034
79766,616283326,3686544,237.948,1.423,31.725171,-102.413607,7676,15.352
79770,246548054,12985698,95.193,5.014,31.875051,-103.933392,0,0.0
79772,2994840846,1984299,1156.315,0.766,31.422363,-103.627309,14265,28.53
79777,263472187,260564,101.727,0.101,31.484586,-103.161046,174,0.348
79778,270346605,0,104.381,0.0,31.176246,-101.923824,1115,2.23
79780,306011005,0,118.152,0.0,31.061959,-103.592093,127,0.254
79781,1735030839,64199,669.899,0.025,30.596998,-101.78453,267,0.534
79782,1194886217,913307,461.348,0.353,32.149838,-101.826743,4304,8.608
79783,434984978,0,167.949,0.0,32.321673,-102.042298,279,0.558
79785,410196984,0,158.378,0.0,31.327482,-103.906799,125,0.25
79788,11978618,14255,4.625,0.006,31.58214,-102.977116,913,1.826
79789,103200280,0,39.846,0.0,31.714874,-103.157617,1023,2.0460000000000003
79821,29530405,334998,11.402,0.129,31.980053,-106.598777,7044,14.088
79830,5205566340,9555388,2009.88,3.689,29.802094,-103.22236,7956,15.912
79831,901758635,575324,348.171,0.222,30.429399,-103.325765,0,0.0
79834,2120263368,2620278,818.638,1.012,29.182799,-103.262437,202,0.404
79835,30663036,229691,11.839,0.089,31.932037,-106.592777,11171,22.342
79836,49683770,128655,19.183,0.05,31.57255,-106.198866,5804,11.608
79838,76173024,320535,29.411,0.124,31.482839,-106.168049,4872,9.744
79839,1252372438,772232,483.544,0.298,31.333177,-105.902546,2182,4.364
79842,1606753039,1609702,620.371,0.622,30.085732,-103.11774,397,0.794
79843,3816584183,1564820,1473.591,0.604,30.285296,-104.005761,2457,4.914
79845,1213332918,0,468.47,0.0,29.888044,-104.519138,4317,8.634
79846,1138831686,70078,439.705,0.027,29.387969,-103.990395,23,0.046
79847,2154766421,1684,831.96,0.001,31.835905,-105.052957,90,0.18
79848,2091300712,62,807.456,0.0,30.261302,-102.301073,835,1.67
79849,36297990,197424,14.015,0.076,31.560649,-106.250112,11605,23.21
79851,1743861920,180316,673.309,0.07,31.278279,-105.31166,1689,3.378
79852,1377743361,1794747,531.95,0.693,29.39623,-103.617232,676,1.352
79853,80722453,318230,31.167,0.123,31.434058,-106.063238,2282,4.564
79854,1836403854,28790,709.04,0.011,30.59127,-104.660157,175,0.35
79855,4717568593,315558,1821.463,0.122,31.09348,-104.624514,2108,4.216
79901,5696175,21464,2.199,0.008,31.760618,-106.478578,8821,17.642
79902,16983390,35059,6.557,0.014,31.783715,-106.498544,20752,41.504
79903,7901826,0,3.051,0.0,31.786196,-106.441889,15422,30.844
